#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
republic_government_desc;ÆÕÍ¨µÄ¹²ºÍ¹úÁìĞä´ÓÊĞÃñÖĞËæ»ú³éÑ¡²úÉú¡£ÕâÖÖ¹²ºÍ¹ú²»ÄÜÍæ£¬ÒòÎªÃ¿´úÍ³ÖÎÕßÖ®¼äÃ»ÓĞ¼Ò×åÁ¬ĞøĞÔ¡£;Les chefs des républiques traditionnelles sont choisis au hasard au sein de la population. Ce type de république n'est pas jouable, puisqu'il ne présente aucune persistance de dynastie entre les générations de souverains.;Bei normalen Republiken wird ein lokaler Vertreter des Bürgertums zum Anführer gewählt. Diese Art von Republik ist nicht spielbar, da es dort keine dynastische Kontinuität gibt.;;Los líderes de las repúblicas normales son elegidos al azar entre los ciudadanos. No es posible jugar con este tipo de república, ya que no hay ninguna persistencia dinástica entre las generaciones de gobernantes.;;;;;;;;;x
tribal_government_desc;²¿ÂäÊÇ¶¨¾ÓÇÒÎñÅ©µÄ¡£Ã¿¸öÊ¡·İÖ»ÔÊĞíÓµÓĞÒ»´¦²¿Âä¡®µØ²ú¡¯£¬´ú±íÁËµ±µØÈ«²¿µÄ²¿ÂäÈË¿Ú¡ª¡ª¿ÕµØ²ú¸ñÔ½¶à£¬²¿ÂäµØ²úÔ½Ç¿¡£²¿ÂäÍ³ÖÎÕßÖ»ÔÊĞíÊ¹ÓÃÑ¡¾Ù¾ù·Ö¼Ì³Ğ·¨£¬ÈİÒ×ÁîÁìµØÔÚÇõ³¤ËÀºó±»Öî×Ó·Ö¸î¡£;Les tribus sont sédentaires mais agraires. Chaque comt?ne peut disposer que d'une seule propriét?tribale, qui représente la population locale entière de la tribu ?plus vous avez d'emplacements de propriét?vides, plus la propriét?tribale gagne en puissance. Les souverains tribaux sont limités ?la succession par partage salique électif, ce qui a tendance ?fragmenter le territoire contrôl?entre les fils ?la mort du chef.;Stämme sind sesshaft, aber landwirtschaftlich ausgerichtet. Jede Grafschaft kann nur eine 'Stammesliegenschaft' haben. Dort befindet sich die gesamte Stammesbevölkerung. Je mehr freie Bauplätze vorhanden sind, desto mächtiger ist der dortige Stamm. Stammesherrscher sind bei der Erbfolge eingeschränkt: Nur die 'Wahlweise Realteilung' ist möglich. Hierdurch wird das Reich unter den Söhnen des Häuptlings aufgeteilt und zerfällt zumeist.;;Las tribus están establecidas, pero agrarias. Cada condado sólo puede tener una 'posesión' tribal, representando a la población tribal local entera - cuantas más ranuras de posesiones vacías haya, más poderosa ser?la posesión tribal. Los gobernantes tribales se limitan a la ley de sucesión 'reparto electivo', que tiende a fragmentar el reino entre hijos a la muerte del jefe.;;;;;;;;;x
theocracy_government_desc;ÉñÈ¨ÕşÌåºÍ´Î¼¶¹²ºÍ¹úÒ»Ñù²»ÄÜÍæ¡£Í³ÖÎÕßÍ¨¹ıÈÎÃü»ò´ÓÉñÖ°ÈËÔ±ÖĞÑ¡¾Ù²úÉú, Ã¿´úÍ³ÖÎÕßÖ®¼äÃ»ÓĞ¼Ò×åÁ¬ĞøĞÔ¡£;Les théocraties, ?l'instar des républiques mineures, ne sont pas jouables. Les souverains sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations de souverains.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
GOV_DECADENCE_DESC;Èô×Ú½ÌÔÊĞí£¬$NAME$¼Ò×å»áÖğ½¥¸¯»¯;Les dynasties d'un gouvernement de type '§Y$NAME$?' peuvent devenir décadentes si la religion le permet;$NAME$ Dynastien können Dekadenz entwickeln, wenn dies von der Religion ebenfalls ermöglicht wird;;Las dinastías $NAME$ pueden volverse decadentes si la religión también lo permite;;;;;;;;;x
#GOV_POLL_TAX_DESC;Vassals of other religions pay the Jizya tax;;Vasallen fremder Religionen zahlen eine Dschizya-Steuer.;;Los vasallos de otras religiones pagan el tributo de la yizia.;;;;;;;;;x;
GOV_PIETY_LAW_CHANGE_DESC;»¨·Ñò¯³Ï¸Ä±ä·¨ÂÉ£¬ÎŞĞèÍ¶Æ±;Les lois sont modifiées en dépensant de la piét? et non par le biais de votes;Gesetzesänderungen werden durch das Aufwenden von Pietät durchgeführt, nicht durch Wählerstimmen;;Las leyes se cambian gastando piedad, no votos;;;;;;;;;x
GOV_RAIDING_DESC;Í³ÖÎÕß¿ÉÒÔ½ÙÂÓÁÚ½üµÄÒì½ÌÍ½;Les souverains peuvent faire des incursions chez leurs voisins infidèles pour les piller;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
GOV_FREE_RETRACT_DESC;ÆäËû·â³¼²»»á·´¶ÔÊÕ»Ø·â³¼;Les autres vassaux ne s'opposeront pas au désaveu d'un vassal;Die anderen Vasallen haben gegen die Absetzung eines Vasallen keine Einwände;;Otros vasallos no pondrán objeciones a la retracción de vasallos;;;;;;;;;x
GOV_IGNORES_DE_JURE_LAWS_DESC;·¨Àí·¨ÂÉÃ»ÓĞÓ°Ïì;Les effets des lois de jure sont ignorés;De-jure-Gesetze haben keinen Effekt;;Se hace caso omiso de los efectos de la ley de jure.;;;;;;;;;x
GOV_CANNOT_CREATE_KINGDOMS_DESC;ÎŞ·¨´´½¨Íõ¹ú;Ne peut pas créer de royaume;Kann keine Königreiche gründen;;No se puede crear reinos;;;;;;;;;x
GOV_CANNOT_USURP_K_OR_E_DESC;ÎŞ·¨´Û¶áÍõ¹ú»òµÛ¹ú;Ne peut pas usurper de royaumes ou d'empires;Kann keine Königreiche oder (Kaiser-)Reiche usurpieren;;No se puede usurpar reinos o imperios;;;;;;;;;x
GOV_NO_GENDER_SUCC_LAWS_DESC;Ã»ÓĞĞÔ±ğ¼Ì³Ğ·¨;Aucune loi de succession basée sur le genre;Keine geschlechterspezifischen Erbfolgegesetze;;No hay leyes de sucesión de género;;;;;;;;;x
GOV_CONCUBINAGE_DESC;ÄĞĞÔÍ³ÖÎÕß¿ÉÒÔÄÉ×î¶à §Y$NUM$§!¸öæª;Les souverains mâles peuvent prendre jusqu'?§Y$NUM$? concubines;Männliche Herrscher können bis zu §Y$NUM$? Konkubinen haben;;Los gobernantes masculinos pueden tomar hasta §Y$NUM$? concubinas;;;;;;;;;x
CUL_RAIDING_DESC;Í³ÖÎÕß¿ÉÒÔ½ÙÂÓÁÚ½üµÄÒì½ÌÍ½;Les souverains peuvent faire des incursions chez leurs voisins infidèles pour les piller;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
CUL_OVERSEAS_RAIDER_DESC;ÄÜ¹»³Ë´¬¿çº£½ÙÂÓ;Peut faire des incursions outre-mer via des navires pour piller;Kann mit Schiffen im Ausland auf Plünderfahrt gehen;;Se pueden asaltar el extranjero con barcos;;;;;;;;;x
CUL_BLINDING_DISINHERITS_DESC;Ê§Ã÷½ÇÉ«ÎŞ·¨¼Ì³ĞÍ·ÏÎ;Les personnages aveugles ne peuvent pas hériter de titres;Blinde Personen können keine Titel erben;;Los personajes ciegos no pueden heredar títulos;;;;;;;;;x
NO_SPECIAL_FEATURES;ÎŞÌØÊâÌØÕ÷;Aucune caractéristique spéciale;Keine besonderen Merkmale;;Sin características especiales;;;;;;;;;x
nomad_ruling_clan_too_powerful;´Î¼¶²¿×åÕıÔÚ×³´ó;révolte de clans mineurs;Kleinere Stämme erheben sich;;Clanes menores en ascenso;;;;;;;;;x
cb_minor_clan_revolt_desc;Ç¿´óµÄ¡®´Î¼¶¡¯²¿Âä»áÏòÉÏ¼¶²¿Âä·¢Æğ·´ÅÑË÷È¡¸ü¶àÍÁµØ¡£;Les clans « mineurs » puissants peuvent se révolter et exiger une place au sein des clans majeurs.;Kleine, aber mächtige Stämme können eine Revolte beginnen und einen Platz in den Reihen der mächtigeren Klans fordern.;;Poderosos clanes 'menores' pueden alzarse en rebelión, exigiendo un lugar entre los clanes principales.;;;;;;;;;x
CB_NAME_MINOR_CLAN_REVOLT;´Î¼¶²¿Âä·´ÅÑ;Révolte d'un clan mineur;Revolte der kleineren Stämme;;Rebelión de clan menor;;;;;;;;;x
WAR_NAME_MINOR_CLAN_REVOLT;´Î¼¶²¿ÂäáÈÆğ;Révolte d'un clan mineur;Kleinerer Stamm erhebt sich;;Ascenso de clan menor;;;;;;;;;x
ISNT_CLOSE_RELATIVE;²»ÊÇ½üÇ×Êô;N'est pas un proche parent;Ist KEIN naher Verwandter;;NO es un pariente cercano;;;;;;;;;x
IS_CLOSE_RELATIVE;ÊÇ½üÇ×Êô;Est un proche parent;Ist ein naher Verwandter;;Es un pariente cercano;;;;;;;;;x
HOLYSITE_LOCATION_COUNTY;§Y$SITENAME$§!ÓµÓĞÊ¥µØ;§Y$SITENAME$? contient un lieu saint;§Y$SITENAME$? verfügt über eine Heilige Stätte;;§Y$SITENAME$? contiene un lugar sagrado;;;;;;;;;x
NOT_REALM_TITLE_STARTS;Ã»ÓĞÁìÍÁÍ·ÏÎ;Aucun titre du Royaume;Kein Reichstitel;;Sin título del reino;;;;;;;;;x
ANY_TRADE_ROUTE_PROVINCE_STARTS;ÈÎÒâÃ³Ò×Â·ÏßÊ¡·İ;Toute route commerciale de comt?Beliebige Grafschaft mit Handelsroute;;Cualquier condado de ruta comercial;;;;;;;;;x
NOT_ANY_TRADE_ROUTE_PROVINCE_STARTS;ÎŞÃ³Ò×Â·ÏßÊ¡·İ;Pas de route commerciale de comt?Grafschaft ohne Handelsroute;;Ningún condado de ruta comercial;;;;;;;;;x
HINT_NOMAD_VIEW_TITLE;²¿×å½çÃæ;Vue du clan;Die Klanansicht;;La visión del clan;;;;;;;;;x
AIREASON_NO_WAR_AGAINST_SPOUSE;²»»á¼ÓÈëÕë¶ÔÅäÅ¼£¨§Y[GetTitledName]§!£©µÄÕ½Õù£¡;Ne se joindra pas aux guerres menées contre le conjoint (§Y[GetTitledName]?)?;Wird nicht in einen Krieg gegen den Ehegatten eintreten (§Y[GetTitledName]?)!;;No se afiliar?a guerras contra el cónyuge (§Y[GetTitledName]?)!;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_1;ÓÎÄÁ²¿Âä×ÜÊÇÓÉÊı¸öÖ÷Òª²¿×åÕÆ¿Ø¡£ÕÆ¿ØÕâĞ©²¿×åÇõ³¤¡ª¡ªÆ½ºâËûÃÇµÄÊıÁ¿ºÍÊµÁ¦¡ª¡ªÕâÊÇÃ¿Î»¿Éº¹¶¼Ó¦¸ÃÓÅÏÈ¿¼ÂÇµÄ¡£Èô²¿×å¹ıÉÙ£¬ĞÂµÄ²¿×å»áÍ¨¹ıÎäÁ¦³öÏÖ¡£Èô²¿×å¹ı¶à£¬ËûÃÇ»áÒòÈ±·¦ÄÁ³¡¶ø²»ÔÃ¡£;Les tribus nomades sont toujours dominées par un nombre de clans majeurs. Discipliner les chefs de clan et faire en sorte de maintenir un équilibre en nombre et en puissance devraient être les priorités de tout khan digne de ce nom. Si vous ne possédez pas assez de clans, l'un d'entre eux est susceptible de s'imposer par la force si nécessaire. Au contraire, si vous en avez trop, les clans seront mécontents du manque de pâturages.;Nomadenstämme werden immer von mehreren großen Klans beherrscht. Die Stammeshäuptlinge im Zaum und ihre Anzahl und Machtfülle in der Balance zu halten, muss für jeden Khan Priorität haben. Wenn es zu wenige Klans gibt, kann gewaltsam ein neuer entstehen, wenn dies nötig ist. Doch wenn es zu viele Klans gibt, kann es schnell Unzufriedenheit über den Mangel an Weideland geben.;;Las tribus nómadas siempre están dominadas por una serie de clanes principales. Mantener los jefes del clan a raya y equilibrar su número y potencia, debe ser una prioridad para cualquier kan. Muy pocos clanes, y es probable que surja uno a la fuerza si es necesario. Muchos clanes, y se sentirán descontentos por la falta de tierras de pastoreo.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_2;Ã¿¸ö²¿×å»á¶ÔÆäËû²¿×åÓĞ²»Í¬Ì¬¶È£¬³ÆÎª²¿×å¹Û¸Ğ¡£²¿×åÇõ³¤±ØĞëÖØÊÓÕâĞ©¹Û¸Ğ£¬Õâ½«»áÌåÏÖÔÚËûÃÇ¶ÔÆäËûÇõ³¤µÄÌ¬¶È¡£Î¬³Ö²¿×å¹Û¸Ğ£¬½«ÄÚÂÒ¶óÉ±ÔÚÒ¡Àº¡£;Chaque clan a une opinion sur les autres clans, appel?« sentiments de clan ». Les chefs de clan doivent respecter ces sentiments, lesquels se reflètent dans leurs opinions normales des autres chefs. Gardez un œil sur les sentiments de clan pour éviter des conflits internes.; cela s'appelle le sentiment du clan. Les chefs de clan se doivent de respecter ces sentiments, ce qui est reflét?dans leur opinion normale des autres chefs. Gardez un œil vigilant sur les sentiments du clan pour empêcher tout conflit interne avant qu'il ne se produise.""";;Cada clan tiene una opinión de cada clan, llamado sentimientos del clan. Los jefes de clan deben respetar estos sentimientos, que se reflejan en sus opiniones normales de los otros jefes. Hay que vigilar con cuidado los sentimientos del clan para evitar conflictos internos antes de que sucedan.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_3;²¿×å×ÜÊÇ±£³Ö°ë×ÔÖÎµÄ×´Ì¬£¬²¢ÇÒ¼´Ê¹ÊÇÁíÒ»²¿×åÅÑÂÒÒ²±ØĞëÍ¨¹ıÕÙ»½²Å²ÎÓëÕ½Õù¡£¸ü²ÒµÄÊÇÃ¿¸ö²¿×å£¨¼´Ê¹ÊÇÍ³ÖÎ²¿×å£©Ö»¿ÉÒÔÍ¨¹ıÑªÊÄÓëÒ»¸öÆäËû²¿×å½áÃË¡£¸÷²¿×åÖ®¼äÖ®¼äµÄÊÀ³ğºÜ³£¼û£¬ÁîËûÃÇ¿ÉÒÔÎªÁËÍÁµØ»¥Ïà¿ªÕ½¡£ÊÓÇé¿ö¶ø¶¨£¬¶ÔÒ»¸ö²¿×å»ı¼«»òÏû¼«µÄ¾Ù¶¯»á¶ÔÆäÊÀ³ğ²¿×åºÍÑªÊÄ²¿×åµÄ¹Û¸Ğ²úÉúÓ°Ïì¡­¡­;Les clans sont toujours semi-autonomes, et doivent être appelés ?faire la guerre pour mater la rébellion d'un autre clan. Pire encore, chaque clan (même celui qui domine) ne peut être alli?qu'?un seul autre clan, et ce, en formant un pacte du sang. Les querelles entre divers clans sont également courantes, ce qui leur permet de se faire la guerre. Tout traitement positif ou négatif d'un clan aura aussi un effet différent sur les sentiments de tout autre clan impliqu?dans une querelle, ou d'un clan li?par un pacte du sang...;Klans sind immer halbautonom und müssen zu den Waffen gerufen werden, selbst im Falle einer Rebellion eines anderen Klans. Erschwerend kommt hinzu, dass jeder Klan (selbst der aktuell herrschende) nur mit einem anderen Klan verbündet sein kann und zwar durch einen Blutschwur. Es ist an der Tagesordnung, dass Klans gegeneinander eine Fehde um Land ausfechten. Durch die positive oder negative Behandlung eines Klans wird gleichzeitig die Meinung aller verbündeten oder verfeindeten Klans beeinflusst.;;Los clanes siempre son semiautónomos y deben ser llamados a la guerra aun en contra la rebelión de otro clan. Peor aún, cada clan (incluso el que gobierna) sólo puede estar aliado a otro Clan, realizando un juramento de sangre. También es común que los clanes se peleen, lo que les permite guerrear entre ellos por la tierra. El tratamiento positivo o negativo de un clan también afecta a los sentimientos de cualquier clan, enemistado o hermano de sangre, según corresponda...;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_4;¹ÜÀí¸÷²¿×åµÄ¹Ø¼üÊÇÖ´ĞĞÄã¿ÉÓÃµÄÌØÊâĞĞÎª¡ª¡ª¡®·ÖÁÑ²¿×å¡¯£¬¡®µ÷½âÊÀ³ğ¡¯£¬µÈµÈ¡£;Pour correctement gérer les clans, vous devez utiliser les actions spéciales qui sont mises ?votre disposition ?« Diviser le clan », « Régler une querelle », etc.;Der Schlüssel zum Management der Klans liegt in den Spezialaktionen, die Euch zur Verfügung stehen, wie 'Klan teilen', 'Fehde beenden' usw.;;La clave para gestionar los clanes es utilizar las medidas especiales disponibles que hay disponibles, como "partir clan", "resolver enemistad", etc.;;;;;;;;;x
EVTTOOLTIP62920;À³°ºÓë°¢Ë¹Í¼ÀïÑÇË¹ºÏ²¢ÎªÒ»¸öÍõ¹ú;León et les Asturies ne forment désormais qu'un seul royaume;León und Asturien sind nun ein Königreich;;León y Asturias son ahora un reino;;;;;;;;;x
EVTNAME62920;À³°ºÓë°¢Ë¹Í¼ÀïÑÇË¹ºÏ²¢;León et les Asturies sont désormais unis;León und Asturien sind eins;;León y Asturias son uno;;;;;;;;;x
EVTDESC62920;À³°ºÍõ¹úÓë°¢Ë¹Í¼ÀïÑÇË¹Íõ¹ú½«ÓÀÔ¶ºÏÒ»£¬Ö»ÓĞÒ»¸öÍõ¹Ú£¬Ò²Ö»ÓĞÒ»¸ö¹úÍõÓÀºãÍ³ÖÎ¶şÕß¡£;Les royaumes de León et des Asturies sont désormais unis ?jamais, et seront gouvernés par un seul et même roi.;Die Königreiche von León und Asturien sollen auf ewig geeint bleiben. Vereint unter der Herrschaft einer einzigen Krone und auf alle Zeiten regiert von einem einzigen König.;;Los reinos de León y Asturias deben quedar unidos para siempre, as?sólo habr?una corona y un rey gobernándolos para siempre.;;;;;;;;;x
#EVTDESC62921;[From.GetTitledName] has decided to unite the Kingdoms of Le¨®n and Asturias as a single entity - Le¨®n.;;[From.GetTitledName] hat entschieden, die K?nigreiche von Le¨®n und Asturien zu einem einzigen Reich zusammenzufassen: Le¨®n.;;[From.GetTitledName] ha decidido unir los reinos de Le¨®n y Asturias en una ¨²nica entidad, Le¨®n.;;;;;;;;;x;
EVTTOOLTIP62922;ÎÒ¼ÓÃáÎª¿¨Ë¹Ìá¶û¹úÍõ;On me couronne roi de Castille;Ich wurde zum König von Kastilien gekrönt;;Soy coronado rey de Castilla;;;;;;;;;x
EVTNAME62922;¿¨Ë¹Ìá¶ûÖ®[Root.PrimaryTitle.GetTier];Le [Root.PrimaryTitle.GetTier] de Castille;Das [Root.PrimaryTitle.GetTier] von Kastilien;;El [Root.PrimaryTitle.GetTier] de Castilla;;;;;;;;;x
EVTDESC62922;Àú¾­Êı°ÙÄêµÄÕ÷Õ½£¬¿¨Ë¹Ìá¶ûÒÑ¾­Ñ¸ËÙ×³´ó²¢¶ÀÁ¢×ÔÖ÷¡£ÊÇÊ±ºòÒªÇó±¾µØÇøÆäËûÍ³ÖÎÕßÈÏÍ¬ÎÒÎªÆ½µÈµÄÒ»Ô±£¡;Après des siècles d'assujettissement, la Castille a gagn?en pouvoir et en autonomie. Il est temps pour nous d'être reconnus en tant qu'égaux des autres souverains de notre région?;Nach Jahrhunderten der Unterdrückung hat Kastilien an Macht und Eigenständigkeit gewonnen. Nun schlägt die Stunde unserer Gleichstellung mit den anderen Herrschern unserer Region!;;Después de siglos de la subyugación, Castilla ha crecido en poder y autonomía. ¡Es la hora de ser reconocido como igual por los otros gobernantes de nuestra región!;;;;;;;;;x
EVTOPTA62922;Õâ¶¥Íõ¹Ú·Ç³£ÊÊºÏÎÒ£¡;La couronne me va comme un gant?;Die Krone passt mir ausgezeichnet!;;¡La corona me sienta perfectamente!;;;;;;;;;x
#EVTDESC62923;[From.GetTitledName] has been created King of Castille due to the prestige of [From.GetPossPronoun] independent rule over [From.GetPossPronoun] ancestral lands.;;[From.GetTitledName] wurde aufgrund des gro?en Prestiges [From.GetPossPronoun] unabh?ngigen Herrschaft ¨¹ber das Land [From.GetPossPronoun] Ahnen zum K?nig von Kastilien gekr?nt.;;[From.GetTitledName] ha sido creado rey de Castilla por el prestigio de [From.GetPossPronoun] gobierno independiente sobre [From.GetPossPronoun] tierras ancestrales.;;;;;;;;;x;
EVTOPTA62923;ÓÖÒ»¸öÍõ¹ú£¿;Un royaume de plus?;Noch ein Königreich?;;¿Un reino más?;;;;;;;;;x
EVTTOOLTIP62924;ÎÒ¼ÓÃáÎªÆÏÌÑÑÀ¹úÍõ;On me couronne roi du Portugal;Ich wurde zum König von Portugal gekrönt;;Soy coronado rey de Portugal;;;;;;;;;x
EVTNAME62924;ÆÏÌÑÑÀÖ®[Root.PrimaryTitle.GetTier];Le [Root.PrimaryTitle.GetTier] du Portugal;Das [Root.PrimaryTitle.GetTier] von Portugal ;;El [Root.PrimaryTitle.GetTier] de Portugal;;;;;;;;;x
EVTDESC62924;Àú¾­Êı°ÙÄêµÄÕ÷Õ½£¬ÆÏÌÑÑÀÒÑ¾­Ñ¸ËÙ×³´ó²¢¶ÀÁ¢×ÔÖ÷¡£ÊÇÊ±ºòÒªÇó±¾µØÇøÆäËûÍ³ÖÎÕßÈÏÍ¬ÎÒÎªÆ½µÈµÄÒ»Ô±£¡;Après des siècles d'assujettissement, le Portugal a gagn?en pouvoir et en autonomie. Il est temps pour nous d'être reconnus en tant qu'égaux des autres souverains de notre région?;Nach Jahrhunderten der Unterdrückung hat Portugal an Macht und Eigenständigkeit gewonnen. Nun schlägt die Stunde unserer Gleichstellung mit den anderen Herrschern unserer Region!;;Después de siglos de subyugación, Portugal ha crecido en poder y autonomía. ¡Es la hora de ser reconocido como igual por los otros gobernantes de nuestra región!;;;;;;;;;x
#EVTDESC62925;[From.GetTitledName] has been created King of Portugal due to the prestige of [From.GetPossPronoun] independent rule over [From.GetPossPronoun] ancestral lands.;;[From.GetTitledName] wurde aufgrund des gro?en Prestiges [From.GetPossPronoun] unabh?ngigen Herrschaft ¨¹ber das Land [From.GetPossPronoun] Ahnen zum K?nig von Portugal gekr?nt.;;[From.GetTitledName] ha sido creado rey de Portugal por el prestigio de [From.GetPossPronoun] gobierno independiente sobre [From.GetPossPronoun] tierras ancestrales.;;;;;;;;;x;
EVTTOOLTIP62926;ÎÒ¼ÓÃáÎª°¢À­¹±¹úÍõ;On me couronne roi d'Aragon;Ich wurde zum König von Aragon gekrönt;;Soy coronado rey de Aragón;;;;;;;;;x
EVTNAME62926;°¢À­¹±Ö®[Root.PrimaryTitle.GetTier];Le [Root.PrimaryTitle.GetTier] d'Aragon;Das [Root.PrimaryTitle.GetTier] von Aragon;;El [Root.PrimaryTitle.GetTier] de Aragón;;;;;;;;;x
EVTDESC62926;Ğ¡Ğ¡µÄ°¢À­¹±²®¾ôÁì£¬¶àÄêÇ°ÓÉ·¨À¼¿ËÈË´´Á¢£¬Èç½ñÒÑ³É³¤ÎªÉùÃû×¿ÖøµÄÍ·ÏÎ£¬Ğí¶àÈË¶¼ÈÏÎªÆä²î²»¶àÓµÓĞÓë[From.PrimaryTitle.GetTier]ÏàÍ¬µÄÉùÍş¡£ÄÇ¾ÍÈÃÆä³ÉÎªÏÖÊµ°É£¡;Le petit comt?d'Aragon, créé par les Francs il y a longtemps de cela, est devenu un titre si prestigieux qu'il a presque ét?considér?comme un [From.PrimaryTitle.GetTier]... et désormais, l'époque du « presque » est révolue?;Die kleine Grafschaft Aragon, vor langer Zeit von den Franken gegründet, ist mittlerweile ein derart prestigeträchtiger Titel, dass man es beinahe für ein Königreich halten könnte. Und nun ist es tatsächlich eins!;;El pequeño condado de Aragón, creado por los francos hace mucho tiempo, se ha convertido en un título tan prestigioso que casi se le consideraba un reino... ¡ahora se acab?el "casi"!;;;;;;;;;x
