#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ONLY_ONE_TRIBAL;Ã¿¸öÊ¡·İÖ»ÄÜ´æÁôÒ»¸ö²¿Âä¡£;Chaque comt?ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
EVTOPTD_HL_9000;ÄãÃÇ×Ô¼ºÍæ°É£¬ÎÒ×øÔÚ³¡Íâ¾ÍºÃ¡­¡­;Vous pouvez vous amuser mais quant ?moi, je passe mon tour...;Wenn Ihr kämpfen möchtet, kämpft. Aber ich mache dieses Mal nicht mit.;;Divertíos vosotros, pero yo paso esta vez...;;;;;;;;;x
EVTDESC_HL_9001;±ÈÈüÒÑ½øĞĞÁËÁ½¸öĞ¡Ê±£¬Ë¤õÓÈ·ÊµÊÇÖ¤Ã÷ÄãÄÍÁ¦µÄ¾ø¼Ñ·½Ê½¡£ÈËÃÇÆÚ´ıÄãºÍÄãµÄ¶ÔÊÖ½øÈëÒÔ¼°Àë¿ª±ÈÈü³¡µØÊ±ÌøÎèÍ¬ÀÖ£¬²¢ÇÒÏ£ÍûÔÚ±ÈÈü½áÊøÊ±»ñÊ¤Õß·öÆğ¶ÔÊÖ¡£ÄãÖªµÀÕâĞèÒªÄã·¢»Ó³ö×Ô¼ºµÄ¼«ÏŞË®Æ½¡£;Avec des affrontements qui peuvent durer jusqu'?deux heures, la lutte bökh est une excellente manière de prouver votre endurance. Vous et votre adversaire devez exécuter une danse en entrant et en sortant de la zone de combat, et le vainqueur doit aider le perdant ?se relever lorsque la rencontre est terminée. Vous savez que ce combat vous forcera ?repousser vos limites.;Das Bökh-Ringen, bei dem ein Kampf zwei Stunden und länger dauern kann, ist ein exzellentes Ausdauertraining. Es ist üblich, beim Betreten und Verlassen des Rings zu tanzen und dem Verlierer nach dem Kampf die Hand zu reichen und ihm aufzuhelfen. Es ist Euch bewusst, dass der Kampf Euch bis an die körperlichen Grenzen fordern wird.;;Con combates que pueden durar más de dos horas, la lucha bökh es un modo excelente de demostrar tu resistencia. Se espera que tu oponente y t?dancéis al entrar y salir de campo de lucha, y también se espera que el ganador ayude al perdedor a levantarse cuando termine el enfrentamiento. Sabes que esto requerir?que te emplees al límite.;;;;;;;;;x
EVTOPTA_HL_9001;ÎÒ½«ÏòÎÒ×îÀ÷º¦µÄÕ½Ê¿ÌôÕ½£¡;Je défie l'un de mes meilleurs guerriers?;Ich fordere meinen besten Krieger heraus!;;¡Desafiar?a uno de mis mejores guerreros!;;;;;;;;;x
EVTOPTD_HL_9001;ÎÒ½«ÌôÕ½ÎÒ×îĞÅÈÎµÄÕ½Âí£¬ÉÁÌã£¡;Je défie mon fidèle étalon, Sabot Brillant?;Meine Herausforderung geht an mein treues Pferd, Glitzerhuf!;;¡Desafiar?a mi fiel corcel, Cascosbrillantes!;;;;;;;;;x
EVTTOOLTIP_HL_9001A;ÔÚË¤õÓ±ÈÈüÖĞÊÜµ½ÌôÕ½£¡;Est défi?e) dans un combat de lutte?;Wird zum Ringkampf herausgefordert!;;¡Te desafían a un combate de lucha!;;;;;;;;;x
EVTOPTB_HL_9001;ÈËÖ®³£Çé£¬ÎÒÏ£ÍûÎÒÌôÕ½µÄÄÇ¸öÈË»á×Ô¼ºÍ¶½µ¡£;Naturellement, je m'attends ?ce que mon adversaire abandonne.;Natürlich erwarte ich, dass sich die Person, die ich herausfordere, verliert.;;Naturalmente, espero se rinda todo aquel al que desafíe.;;;;;;;;;x
EVTOPTC_HL_9001;ÁíÒ»·½Ãæ¿´À´£¬ÕâËÆºõºÜÎ£ÏÕ¡­¡­;D'un autre côt? cela semble dangereux...;Obwohl, das könnte gefährlich sein...;;Por otra parte, esto parece peligroso...;;;;;;;;;x
EVTDESC_HL_9003;ÈËÃÇ·¢³ö¼¤ÁÒµÄ»¶ºô£¬ÄãºÍÄãµÄ¶ÔÊÖÌøÎè½øÈë¾ºÈü³¡¡£»·ÈÆÁËÒ»Õó×Ó£¬Äã³å·æÉÏÇ°£¬³É¹¦Ëø×¡ÁËÄãµÄ¶ÔÊÖ¡£¼¸·ÖÖÓµÄ¼¤ÁÒµØÃæ²ø¶·Ö®ºó£¬Äã·¢ÏÖ¶ÔÊÖ·ÀÓùÖĞµÄÆÆÕÀ¡£Äã¿ìËÙËÉ¿ªËûµÄÉÏÉí×¥×¡ËûµÄÍÈ²¿£¬½«ËûÕû¸ö·­ÁË¹ıÀ´¡£ËûË¤ÁË¸öµ×³¯Ìì£¬ÊÖÖâÅöµ½ÁËµØÃæ¡ª¡ªÄãÊÇÊ¤ÀûÕß£¡;La foule marque son approbation alors que vous et votre adversaire dansez dans la zone de combat. Après une période d'observation, vous chargez et empoignez votre adversaire. Les prises s'enchaînent pendant plusieurs minutes quand vous remarquez une faiblesse dans sa défense. Vous lâchez son torse pour empoigner ses jambes et le renversez. Il tombe et ses coudes touchent le sol. Vous avez gagné !;Unter dem Jubel der Zuschauer nähert Ihr Euch gemeinsam mit Eurem Gegner tanzend dem Kampfplatz. Zu Beginn des Kampfes umkreist ihr euch eine Weile, doch schließlich geht Ihr zum Sturmangriff über. Ihr stürzt auf ihn zu und nehmt ihn in einen festen Klammergriff. Nach mehreren Minuten erbitterten Haltens und Klammerns erkennt Ihr einen Schwachpunkt in der Verteidigung Eures Kontrahenten. Blitzartig lasst Ihr seinen Oberkörper los und greift seine Beine, was ihn zu Fall bringt. Er verliert das Gleichgewicht und seine Ellenbogen berühren die Erde. Ihr seid siegreich!;;La multitud anima mientras tu oponente y t?danzáis en el campo de lucha. Tras trazar unos círculos unos momentos, cargas, enganchándote con el luchador rival. Tras varios minutos de agarre furioso, encuentras un punto débil en la defensa de tu oponente. Sueltas rápidamente su parte superior y agarras sus piernas, volteándole. Se cae y sus codos tocan el suelo. ¡Eres el vencedor!;;;;;;;;;x
EVTOPTA_HL_9003;ÎÒµÄ¶ÔÊÖÕæ¿ÉÁ¯£¬ÎÒ²»»á°ïÖúËûÕ¾ÆğÀ´£¡;Mon adversaire était ridicule, je ne l'aiderai pas ?se relever?;Was für eine armselige Leistung meines Gegners. Ich werde ihm nicht aufhelfen.;;Mi oponente fue patético, ¡no le ayudar?;;;;;;;;;x
EVTOPTB_HL_9003;ÎÒÓ®ÁË£¡ÏÖÔÚ×¥×¡ÎÒµÄÊÖ£¬ÎÒ»á°ïÖúÄãÕ¾ÆğÀ´¡£;J'ai gagné ! Prends ma main, je te relève.;Ich war siegreich! Doch nun nimm meine Hand. Ich helfe dir auf.;;¡He triunfado! Toma mi mano, te ayudar?a levantarte.;;;;;;;;;x
EVTOPTC_HL_9003;ÎÒËäÈ»Ê¤ÀûÁË£¬µ«ÎÒÃÇ½«Ò»Æğ·ÖÏíÕâ¸öÈÙÓş£¡;J'ai peut-être gagn? mais la gloire nous revient ?tous les deux?;Ich mag siegreich gewesen sein, doch den Ruhm wollen wir uns teilen!;;¡Puede que haya ganado, pero compartiremos la gloria!;;;;;;;;;x
EVTOPTD_HL_9003;ÕâÕæÊÇ´Ì¼¤£¡µÈ»áÀ´ÎÒµÄÕÊÅñ£¿;Une expérience palpitante? On se retrouve dans ma tente plus tard?;Das war wirklich aufregend! Möchtest du mich später in meinem Zelt besuchen?;;¡Que experiencia más emocionante! ¿Nos vemos luego en mi tienda?;;;;;;;;;x
EVTDESC_HL_9004;ÈËÃÇ·¢³ö¼¤ÁÒµÄ»¶ºô£¬ÄãºÍÄãµÄ¶ÔÊÖÌøÎè½øÈë¾ºÈü³¡¡£»·ÈÆÁËÒ»Õó×Ó£¬Äã³å·æÉÏÇ°£¬³É¹¦Ëø×¡ÁËÄãµÄ¶ÔÊÖ¡£¼¸·ÖÖÓµÄ¼¤ÁÒµØÃæ²ø¶·Ö®ºó£¬Äã¿ªÊ¼¸Ğµ½±»ÀÕ½ô¡£Í»È»ÄãµÄ¶ÔÊÖ³ÃÄã²»¾¯ÌèÊ±×¥×¡ÄãµÄÍÈ£¬Ëû½«ÄãÕû¸ö¾Ùµ½¿ÕÖĞÔÙÈÃÄã×ÔÓÉÂäÏòµØÃæ¡£Äã±»»÷°ÜÁË£¡;La foule marque son approbation alors que vous et votre adversaire dansez dans la zone de combat. Après une période d'observation, vous chargez et empoignez votre adversaire. Les prises s'enchaînent pendant plusieurs minutes et vous vous sentez faiblir. Soudainement, votre adversaire passe votre garde et vous saisit aux jambes. Il vous soulève dans les airs et vous laisse retomber au sol. Vous avez perdu?;Unter dem Jubel der Zuschauer nähert Ihr Euch gemeinsam mit Eurem Gegner tanzend dem Kampfplatz. Zu Beginn des Kampfes umkreist ihr euch eine Weile, doch schließlich geht Ihr zum Sturmangriff über. Ihr stürzt auf ihn zu und nehmt ihn in einen festen Klammergriff. Nach mehreren Minuten erbitterten Haltens und Klammerns merkt Ihr, wie anstrengend der Kampf ist. Plötzlich werdet Ihr vom Gegner überrascht. Er greift sich Eure Beine, hebt Euch hoch und wirft Euch zu Boden. Man hat Euch besiegt!;;La multitud anima mientras tu oponente y t?danzáis en el campo de lucha. Tras trazar unos círculos unos momentos, cargas, enganchándote con el luchador rival. Tras varios minutos de agarre furioso, empiezas a sentir la tensión. De repente tu oponente te pilla con la guardia baja y te agarra las piernas. Te alza en el aire y te hace caer al suelo. ¡Has sido derrotado!;;;;;;;;;x
EVTOPTA_HL_9004;µ½Í·À´Õâ»òĞí²»ÊÇÒ»¸öºÃÖ÷Òâ¡­¡­;Ce n'était peut-être pas une si bonne idée...;Vielleicht war es doch keine gute Idee...;;Puede que después de todo no fuera tan buena idea...;;;;;;;;;x
EVTOPTB_HL_9004;ÎÒÊäµÃĞÄ·ş¿Ú·ş£¬ÎÒµÄ¶ÔÊÖÖµµÃ×ğ¾´¡£;J'ai perdu ?la régulière, mon adversaire a mérit?sa victoire?;Man hat mich geschlagen. Der Kampf war fair, der Gegner meiner würdig!;;¡Me superaron limpiamente, mi rival es muy digno!;;;;;;;;;x
EVTOPTC_HL_9004;Äã¾¹¸Ò»÷°Ü¿Éº¹£¿ÏÖÔÚ¸ĞÊÜÎÒµÄ·ßÅ­°É£¡;Tu oses battre le Khan? Tu vas subir ma colère?;Ihr wagt es, den Khan zu besiegen? Meine Rache wird fürchterlich sein!;;¿Osas derrotar al kan? ¡Sentirás mi ira!;;;;;;;;;x
EVTOPTD_HL_9004;ÎÒ»òĞíÊäÁË£¬µ«ÕâÕæÊµ´Ì¼¤µÄÌåÑé£¡;J'ai perdu, mais c'était palpitant?;Ich habe zwar verloren, aber es war trotzdem aufregend!;;Puede que haya perdido, pero fue una experiencia emocionante.;;;;;;;;;x
manly_skill_wrestling;Ë¤õÓ´óÊ¦;Maître lutteur;Meisterringer;;Maestro de lucha.;;;;;;;;;x
manly_skill_wrestling_desc;Õâ¸ö½ÇÉ«¾«Í¨Ë¤õÓµÄ¼¼ÄÜ¡£;Ce personnage maîtrise l'art de la lutte.;Diese Person beherrscht das Ringen meisterhaft.;;Este personaje ha dominado la habilidad de la lucha libre.;;;;;;;;;x
denied_wrestling;¾Ü¾øË¤õÓ±ÈÈü;Combat de lutte refus?Ringkampfherausforderung abgelehnt;;Rechazo torneo de lucha.;;;;;;;;;x
denied_wrestling_desc;Õâ¸ö½ÇÉ«¾Ü¾øÁËÒ»³¡Ë¤õÓ±ÈÈüµÄÌôÕ½¡£;Ce personnage a refus?un défi de lutte.;Diese Person lehnte die Herausforderung zum Ringkampf ab.;;Este personaje ha rechazado un desafío en un torneo de lucha.;;;;;;;;;x
wrestling_win_vs_horse;ÄãÓ®ÁË£¡;Victoire?;Ihr seid der Sieger!;;¡Has ganado!;;;;;;;;;x
revoke_primary;°ş¶áÊ¡·İÊ×¸®µØÎ»;Révoquer le statut de capitale du comt?Hauptstadtstatus aufheben;;Revocar el estatus de capital del condado.;;;;;;;;;x
revoke_primary_desc;ÎÒ¿É°ş¶á´ËµØ²úµÄÊ¡·İÊ×¸®µØÎ»¡£;Je peux retirer ?cette propriét?le statut de capitale du comt?;Ich kann dieser Liegenschaft den Status als Hauptstadt entziehen.;;Puedo revocar el estatus de capital del condado de esta posesión.;;;;;;;;;x
pillage_settlement_named;ÂÓ¶á[Root.GetName];Piller [Root.GetName];[Root.GetName] plündern;;Saquea [Root.GetName];;;;;;;;;x
SELECT_FLANKLEADER_RIGHT;Ñ¡ÔñÒ»¸öÖ¸»Ó¹ÙÈ¥Ö¸»ÓÓÒÒí;Choisissez un commandant pour diriger le flanc droit;Wählt einen Befehlshaber für die rechte Flanke;;Elige un comandante para liderar el flanco derecho;;;;;;;;;x
SELECT_FLANKLEADER_CENTER;Ñ¡ÔñÒ»¸öÖ¸»Ó¹ÙÈ¥Ö¸»ÓÖĞ¾ü;Choisissez un commandant pour diriger le centre;Wählt einen Befehlshaber für die mittlere Flanke;;Elige un comandante para liderar el centro;;;;;;;;;x
SELECT_FLANKLEADER_LEFT;Ñ¡ÔñÒ»¸öÖ¸»Ó¹ÙÈ¥Ö¸»Ó×óÒí;Choisissez un commandant pour diriger le flanc gauche;Wählt einen Befehlshaber für die linke Flanke;;Elige un comandante para liderar el flanco izquierdo;;;;;;;;;x
SELECT_SUBUNIT_LEADER;Ñ¡ÔñÒ»¸öÖ¸»Ó¹ÙÈ¥Ö¸»Ó¶ş¼¶µ¥Î»;Choisissez un commandant pour diriger cette sous-unit?Wählt einen Befehlshaber für diese Untergruppe;;Elige un comandante para liderar esta subunidad;;;;;;;;;x
title_commander;Ö¸»Ó¹Ù;Commandant;Befehlshaber;;Comandante;;;;;;;;;x
EVTDESC_WOL_11115;ÎÒ½«ÑûÇëÎÒ¹¬Í¢µÄÈËÃÇ¼ÓÈëÕâ³¡Õ½ÕùÓÎÏ·£¬Á·Ï°´ÓµĞÈËÊÖÖĞ±£ÎÀÎÒÃÇµÄÍÁµØ¡£ÎÒÃÇ½«Ê¹ÓÃÄ¾ÖÆµÄÄ£ĞÍÀ´´ú±íÈëÇÖµÄ¾ü¶Ó£¬²¢ÇÒÎÒ±ØĞëÊ¹ÓÃ¹îÃØµÄÕ½ÊõÀ´»÷°ÜÎÒµÄ¶ÔÊÖ¡£;J'ai convi?des membres de ma cour ?participer ?un jeu de guerre qui consiste ?défendre nos terres contre des envahisseurs. Nous utilisons des figurines de bois pour représenter les armées ennemies et il me faudra faire preuve d'intelligence pour vaincre mes adversaires.;Ich habe Angehörige unseres Hofes zur Teilnahme an einem Spiel eingeladen, bei dem wir üben werden, das Land gegen einfallende Feinde zu verteidigen. Einfallende Armeen werden durch Holzmodelle repräsentiert und ich werde klug taktieren müssen, um meinen Gegner zu besiegen.;;He invitado a gente de mi corte a un juego de guerra en el cual practicaremos la defensa de nuestra tierra contra enemigos invasores. Usaremos figuras de madera para representar a los ejércitos invasores y yo tendr?que usar tácticas inteligentes para derrotar a mi oponente.;;;;;;;;;x
EVTOPTA_WOL_11115;Õâ»áºÜÓĞÈ¤¡£;On va s'amuser.;Das wird ein Spa?;;Esto ser?divertido.;;;;;;;;;x
EVTOPTB_WOL_11115;½ñÌì¾ÍËãÁË£¬ÎÒºÜÃ¦¡£;Pas aujourd'hui, j'ai beaucoup ?faire.;Heute nicht. Ich habe zu tun.;;Hoy no, estoy ocupado.;;;;;;;;;x
EVTDESC_WOL_11117;½ñÌìÃ»ÓĞÈËÏëÒª¼ÓÈëÕ½ÕùÓÎÏ·²ÙÁ·¡£;Personne n'a voulu participer au jeu de guerre aujourd'hui.;Niemand wollte heute an dem Kriegsspiel teilnehmen.;;Nadie ha querido participar en el ejercicio de juego de guerra de hoy.;;;;;;;;;x
EVTOPTA_WOL_11117;ÁîÈËÊ§Íû¡£;C'est décevant.;Das ist enttäuschend.;;Qu?decepcionante.;;;;;;;;;x
EVTDESC_WOL_11118;ÎÒÃÇÎªÕ½ÕùÓÎÏ··ÖÅäÈÎÎñ£¬¾ö¶¨ÈÃ[defender.GetFirstName]ÓëÎÒÒ»Í¬·ÀÓù£¬¶ø[attacker.GetFirstName]½«Áìµ¼ÈëÇÖÊÆÁ¦¡£;Alors que nous répartissons les rôles pour le jeu de guerre, nous décidons que [defender.GetFirstName] défendra avec moi tandis que [attacker.GetFirstName] dirigera les armées de l'envahisseur.;Bei der Festlegung der Rollen für das Kriegsspiel haben wir entschieden, dass [defender.GetFirstName] zusammen mit mir die Verteidigung übernimmt. Die Angreifer werden von [attacker.GetFirstName] befehligt.;;Al asignar misiones para el juego de guerra, decidimos que [defender.GetFirstName] defender?conmigo y [attacker.GetFirstName] comandar?las fuerzas invasoras.;;;;;;;;;x
EVTOPTA_WOL_11118;×îÇ¿µÄ½«Áì»áÓ®µÃÊ¤Àû¡£;Que le meilleur chef de guerre l'emporte.;Möge der beste Feldherr gewinnen.;;Que gane el mejor caudillo.;;;;;;;;;x
EVTDESC_WOL_11120;ÔÚÕ½ÕùÓÎÏ·Ò»¿ªÊ¼£¬ÄãµÄµĞÈË¾ö¶¨Õë¶ÔÄãµÄÖĞ¾ü½øĞĞÒ»´ÎÇ¿Á¦Ç°Ïß¹¥»÷¡£;Au début de la partie, votre ennemi opte pour un assaut frontal tout en puissance en direction du centre de votre armée.;Zu Beginn des Kriegspiels wählt der Feind den direkten Frontalangriff und rennt mit voller Wucht gegen die mittlere Flanke Eurer Armee an.;;Al principio del juego de guerra, tu enemigo decide hacer un fuerte ataque frontal contra tu centro.;;;;;;;;;x
EVTOPTA_WOL_11120;ÀûÓÃÒ»ÇĞÊÖ¶Î¹®¹ÌºÍ¼ÓÇ¿ÖĞ¾ü¡£;Renforcer le centre coûte que coûte.;Teilt Verstärkungen zu und schöpft alle Möglichkeiten zur Stärkung der Mitte aus.;;Usa todos los medios para reforzar y fortalecer el centro.;;;;;;;;;x
EVTOPTB_WOL_11120;ÂıÂı´ÓÖĞ¾ü³·³ö¾ü¶Ó¡£;Retirer progressivement les troupes du centre.;Zieht langsam Truppen aus der Mitte ab.;;Retira lentamente fuerzas de centro.;;;;;;;;;x
EVTDESC_WOL_11121_GOOD;Õ½ÕùÓÎÏ·ÓúÑİÓúÁÒ£¬ÄãÊ¹ÓÃÄãµÄ±øÁ¦¼ÓÇ¿ÖĞ¾ü£¬¶ø[attacker.GetFirstName]µÄ²¿¶Ó¿ªÊ¼¶ÔÄãµÄÁ½ÒíÔì³ÉÑ¹Á¦£¬Á½ÒíÒò¶ø¿ªÊ¼¿ìËÙÀ£ÍË¡£[defender.GetFirstName]½¨ÒéÎÒÃÇÓ¦¸ÃÒÔÖĞ¾üµÄÑ¹Á¦×÷Îª»ØÓ¦¡£;Le jeu gagne en intensit?lorsque vous utilisez vos forces pour protéger le centre tandis que les troupes de [attacker.GetFirstName] commencent ?faire pression sur vos ailes de manière très efficace. [defender.GetFirstName] recommande de riposter en accentuant la pression au centre.;Das Kriegsspiel gewinnt an Spannung, als Ihr Eure Kräfte zur Verstärkung des Mitte einsetzt, während die Truppen von [attacker.GetFirstName] Druck auf die Flanken Eurer Armee ausüben, die in der Folge schnell zurückgedrängt werden. [defender.GetFirstName] schlägt vor, dass wir mit verstärktem Druck auf die mittlere Flanke reagieren sollten.;;El juego se vuelve intenso al usar tus tropas para reforzar el centro, mientras las tropas de [attacker.GetFirstName] presionan tus flancos y retroceden rápido. [defender.GetFirstName] sugiere que deberíamos responder presionando el centro.;;;;;;;;;x
EVTDESC_WOL_11121_BAD;Õ½ÕùÓÎÏ·ÓúÑİÓúÁÒ£¬ÄãÊ¹ÓÃÄãµÄ±øÁ¦¼ÓÇ¿ÖĞ¾ü£¬¶ø[attacker.GetFirstName]µÄ²¿¶Ó¿ªÊ¼¶ÔÄãµÄÁ½ÒíÔì³ÉÑ¹Á¦£¬Á½ÒíÒò¶ø¿ªÊ¼¿ìËÙÀ£ÍË¡£[defender.GetFirstName]½¨ÒéÎÒÃÇÓ¦¸ÃÔÚÁ½ÒíÊ¹ÓÃÆï±ø¡£;Le jeu gagne en intensit?lorsque vous utilisez vos forces pour protéger le centre tandis que les troupes de [attacker.GetFirstName] commencent ?faire pression sur vos ailes de manière très efficace. [defender.GetFirstName] recommande de riposter par des mouvements de cavalerie sur les ailes.;Das Kriegsspiel gewinnt an Spannung, als Ihr Eure Kräfte zur Verstärkung der Mitte einsetzt, während die Truppen von [attacker.GetFirstName] Druck auf die Flanken Eurer Armee ausüben, die in der Folge schnell zurückgedrängt werden. [defender.GetFirstName] schlägt vor, dass wir an den seitlichen Flanken nun die Kavallerie einsetzen sollten.;;El juego se vuelve intenso al usar tus tropas para reforzar el centro, mientras las tropas de [attacker.GetFirstName] presionan tus flancos y retroceden rápido. [defender.GetFirstName] sugiere que deberíamos usar la caballería sobre los flancos laterales.;;;;;;;;;x
EVTOPTA_WOL_11121;Ê¹ÓÃÆï±øÑ¹ÖÆÁ½Òí¡£;Utiliser la cavalerie pour détruire les ailes.;Setzt Kavallerie ein, um die seitlichen Flanken unter Druck zu setzen.;;Usa la caballería para acabar con los flancos laterales.;;;;;;;;;x
EVTOPTB_WOL_11121;³¢ÊÔ´ò´©ÖĞ¾ü¡£;Tenter une percée au centre.;Versucht, in der Mitte durchzubrechen.;;Intenta atravesar por el centro.;;;;;;;;;x
EVTOPTC_WOL_11121;¼¯ÖĞÎÒÃÇµÄÁ¦Á¿£¬ÎÈ×¡Ò»¸ö²àÒí¡£;Essayer de protéger une aile.;Wir konzentrieren unseren Einsatz darauf, eine Flanke zu halten.;;Concentra tus esfuerzos en mantener un flanco.;;;;;;;;;x
EVTDESC_WOL_11122_GOOD;[attacker.GetFirstName]µÄµĞ·½²¿¶ÓÒ»Ö±±£³Ö×Å¶ÔÖĞ¾üµÄÑ¹Á¦£¬Í¬Ê±Ò»×éµĞ¾üÆï±ø³öÏÖÔÚÄãµÄÕóÁĞºó·½¡£[defender.GetFirstName]½¨ÒéÎÒÃÇ¹û¶Ï»Ø»÷µĞ¾üÆï±ø¡£;Les forces ennemies de [attacker.GetFirstName] maintiennent leur pression au centre tandis qu'un groupe de cavaliers ennemis apparaît derrière vos lignes. [defender.GetFirstName] suggère d'éliminer la cavalerie adverse.;Die feindlichen Kräfte von [attacker.GetFirstName] erhalten den Druck auf die Mitte aufrecht, als hinter Euren Linien die feindliche Kavallerie auftaucht. [defender.GetFirstName] schlägt vor, die feindliche Kavallerie vernichtend zu schlagen.;;Las fuerzas enemigas de [attacker.GetFirstName] mantienen la presión en el centro, mientras un grupo de caballería enemiga aparece por detrás de tus líneas. [defender.GetFirstName] sugiere que derrotemos decisivamente a la caballería enemiga.;;;;;;;;;x
EVTDESC_WOL_11122_BAD;[attacker.GetFirstName]µÄµĞ·½²¿¶ÓÒ»Ö±±£³Ö×Å¶ÔÖĞ¾üµÄÑ¹Á¦£¬Í¬Ê±Ò»×éµĞ¾üÆï±ø³öÏÖÔÚÄãµÄÕóÁĞºó·½¡£[defender.GetFirstName]½¨ÒéÎÒÃÇÓ¦¸ÃÈ·±£ÖĞ¾üµÄÎÈ¹Ì¡£;Les forces ennemies de [attacker.GetFirstName] maintiennent leur pression au centre tandis qu'un groupe de cavaliers ennemis apparaît derrière vos lignes. [defender.GetFirstName] suggère de soutenir les troupes au centre.;Die feindlichen Kräfte von [attacker.GetFirstName] erhalten den Druck auf die Mitte aufrecht, als hinter Euren Linien die feindliche Kavallerie auftaucht. [defender.GetFirstName] meint, dass wir uns hauptsächlich darauf konzentrieren sollen, die mittlere Flanke zu verstärken.;;Las fuerzas enemigas de [attacker.GetFirstName] mantienen la presión en el centro, mientras un grupo de caballería enemiga aparece por detrás de tus líneas. [defender.GetFirstName] sugiere que nos aseguremos de reforzar el centro.;;;;;;;;;x
EVTOPTA_WOL_11122;´ÓÄãµÄ²àÒí·Ö¸î³öÒ»´ó¹É²¿¶ÓÓëÄÇ¶ÓÆï±øÕ½¶·¡£;Envoyer une bonne partie de votre aile affronter la cavalerie.;Zieht eine große Einheit von der seitlichen Flanke ab, um die Kavallerie zu bekämpfen.;;Separa una gran unidad de tu flanco para combatir a la caballería.;;;;;;;;;x
EVTOPTB_WOL_11122;Æ´´ÕÒ»Ö»Ğ¡²¿¶ÓÀ´×¥²¶ÄÇ¶ÓÆï±ø¡£;Détacher une petite force et l'envoyer combattre la cavalerie.;Erstellt in aller Schnelle eine kleine Einheit mit dem Auftrag, die Kavallerie abzufangen.;;Reúne una pequeña fuerza para alcanzar a la caballería.;;;;;;;;;x
EVTOPTC_WOL_11122;½«×¢ÒâÁ¦¼¯ÖĞµ½ÖĞ¾ü¡£;Concentrer nos efforts sur le centre.;Konzentriert alle Anstrengungen auf die Mitte.;;Concentra tus esfuerzos en el centro.;;;;;;;;;x
EVTDESC_WOL_11123_GOOD;µ±ÄãµÄ²¿¶Ó´ÓÖĞ¾ü³·×ß£¬[attacker.GetFirstName]¾ö¶¨Ó²¹¥ÖĞ¾ü¡£[defender.GetFirstName]½¨ÒéÎÒÃÇ°üÎ§µĞÈËÖĞ¾ü¡£;Alors que nos troupes délaissent le centre, [attacker.GetFirstName] décide d'y lancer une attaque. [defender.GetFirstName] suggère d'encercler le centre ennemi.;Als Eure Truppen sich von der mittleren Flanke zurückziehen, entscheidet sich [attacker.GetFirstName] für einen entschiedenen Vorsto?gegen die mittlere Flanke. [defender.GetFirstName] schlägt vor, die Gegner in der Mitte einzukesseln.;;Mientras tus tropas se retiran del centro, [attacker.GetFirstName] decide presionar el centro con fuerza. [defender.GetFirstName] sugiere rodear el centro enemigo.;;;;;;;;;x
EVTDESC_WOL_11123_BAD;µ±ÄãµÄ²¿¶Ó´ÓÖĞ¾ü³·×ß£¬[attacker.GetFirstName]¾ö¶¨Ó²¹¥ÖĞ¾ü¡£[defender.GetFirstName]½¨ÒéÎÒÃÇ±£³Ö¶ÓĞÎ¡£;Alors que nos troupes délaissent le centre, [attacker.GetFirstName] décide d'y lancer une attaque. [defender.GetFirstName] suggère de tenir la formation.;Als Eure Truppen sich von der mittleren Flanke zurückziehen, entscheidet sich [attacker.GetFirstName] für einen entschiedenen Vorsto?gegen die mittlere Flanke. [defender.GetFirstName] schlägt vor, die Formation zu halten.;;Mientras tus tropas se retiran del centro, [attacker.GetFirstName] decide presionar el centro con fuerza. [defender.GetFirstName] sugiere que mantengamos la formación.;;;;;;;;;x
EVTOPTA_WOL_11123;°ÑËùÓĞµÄºó±¸ÅÉµ½ÖĞ¾ü¡£;Amener tous les renforts au centre.;Befehlt allen Reserven, sich zur mittleren Flanke zu begeben.;;Trae todas las reservas al centro.;;;;;;;;;x
EVTOPTB_WOL_11123;³·ÏÂ²àÒí±£³ÖÕóĞÍ¡£;Replier les ailes pour empêcher les lignes de rompre.;Zieht die seitlichen Flanken zurück, um die Linie zu halten.;;Retira los flancos para mantener el centro.;;;;;;;;;x
EVTOPTC_WOL_11123;ºÏÂ£²àÒí°üÎ§µĞÈË¡£;Replier les ailes pour cerner l'ennemi.;Gebt den seitlichen Flanken den Befehl, den Gegner einzukesseln.;;Pliega los flancos para rodear al enemigo.;;;;;;;;;x
