;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
gamer;ÓÎÏ·´óÊ¦;Expert en jeux;Meisterspieler;;Maestro de juego;;;;;;;;;x
EVTDESC_WOL_10440;"Ò»¶ÓÊÖ¹¤ÒÕÈËÀ´µ½ÁËÄãµÄ¹¬Í¢Õ¹Ê¾ÁËËûÃÇµÄ×÷Æ·. ¶«Î÷¶¼ºÜ²»´í, ÎŞÒÉ»áÔÚÓòÄÚ³©Ïú. ËûÃÇÀ´ÇëÇóÄã×öÒ»Ğ©×Ê±¾×¢ÈëÒÔÈÃËûÃÇÄÜ¿ªÒ»×ù¹¤·», ÒòÎªËûÃÇ×Ô¼ºÈ±ÉÙ×Ê½ğ.";Un groupe d'artisans se présente ?votre cour pour vous montrer leurs oeuvres. Vous êtes impressionn?et pensez qu'une demande existe pour ce genre d'objets dans votre royaume. Ils vous demandent une aide financière pour construire un atelier car eux-mêmes ne sont pas assez riches.;Eine Gruppe von Handwerkern ist an Euren Hof gekommen und zeigt ihre Arbeiten vor. Die erlesenen Waren, die Ihr seht, würden sicherlich auch innerhalb Eures Reiches nachgefragt werden. Die Handwerker bitten Euch um Startkapital, um eine Werkstätte zu errichten, da ihnen dafür die nötigen Mittel fehlen.;;Un grupo de artesanos han venido a tu corte y muestra de sus trabajos. Son buenas mercancías finas que ves que seguramente podrían tener una demanda en el reino. Han venido a pedirte algo de capital para poner en marcha un taller puesto que carecen de los fondos para hacerlo ellos mismos. ;;;;;;;;;x
EVTOPTA_WOL_10440;ÕâÏñÊÇ¸öÍ¶×Ê.;C'est un bon investissement.;Das ist eine solide Investition.;;Esto es una buena inversión. ;;;;;;;;;x
EVTTOOLTIPWOL10440;Ò»×ù¹¤·»½«ÔÚ[From.GetName]½¨ÆğÀ´.;Un atelier commence ?produire des biens ?[From.GetName].;Eine Werkstätte wird in [From.GetName] errichtet, um Waren zu produzieren.;;Un taller se establecer?para empezar a producir bienes en [From.GetName].;;;;;;;;;x
EVTOPTB_WOL_10440;²», ÄãÃÇÈ±Ç®¹ØÎÒÆ¨ÊÂ.;Non, vos soucis d'argent ne me concernent pas.;Nein. Eure fehlenden Mittel sind nicht mein Problem.;;No. Vuestra falta de fondos no es mi problema. ;;;;;;;;;x
EVTDESC_WOL_10441;ÄãÊıÄêÇ°×ÊÖúµÄ¹¤½³ÃÇ»ØÀ´¸æËßÄã£¬ËûÃÇµÄÊÂÒµ»ñµÃÁË³É¹¦¡£ÏÖÔÚÒÑ¾­ÊÇ [FromFrom.GetName] ×î×¬Ç®µÄÊÂÒµÖ®Ò»¡£;Les artisans que vous avez aidés il y a deux ans reviennent vous faire part de leur succès commercial. Leur entreprise est désormais l'une des plus profitables de [FromFrom.GetName].;Die Handwerker, denen Ihr vor ein paar Jahren finanzielle Starthilfe gegeben habt, sind zurückgekehrt und informieren Euch über ihre erfolgreiche Geschäftsgründung. Es handelt sich nun um eines der rentabelsten Unternehmen in [FromFrom.GetName].;;Los artesanos que financiaste hace un par de años han vuelto a contarte su éxito al establecer su negocio que ahora una de las empresas más rentables en [FromFrom.GetName]. ;;;;;;;;;x
EVTOPTA_WOL_10441;ºÃ¼«ÁË! ¹±Ï×¸ü¶àµÄÀûË°¸øÎÒ.;Excellent? Les impôts rapporteront davantage.;Hervorragend! Mehr Steuern für mich.;;!Genial! Más impuestos para m? ;;;;;;;;;x
EVTDESC_WOL_10442;"Ëæ×ÅÇÓÉúÉúµÄÒ»ÉùÇÃÃÅ, ÃÅ·ìÖĞ³öÏÖÁËÒ»¸öÏ¸Ğ¡µÄÉíÓ°. Äã¼ÇÆğÁËËûÊÇÄãÊıÄêÇ°×ÊÖú¿ª¹¤·»µÄÊÖ¹¤ÒÕÈËÖĞµÄÒ»¸ö. ËûĞßÀ¢µØ¸æËßÄãËµËûÃÇµÄÊÂÒµÃ»ÄÜÕÕ¼Æ»®½øĞĞËûÃÇÏÖÔÚÒÑ¾­ÆÆ²ú, Ò»ÎŞËùÓĞ.";On frappe discrètement ?votre porte et une petite silhouette passe la tête par l'embrasure. Vous vous rappelez de lui? c'est un des artisans que vous avez aidés financièrement il y a deux ans. Honteux, il vous explique que les choses ne se sont pas déroulées comme prévu, qu'ils ont fait faillite et qu'ils n'ont plus rien.;Nach einem leisen Klopfen an Eurer Tür lugt ein Mensch von kleiner Gestalt durch den Türspalt. Er ist euch als einer der Handwerker in Erinnerung geblieben, denen Ihr vor ein paar Jahren eine Werkstätte finanziert habt. Voller Scham teilt er Euch mit, dass sich das Unternehmen nicht wie geplant entwickelte. Es sei nun zahlungsunfähig und könne keine Erfolge vorweisen.;;Tras un leve golpe a la puerta una pequeña figura asoma por el hueco de la puerta. Le recuerdas como uno de los artesanos a los que financiaste un taller hace un par de años. Vergonzosamente te dice que la empresa no sali?exactamente como se plane?y ahora están en bancarrota sin nada que mostrar. ;;;;;;;;;x
EVTOPTA_WOL_10442;Ê§°ÜµÄÍ¶×Ê...;C'était un mauvais investissement.;Das war eine miese Geldanlage...;;Eso fue una mala inversión. . . ;;;;;;;;;x
EVTDESC_WOL_10410;"[From.GetName]ÓĞÒ»ÈºÄ¾½³Ô½À´Ô½±§ÍÅ, ÎŞÂÛ¹¤×÷»¹ÊÇ´øÑ§Í½. ÄãÏÖÔÚĞèÒª¾ö¶¨ÊÇÍ¬Òâ½¨Á¢Ä¾½³¹«»áÒÔÎ¬»¤ÔÚÕâĞ©ÊìÁ·µÄÄ¾½³ÖĞµÄÁ¼ºÃÉùÓş, »¹ÊÇĞû²¼ËûÃÇ·Ç·¨ÒÔ±£Ö¤²»»á¶Ôµ±µØÊĞ³¡½á¹¹Ôì³É³å»÷.";Un groupe de menuisiers de [From.GetName] se présente ?vous. Ces hommes travaillent souvent ensemble et ont commenc??prendre des apprentis. Vous devez maintenant décider si vous voulez approuver leur guilde et améliorer votre réputation au sein des menuisiers. Vous pourriez également les interdire afin qu'ils ne pèsent pas trop lourd dans la corporation.;In [From.GetName] gibt es eine Gruppe von Handwerkern, die immer stärker zusammenarbeiten und die sowohl Aufträge annehmen als auch Lehrlinge ausbilden. Ihr müsst jetzt handeln, um diese Zimmererzunft entweder anzuerkennen, um sicherzustellen, dass Ihr bei den ausgebildeten Zimmerern einen guten Ruf genießt. Oder Ihr könntet sie verbieten, um ein solches Hindernis für die Marktstruktur vor Ort aus dem Weg zu räumen.;;Hay un grupo de carpinteros en [From.GetName] que han comenzado a trabajar más y más juntos asumiendo tanto trabajo y aprendices para que aprendan. Ahora tienes que actuar bien para aprobar este gremio de carpinteros para asegurarse de que tienen una buena reputación entre los carpinteros cualificados. O puedes prohibirlo para cerciorarse de la desaparición de tal impedimento de la estructura del mercado local.;;;;;;;;;x
EVTOPTA_WOL_10410;ÎÒÖ§³ÖÕâĞ©Ä¾½³.;J'aiderai ces menuisiers.;Ich schlage mich auf die Seite der Zimmerer.;;Apoyar?a los carpinteros. ;;;;;;;;;x
EVTOPTB_WOL_10410;Ğû²¼¹«»á·Ç·¨.;Les guildes sont hors-la-loi.;Verbietet die Zünfte.;;Prohibir los gremios. ;;;;;;;;;x
artisan_workshop;ÒÕÊõ¹¤·»;Atelier d'artisans;Kunsthandwerkliche Werkstätte;;Taller artesanal;;;;;;;;;x
desc_artisan_workshop;Õâ¸öÊ¡·İÓĞÒ»¸ö¹¤·»£¬³ö²ú¸ßÖÊÁ¿µÄ»õÎï¡£;Un atelier dans ce comt?produit des biens de grande qualit?;Eine Werkstätte in dieser Provinz produziert Waren von hoher Qualität.;;Un taller en esta provincia ofrece productos de alta calidad. ;;;;;;;;;x
sold_off_land;ÍÁµØ±»Âô¸øÁËÊĞÃñ;Terre vendue ?un citadin;Land an Bürger verkauft;;Tierra vendida a burgués;;;;;;;;;x
desc_sold_off_land;Í³ÖÎÕßÊÛ³öÁËÍÁµØÒÔ»»È¡¶ÌÆÚÀûÈó.;Le souverain a vendu une terre de valeur pour dégager des profits ?court terme.;Der Herrscher hat wertvolles Land verkauft, um kurzfristige Gewinne zu erzielen.;;El gobernante ha vendido valiosas tierras para obtener beneficios a corto plazo. ;;;;;;;;;x
;#EVTDESC_WOL_10999;After roaming around for months in unknown areas, following a map that you cannot make much sense of, you decide to give up on trying to find a realm to engage in trade with.;;Nachdem Ihr monatelang mit einer Landkarte, die keinen Sinn ergibt, durch unerforschtes Niemandsland gereist seid, beschlie?t Ihr, den Plan aufzugeben, ein Reich zu finden, mit dem Ihr Handel treiben k?nnt.;;Despu¨¦s zumbando alrededor durante meses en ¨¢reas desconocidas con un mapa que no tiene ning¨²n sentido decides renunciar a tratar de encontrar un reino con el que comenzar.;;;;;;;;;x;
;#EVTOPTA_WOL_10999;Time to find our way home then.;;H?chste Zeit, den Heimweg anzutreten.;;Entonces es hora de encontrar el camino a casa.;;;;;;;;;x;
EVTDESC_WOL_10500;"×Ô´ÓÄãÎªÁË¸ü¶àµÄ²Æ¸»¿ªÊ¼¼ÆËãÊÕÖ§, ÄãµÄÇ®°üÏà±ÈÒÔÇ°ËÆºõ³äÊµÁËºÜ¶à.";Depuis que vous avez commenc??tenir votre comptabilit?afin de traquer le moindre sou, vos coffres semblent encore plus remplis qu'avant.;Seitdem Ihr Buch führt über Eure Einnahmen und Ausgaben, um Euren Reichtum zu maximieren, scheint Eure Geldschatulle sich häufiger bis zum Rand zu füllen als vorher.;;Desde empezaste a contar tus ingresos y gastos en la persecución de riquezas tus arcas parece llenas hasta los topes mucho más a menudo que antes. ;;;;;;;;;x
EVTOPTA_WOL_10500;·±ÈÙµÄ¾­¼Ã¶Ô¹ú¼ÒÓĞÒæ.;Une économie prospère est bonne pour le royaume.;Eine florierende Wirtschaft ist gut für das Reich.;;Una economía próspera es buena para el reino.;;;;;;;;;x
