#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_ALL_HELP_IS_APPRECIATED;¶ÔËùÓĞµÄ°ïÖú±íÊ¾¸ĞĞ»;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTDESC61105;ÔÚ[Root.Liege.GetTitledFirstName]µÄÍ³ÖÎÖ®ÏÂ£¬ÁìµØ¼òÖ±Æ¶ÇîµÃÒ»ËúºıÍ¿. ×÷Îª[Root.Liege.GetHerHis]ÉãÕş,ÎÒ¾ö¶¨Òª»¹¸øÈËÃñÒ»Ğ©¶«Î÷.;Les pauvres du Royaume ont beaucoup souffert sous le règne de [Root.Liege.GetTitledFirstName]. En tant que son régent, je suis en mesure de rendre quelque chose au peuple.;Die Armen des Reiches haben unter der Herrschaft von [Root.Liege.GetTitledFirstName] fürchterlich gelitten. Als [Root.Liege.GetHerHis] Regent, bin ich in der Position, meinen Leuten etwas zurückzugeben.;;Los pobres del reino han sufrido terriblemente bajo el gobierno de [Root.Liege.GetTitledFirstName]. Como [Root.Liege.GetHerHis] regente, estoy en condiciones de devolver algo a la gente.;;;;;;;;;x
EVTOPTA61105;Ô­À´ÄãÔÚÕâ°¡... ³ĞÃÉ[Root.Liege.GetTitledFirstName]µÄ¹ØÕÕ!;Et voil?.. Avec les compliments de [Root.Liege.GetTitledFirstName]?;Hier seid Ihr?mit freundlicher Genehmigung von [Root.Liege.GetTitledFirstName]!;;Aqu?están ... ¡cortesía de [Root.Liege.GetTitledFirstName]!;;;;;;;;;x
EVTOPTB61105;ÓÕÈËµÄ½¨Òé,µ«ÕâĞ©½ğ×Ó²»Ó¦¸ÃÓÉÎÒÀ´»¨.;C'est tentant, mais ce n'est pas ?moi de dépenser cet or.;Verlockend, aber das Gold gehört mir nicht.;;Tentador, pero el oro no es mío para gastar.;;;;;;;;;x
EVTTOOLTIP61106;ÒÔ[Root.Liege.GetTitledFirstName]µÄÃûÒå£¬Äã¸øÁËÇîÈËÃÇÒ»Ğ©¾èÔù.;Vous faites l'aumône aux pauvres au nom de [Root.Liege.GetTitledFirstName].;Ihr gebt den Armen im Namen von [Root.Liege.GetTitledFirstName] Almosen.;;Das limosna a los pobres en nombre de [Root.Liege.GetTitledFirstName].;;;;;;;;;x
EVTDESC61106;[Root.Regent.GetTitledName],ÄãµÄÉãÕş,ËÆºõÏò[Root.Regent.GetHerHis] ´ÈÉÆµÄ±¾ĞÔËùÇü·ş£¬´ÓÄúµÄ¿â·¿ÖĞÖ§È¡ÁËÒ»Ğ©½ğ×Ó¾èÔù¸øÁËÇîÈË. ×îÔã¸âµÄÊÇ, [Root.Regent.GetSheHe]ÊÇÒÔÄúµÄÃûÒå×öÁËÕâĞ©ÊÂÇé!;[Root.Regent.GetTitledName], votre régent, semble avoir céd??sa nature charitable en se servant dans vos coffres pour faire l'aumône aux pauvres. Et qui pis est, [Root.Liege.GetTitledFirstName] a fait cela en votre nom?;[Root.Regent.GetTitledName], Euer Regent, scheint [Root.Regent.GetHerHis] wohltätigen Natur nachgegeben zu haben, und hat, aus Euren Truhen, Almosen an die Armen verteilt. Das Schlimmste von allem ist, dass [Root.Regent.GetSheHe] es in meinem Namen getan hat!;;[Root.Regent.GetTitledName], su regente, parece haber cedido a [Root.Regent.GetHerHis] naturaleza caritativa y ha sido donado limosnas de sus arcas a los pobres.¡Lo peor de todo, [Root.Regent.GetSheHe] lo ha estado haciendo en tu nombre!;;;;;;;;;x
EVTOPTA61106;ßÀ ßÀ ßÀ..²» ²» ²»...!;Ggghnnn..n-n-nooonnn...!;Arrrrrgh...n-n-neiiin...!;;¡Ggghnnn .. n-n-nooooo ...!;;;;;;;;;x
EVTDESC61110;ÄúµÄÁìµØµÄ¹ÜÀíË®Æ½ÏÔÖøÉÏÉıÁË£¬×Ô´Ó[Root.Regent.GetTitledFirstName]³ÉÎªÁËÄúµÄÉãÕş. Èç¹ûÄúÓµÓĞ [Root.Regent.GetHerHis]ÄÇÑùµÄÄÜÁ¦¾ÍºÃÁË!;L'administration du Royaume s'est notablement améliorée depuis que [Root.Regent.GetTitledFirstName] est devenu votre régent[Root.Regent.GetNoneE]. Si seulement vous aviez ses compétences?;Die Verwaltung Eures Reiches hat sich stark verbessert, seitdem [Root.Regent.GetTitledFirstName] Euer Regent wurde. Wenn Ihr doch nur [Root.Regent.GetHerHis] Fertigkeiten hätte!;;La administración de tu reino ha mejorado significativamente desde que [Root.Regent.GetTitledFirstName] se convirti?en el regente. ¡Si sólo tuvieras [Root.Regent.GetHerHis] habilidades!;;;;;;;;;x
EVTOPTA61110;*¿Ú³İ²»ÇåµØ·¢³ö¹¾ààÉù*;*émet un grognement d'approbation*;*einen Grunzer der Zustimmung abgeben*;;* Emitir gruñidos de aprobación *;;;;;;;;;x
EVTDESC61120;[Root.Liege.GetTitledFirstName]ÊÇÒ»¸öË¥ÀÏµÄ´À»õºÍ[Root.Liege.GetManWoman]µÄÒ»¸ö¿É±¯µÄ¿Õ¿Ç.×÷Îª[Root.Liege.GetHerHis]ÖÆ¶¨µÄÉãÕş,ÎÒÏë¹¬Í¢ÖĞĞèÒªÒ»¸öĞÂµÄĞ¡³ó...;[Root.Liege.GetTitledFirstName] est un abruti décrépi et un être pathétique. En tant que régent, je pense que la Cour a besoin d'un nouveau bouffon...;[Root.Liege.GetTitledFirstName] ist ein altersschwacher Dummkopf und eine widerliche Schale von [Root.Liege.GetManWoman]. Als [Root.Liege.GetHerHis] ernannter Regent denke ich, dass der Hof einen neuen Hofnarren benötigt?;[Root.Liege.GetTitledFirstName] es un necio decrépito y una cáscara patética de [Root.Liege.GetManWoman]. Como [Root.Liege.GetHerHis] regente designado, creo que la corte necesita un bufón nuevo ...;;;;;;;;;x
EVTOPTA61120;ÔÚÍ¢³¼ÃæÇ°ĞßÈè[Root.Liege.GetHerHim].;L'humilier devant toute la Cour.;Erniedrige [Root.Liege.GetHerHim] vor dem Hofe.;;Humillar a [Root.Liege.GetHerHim] delante de la corte.;;;;;;;;;x
EVTOPTB61120;ÎÒÏëÎÒ×îºÃ»¹ÊÇ±ğÕâÑù.;Je n'aurais peut-être pas d?;Vielleicht sollte ich das besser nicht tun.;;Tal vez mejor que no.;;;;;;;;;x
EVTTOOLTIP61121;ÄÇĞ©ÔÚ¹¬Í¢ÖĞ²»´ı¼û[Root.Liege.GetHerHim]µÄÈËÔŞ³É.;Les courtisans ayant une piètre opinion envers [Root.Liege.GetHerselfHimself] approuvent.;Diejenigen am Hofe mit einer schlechten Meinung über [Root.Liege.GetHerHim] stimmen zu.;;Los tribunales con mala opinión de [Root.Liege.GetHerHim] lo aprueban.;;;;;;;;;x
EVTDESC61121;µ±ÄãĞéÈõÎŞÁ¦µØ×øÔÚ±¦×ùÉÏÊ±,ÄãµÄÉãÕş, [Root.Regent.GetTitledName],µ±×ÅÍ¢³¼µÄÃæ×÷³öÁËÒ»ÏµÁĞÎêÈèÄãµÄĞĞÎª - [Root.Regent.GetSheHe]½«[Root.Regent.GetHerHis]ÍâÌ×¹ÒÔÚÁËÄãµÄÄÔ´üÉÏ, [Root.Regent.GetSheHe]ÓÃÄ¾Ì¿ÔÚÄãµÄ¶îÍ·ÉÏĞ´ÁËĞí¶àÎÛÑÔ»àÓï£¬ÉõÖÁÓĞÒ»´Î[Root.Regent.GetSheHe]ÓÃÄãµÄÑÀ³İÅª¿ªÁËÒ»¸öºËÌÒ. ¿É³Ü°¡!;Impuissant sur votre Trône, vous voyez votre régent [Root.Regent.GetTitledName] prendre l'habitude de vous ridiculiser devant toute la Cour - [Root.Regent.GetSheHe] suspend son manteau sur votre tête, [Root.Regent.GetSheHe] écrit ses pensées cruelles sur votre front au charbon, et même une fois, [Root.Regent.GetSheHe] ouvrit une noix avec vos dents. Quelle infamie?;Während Ihr machtlos auf Eurem Thron sitzt, hat es sich Euer Regent, [Root.Regent.GetTitledName], zu einer regelmäßigen Angewohnheit gemacht, Euch vor dem Rest des Hofes zum Narren zu machen - [Root.Regent.GetSheHe] hängt [Root.Regent.GetHerHis] Mantel über Euren Kopf, [Root.Regent.GetSheHe] schreibt geschmacklose Meinungen mit Kohle auf Eure Stirn und einmal knackte [Root.Regent.GetSheHe] sogar eine Walnuss mit Euren Zähnen. Die Erniedrigung schlechthin!;;Como te sientas impotente en tu trono, tu regente, [Root.Regent.GetTitledName], ha convertido en costumbre burlarse de ti delante del resto de la corte - [Root.Regent.GetSheHe] cuelga [Root.Regent.GetHerHis] abrigo en tu cabeza, [Root.Regent.GetSheHe] escribe notas en tu frente con carbón de leña e incluso una vez [Root.Regent.GetSheHe], abri?una nuez con tus dientes. ¡La indignidad!;;;;;;;;;x
EVTOPTA61121;*ÔâÊÜÁËÒ»ÏµÁĞ²»×ÔÖ÷µÄ³é´¤*;*souffre d'une série de spasmes incontrôlés*;*erleidet eine Folge von ungewollten Krämpfen*;;* Sufrir una serie de espasmos involuntarios *;;;;;;;;;x
EVTOPTB61121;*Â³Ã§µØ°ÚÍ·,×÷³ö²»¿ÉÔ¤ÖªµÄĞĞÎª*;*secoue la tête de manière violente et imprévisible*;*bewegt den Kopf ruckartig auf unberechenbare Art und Weise*;;* Cabecear impotente, de manera impredecible *;;;;;;;;;x
EVTDESC61122;[Root.Liege.Regent.GetTitledName],[Root.Liege.GetTitledFirstName]µÄÉãÕş,ÔÚ¹«¹²³¡ºÏÏÂ¶Ô[Root.Liege.GetHerHim]½øĞĞÁËÈâÌåĞßÈè.ÊÜÖÆÓÚ[Root.Liege.GetTitle]µÄÌåÈõË¥Î¢, [Root.Liege.GetSheHe]¶Ô´ËÎŞÁ¦·´¿¹.ÈÙÓşÇıÊ¹Äã¶Ô´ËÖÖÆæ³Ü´óÈè×öÒ»¸öÁË½á!;[Root.Liege.Regent.GetTitledName], le régent de [Root.Liege.GetTitledFirstName], l'a physiquement humili?en public. Le [Root.Liege.GetTitle], en raison de sa nature fragile, est incapable de s'y opposer. L'honneur exige que vous mettiez un terme ?cette infamie?;[Root.Liege.Regent.GetTitledName], der Regent von [Root.Liege.GetTitledFirstName], hat [Root.Liege.GetHerHim] in aller Öffentlichkeit körperlich erniedrigt. Aufgrund von [Root.Liege.GetTitle]s altersschwachen Natur, ist [Root.Liege.GetSheHe] machtlos, diesem zu widerstehen. Die Ehre verlangt es, dass Ihr dieser Schande ein Ende bereitet!;;[Root.Liege.Regent.GetTitledName], el regente de [Root.Liege.GetTitledFirstName], ha sido físicamente humillado por [Root.Liege.GetHerHim] en público. Debido a la naturaleza enferma de [Root.Liege.GetTitle], [Root.Liege.GetSheHe] es incapaz de resistir. ¡Honra a las demandas poner fin a esta vergüenza!;;;;;;;;;x
EVTOPTA61122;½Ó½ü[Root.Liege.GetTitledFirstName]Ñ°ÕÒ[Root.Liege.GetHerHis]×£¸£µÄÖ¸Òı.;Approchez [Root.Liege.GetTitledFirstName] et obtenez sa bénédiction pour agir en son nom.;Geht auf [Root.Liege.GetTitledFirstName] zu und bittet um [Root.Liege.GetHerHis] Segen, etwas zu unternehmen.;;Acercate a [Root.Liege.GetTitledFirstName] y busca [Root.Liege.GetHerHis] bendición para actuar.;;;;;;;;;x
EVTOPTB61122;°¡£¬Õâ¸ö´À»õ¾ÌÓÉ×ÔÈ¡.;Ah, l'imbécile ne mérite pas moins.;Ah, dieser Dummkopf verdient es nicht anders.;;Ah, el tonto no se merece menos.;;;;;;;;;x
EVTTOOLTIP61123;ÄãÓë[Root.Liege.GetTitle]½»Ì¸.;Vous parlez avec le [Root.Liege.GetTitle].;Ihr sprecht mit dem [Root.Liege.GetTitle].;;Hablas con el [Root.Liege.GetTitle].;;;;;;;;;x
EVTDESC61123;ÄúµÄÉãÕş¶Ô´ıÄúµÄ·½Ê½²¢Ã»ÓĞ±»ÎŞÊÓ. ÔÚÒ»¸öÉîÒ¹[From.GetTitledName]ÇÄÇÄµØêî¼ûÁËÄú£¬ÏòÄú±í´ïÁË[From.GetHerHis]Ëû¶ÔÄúËùÔâÊÜµÄĞßÈèÓë¿àÄÑµÄ¼«´ó·ß¿®.ÑÛÖĞ±¥º¬×Å·ßÅ­µÄÀáË®, [From.GetSheHe]×÷³ö±£Ö¤»á²ÉÈ¡ĞĞ¶¯¶Ô¿¹ÄúµÄÉãÕş... Ö»ÒªµÃµ½ÄúµÄĞí¿É.;La manière dont votre régent vous traite n'est pas passée inaperçue. [From.GetTitledName] vous approche en priv?pour exprimer son dégoût face aux infamies dont vous souffrez. Les yeux remplis de rage, [From.GetSheHe] jure d'agir contre votre régent... ?condition d'avoir votre approbation.;Die Art, wie Euer Regent Euch behandelt, ist nicht unbemerkt geblieben. [From.GetTitledName] kommt eines Abends allein auf Euch zu, um [From.GetHerHis] Empörung über die widerwärtige Demütigungen auszudrücken, die Ihr erleiden musstet. Mit Tränen der Wut in den Augen versprach [From.GetSheHe], etwas gegen Euren Regenten zu unternehmen... wenn Ihr Eure Zustimmung gebt.;;La forma en que el regente le ha estado tratando no ha pasado desapercibida. [From.GetTitledName] se te acerca una noche para expresar su disgusto con respecto a [From.GetHerHis] viles humillaciones que se te han hecho para que sufras. Con los ojos llenos de lágrimas de ira, [From.GetSheHe] se compromete a tomar medidas contra el regente ... sólo necesita tu aprobación.;;;;;;;;;x
EVTOPTA61123;*¼¸ºõÊÇºÁÎŞÖª¾õµØµãÁËµãÍ·*;*hoche la tête presque imperceptiblement*;*nickt beinahe unmerklich mit dem Kopf*;;* Asentir casi imperceptiblemente *;;;;;;;;;x
EVTOPTB61123;*´¹ÏÂÍ·£¬ÏİÈëÁË³ÁË¯Ö®ÖĞ*;*laisse retomber sa tête et s'enfonce dans un sommeil profond*;*senkt den Kopf und fällt in einen tiefen Schlaf*;;* Dejar caer la cabeza y caer en sueño profundo *;;;;;;;;;x
EVTTOOLTIP61124;Äã¸øÁË[From.GetTitledName]Äã×îÖÔĞÄµÄ×£¸£.;Vous accordez votre bénédiction ?[From.GetTitledName].;Ihr gebt [From.GetTitledName] Euren Segen.;;Das a [From.GetTitledName] tu bendición.;;;;;;;;;x
EVTDESC61124;ËäÈ»ÕâĞ©ÈÕ×Ó[Root.Liege.GetSheHe]²¢²»±íÏÖµÃÌØ±ğ[Root.Liege.GetHerselfHimself],µ«ÄãÈÔÈ»¸ĞÊÜµ½ÁËÄãµÄÖ÷¾ı¸øÓèÄãµÄ[Root.Liege.GetHerHis]×£¸££¬ÒÔ²ÉÈ¡¹û¾öµØĞĞ¶¯È¥¶Ô¿¹[Root.Liege.Regent.GetTitledName].ÕÙ¼¯Ò»Ğ©¿¿µÃ×¡µÄÓÂÊ¿!Õâ¸ö¹ú¼ÒĞèÒªÒ»¸öĞÂµÄÉãÕş!;Même si [Root.Liege.GetSheHe] n'est pas tout ?fait [Root.Liege.GetHerselfHimself]-même ces derniers jours, vous sentez que votre [Root.Liege.GetLordLady] lige a donn?sa bénédiction pour agir de manière décisive contre [Root.Liege.Regent.GetTitledName]. Rassemblez quelques hommes capables? Le pays a besoin d'un nouveau régent?;Obwohl [Root.Liege.GetSheHe] nicht ganz [Root.Liege.GetHerselfHimself] in diesen Tagen ist, hat man das Gefühl, dass Ihr Lehnsherr [Root.Liege.GetHerHis] seinen Segen gegeben hat, um entschlossen gegen [Root.Liege.Regent.GetTitledName] etwas zu unternehmen. Versammelt einige zuverlässige Männer! Das Reich braucht einen neuen Regenten!;;Aunque [Root.Liege.GetSheHe] no es del todo [Root.Liege.GetHerselfHimself] en estos días, sientes que tu señor te ha dado [Root.Liege.GetHerHis] bendición para tomar medidas decisivas contra [Root.Liege.Regent.GetTitledName] . ¡Recluta algunos hombres dignos de confianza! ¡El reino necesita un nuevo regente!;;;;;;;;;x
EVTOPTA61124;Ö»ÓĞÈÃÎÒµ£ÈÎ[Root.Liege.GetTitledFirstName]µÄÉãÕş£¬²ÅÊÇÎ¨Ò»¹«Æ½µÄ×ö·¨.;Il est bien légitime que je sois régent de [Root.Liege.GetTitledFirstName].;Es ist gerecht, dass ich als Regent von [Root.Liege.GetTitledFirstName] diene.;;Es de justcia que sirva como regente de [Root.Liege.GetTitledFirstName].;;;;;;;;;x
EVTOPTB61124;ÈÎºÎÈË¶¼±È[Root.Liege.Regent.GetFirstName]Ç¿.;N'importe qui vaut mieux que [Root.Liege.Regent.GetFirstName].;Jeder ist besser als [Root.Liege.Regent.GetFirstName].;;Cualquiera es mejor que [Root.Liege.Regent.GetFirstName].;;;;;;;;;x
EVTTOOLTIP61125;Äã³ÉÎªÁËÏÂÒ»ÈÎÉãÕş.;Vous deviendriez le prochain régent.;Ihr werdet der nächste Regent bekommen.;;te convertirás en el próximo regente.;;;;;;;;;x
EVTTOOLTIP61126;¹¬Í¢ÈÎÃüÁËÒ»Î»ĞÂÉãÕş.;La Cour nomme un nouveau régent.;Das Gericht wird einen neuen Regenten ernennen.;;la corte nombra a un nuevo regente.;;;;;;;;;x
EVTDESC61125;ÎÒÃÇÔÚ³Ç±¤µÄÒ»×ùËşÂ¥Àë×¥×¡ÁË[Root.Liege.Regent.GetFirstName]£¬Ëû¾ÍÏñÒ»Ö»×ßÍ¶ÎŞÂ·µÄÉ¥¼ÒÖ®È®! ¹¬Í¢ÀïÉÙÊı¼¸¸öÖ§³Ö[Root.Liege.Regent.GetHerHim] µÄÊØÎÀ²»ÊÇÌÓ×ß¾ÍÊÇ±»¸ÉµôÁË.;Nous avons piég?[Root.Liege.Regent.GetFirstName] comme un rat dans une des tours du château? Les quelques gardes encore ?son service ont ét?abattus ou se sont enfuis.;Wir hatten [Root.Liege.Regent.GetFirstName] in einem der Türme der Burg wie eine Ratte in der Falle! Die paar Wachen am Gericht, die [Root.Liege.Regent.GetHerHim] unterstützten, flohen oder wurden vertrieben.;;Hemos atrapado a [Root.Liege.Regent.GetFirstName] en una de las torres del castillo, ¡como una rata acorralada! Los pocos guardias de la corte que apoyaban a [Root.Liege.Regent.GetHerHim] han huido o hemos acabado con ellos.;;;;;;;;;x
EVTOPTA61125;½«[Root.Liege.Regent.GetHerHim]Í¶ÈëµØÀÎ!;Jetez-[Root.Liege.Regent.GetHerHim] au cachot?;Ab in den Kerker mit [Root.Liege.Regent.GetHerHim]!;;¡A las mazmorras con [Root.Liege.Regent.GetHerHim]!;;;;;;;;;x
EVTDESC61127;[Root.Liege.Regent.GetFirstName]ÔÚ¹¬Í¢ÀïµÄÖ§³ÖÕß±ÈÔ¤ÏëµÄÒª¶à.ÎÒÃÇÎªÁË±£ÎÀÕâ¸ö¹ú¼ÒÓ¢ÓÂµÄÕ½¶·,µ«ÊÇ´ó²¿·ÖµÄÊØÎÀ¶¼Õ¾ÔÚÁË [Root.Liege.Regent.GetFirstName]µÄÒ»±ß.Ò»ÇĞÈ«ÍêÁË!;[Root.Liege.Regent.GetFirstName] avait davantage de soutiens ?la Cour que prévu. Nous avons combattu vaillamment pour le Royaume, mais la plupart des gardes se sont rangés du côt?de [Root.Liege.Regent.GetFirstName]. Tout est perdu?;[Root.Liege.Regent.GetFirstName] hatte mehr Unterstützung am Hofe als erwartet. Wir kämpften tapfer, um das Reich zu verteidigen, doch die meisten Wachen stellten sich auf [Root.Liege.Regent.GetFirstName]s Seite. Alles ist verloren!;;[Root.Liege.Regent.GetFirstName] tenía más apoyo en la corte de lo esperado. Hemos luchado con valentía en defensa del reino, pero la mayor parte de los guardias se pusieron del lado de [Root.Liege.Regent.GetFirstName]. ¡Todo est?perdido!;;;;;;;;;x
EVTOPTA61127;·Å¿ªÎÒ£¬ÒÔ[Root.Liege.GetTitledFirstName]µÄÃûÒå!;Lâchez-moi, au nom de [Root.Liege.GetTitledFirstName]!;Gebt mich frei, im Namen von [Root.Liege.GetTitledFirstName]!;;¡Suéltame en el nombre de [Root.Liege.GetTitledFirstName]!;;;;;;;;;x
EVTTOOLTIP61127;Äã±»ÈÓ½øÁËµØÀÎ.;Vous êtes jeté[Root.GetNoneE] dans un cachot.;Ihr werdet in den Kerker geworfen.;;has sido arrojado a los calabozos.;;;;;;;;;x
EVTDESC61128;³öÓÚ¶Ô[Root.Liege.GetTitledFirstName]µÄ´íÎóµÄÍ¬ÇéĞÄ£¬[From.GetTitledName]£¬Õâ¸öÉµ¹Ï£¬¾öĞÄÒª½áÊøÄãµÄÉãÕşÍ³ÖÎ.ĞÒÔËµÄÊÇ×ã¹»¶àµÄÎÀ±øÕ¾ÔÚÄãÕâ±ß´ì°ÜÁË[From.GetHerHis]Ğ¡Ğ¡ÒõÄ±.;[From.GetTitledName], cet imbécile, a décid?de mettre fin ?votre Régence par aveugle fidélit?envers [Root.Liege.GetTitledFirstName]. Heureusement, quelques gardes se sont ralliés ?vos côtés pour mettre pourfendre son minable complot.;[From.GetTitledName], der Dummkopf, hat sich dazu entschlossen, Eure Herrschaft aufgrund der fehlgeleiteten Sympathien für [Root.Liege.GetTitledFirstName] zu beenden. Glücklicherweise schlugen sich genug Wächter auf Eure Seite, um [From.GetHerHis] kleines Komplott zu vereiteln.;;[From.GetTitledName], el infeliz, ha decidido poner fin a tu regencia por simpatía equivocada hacia [Root.Liege.GetTitledFirstName]. Afortunadamente suficientes guardias se mantuvieron a tu lado para frustrar [From.GetHerHis] pequeño proyecto.;;;;;;;;;x
EVTOPTA61128;ÈÃ[From.GetHerHim]ÔÚµØÀÎÀïÂıÂı¸¯ÀÃ°É.;Laissons-[From.GetHerHim] croupir au cachot.;Lasst [From.GetHerHim] im Kerker verrotten.;;Que [From.GetHerHim] se pudra en las mazmorras.;;;;;;;;;x
EVTDESC61129;³öÓÚ¶Ô[Root.Liege.GetTitledFirstName]µÄ´íÎóµÄÍ¬ÇéĞÄ£¬[From.GetTitledName]£¬Õâ¸öÉµ¹Ï£¬¾öĞÄÒª½áÊøÄãµÄÉãÕşÍ³ÖÎ.ÎÀ±øÃÇÒ²±³ÅÑÁËÄã£¡;[From.GetTitledName], l'imbécile, a décid?de mettre fin ?votre Régence par fidélit?aveugle pour [Root.Liege.GetTitledFirstName]. Ces traîtres de gardes vous ont abandonné !;[From.GetTitledName], der Dummkopf, hat sich dazu entschlossen, Eure Herrschaft aufgrund der fehlgeleiteten Sympathien für [Root.Liege.GetTitledFirstName] zu beenden. Die verräterischen Wachen scheinen Euch Eurem Schicksal überlassen zu haben!;;[From.GetTitledName], el infeliz, ha decidido poner fin a tu regencia por simpatía equivocada hacia [Root.Liege.GetTitledFirstName]. ¡Los guardias traidores parecen haberte dejado a tu suerte!;;;;;;;;;x
EVTOPTA61129;ÄÑµÀÄãÃ»ÓĞÓÄÄ¬¸ĞÃ´£¿;N'avez-vous aucun sens de l'humour?;Habt Ihr keinen Sinn für Humor?;;¿No tienes sentido del humor?;;;;;;;;;x
EVTTOOLTIP61129;[Root.Liege.Regent.GetFirstName]±»ÈÓ½øµØÀÎ.;[Root.Liege.Regent.GetFirstName] est jet?au cachot.;[Root.Liege.Regent.GetFirstName] wird in den Kerker geworfen.;;[Root.Liege.Regent.GetFirstName] es arrojado en las mazmorras.;;;;;;;;;x
EVTDESC61130;[From.GetTitledFirstName]È¡´úÄúµÄÉãÕşÕßµÄĞĞ¶¯Ê§°ÜÁË£¬ÏÖÔÚËû±»¹ØÔÚÄúµÄ³Ç±¤µØÀÎÖĞ.¿´ÆğÀ´Ö»ÓĞËÀÍöÄÜ¹»ÈÃÄú´Ó[Root.Regent.GetTitledFirstName]¸øÄú´øÀ´µÄ¿àÄÑÖĞ½âÍÑ;[From.GetTitledFirstName] n'a pas pu prendre la place de votre régent et croupit maintenant dans les cachots de votre château. Il semble que les souffrances infligées par [Root.Regent.GetTitledFirstName] ne cesseront qu'avec votre mort tant espérée...;[From.GetTitledFirstName] ist es nicht gelungen, Euren Regenten zu ersetzen, und dümpelt nun im Kerker Eures Schlosses herum. Es scheint so, dass Euer Leiden durch die Hand von [Root.Regent.GetTitledFirstName] nun durch die glückselige Umarmung des Todes enden wird...;;[From.GetTitledFirstName] no pudo remplazar a tu regente y ahora languidece en las mazmorras de tu castillo. Al parecer, su sufrimiento a manos de [Root.Regent.GetTitledFirstName] va a terminar sólo en el dichoso abrazo de la muerte...;;;;;;;;;x
EVTOPTA61130;*¼·³öÒ»µÎÑÛÀá*;*verse une larme*;*blinzelt eine einzelne Träne weg*;;* Parpadea una lágrima solitaria*;;;;;;;;;x
EVTOPTB61130;*ÍêÈ«Ìı²»¶®µÄ×çÖä*;*marmonne un serment incompréhensible*;*murmelt unverständlich einen Fluch*;;*Juramento absolutamente incomprensible *;;;;;;;;;x
EVTDESC61131;Í·ÉÏ´÷×Å±¦¹Ú£¬Äã¿ÉÒÔÌı¼û´Ó³Ç±¤ÖĞ´«À´µÄºôº°ÉùºÍ¸÷ÖÖ¸÷ÑùµÄ±øÆ÷×²»÷Éù.ÖÒÓÚ[From.GetTitledFirstName]µÄÈËÑ¹¹ıÁËÖÒÓÚ[Root.Regent.GetTitledFirstName]µÄÈË£¡²»¾Ã[Root.Regent.GetHerHis]ÌÖÑáÉíÓ°¾Í»á´Ó¹¬Í¢ÖĞÏûÊ§£¬ºÜ¿ì½«»áÈÎÃüÒ»Î»ĞÂµÄÉãÕş.;De votre Trône o?vous étiez juch? vous pouviez entendre des cris et le bruit distinctif de l'acier contre l'acier dans les couloirs du château. Les hommes fidèles ?[From.GetTitledFirstName] l'ont emport?sur [Root.Regent.GetTitledFirstName]! Sa vile influence ne se fera plus ressentir ?la Cour, et un nouveau régent sera immédiatement nomm?;Von eurem Thron aus, auf dem Ihr aufgestützt ward, konntet Ihr innerhalb des Schlosses Rufe und den eindeutigen Klang von Stahl, der auf Stahl schlägt, hören. Die Männer, die loyal zu [From.GetTitledFirstName] standen, gewannen gegen [Root.Regent.GetTitledFirstName] die Oberhand! [Root.Regent.GetHerHis] abscheuliche Anwesenheit wird nicht länger am Hofe gefühlt werden können, und ein neuer Regent wird unverzüglich ernannt.;;Desde donde estabas apoyado en tu trono, puedes oír los gritos y el entrechocar del acero, en el interior del castillo. Los hombres leales a [From.GetTitledFirstName] derrotaron a [Root.Regent.GetTitledFirstName]! Ya no se siente [Root.Regent.GetHerHis] presencia vil en la corte, y un nuevo regente ser?nombrado de inmediato.;;;;;;;;;x
EVTOPTA61131;*Ãæ¿×Å¤ÇúµÄ¸¡ÏÖ³öÒ»Ë¿Ğ¦Èİ*;*déforme son visage en un vague sourire grimaçant*;*verzerrt das Gesicht in eine Grimasse, die vage an ein Lächeln erinnert*;;* Torcer vagamente la cara en una mueca parecida a una sonrisa *;;;;;;;;;x
EVTOPTB61131;*»ÓÎè¸ì²²¼¤¶¯µØÇì×£*;*agite les bras pour montrer sa joie*;*rudert in wilder Freude mit den Armen*;;* Alzar los brazos en señal de celebración salvaje *;;;;;;;;;x
