;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ACQUISITION_CLAIM;×÷ÎªĞû³ÆÕß¶øÕ÷·ş;Conquis en tant que revendicateur;Erobert als Anspruchsteller;;Conquistado como un pretendiente;;;;;;;;;x
EVTDESC_WOL_81_F;ÒªÓëÃ¿Ò»¸öÎªÎÒ×ÅÃÔµÄÄĞÈËÉÏ´²¿É²»ÊÇÒ»¼şÒ×ÊÂ¡£³Ô´×µÄÆŞ×Ó£¬¾¯ÌèµÄÄ¸Ç×£¬°®¹ÜÏĞÊÂµÄÍ¢³¼£¬ÒâÍâµÄ»³ÔĞ - ÔÚÕâÑùÎ£ÏÕµÄº£ÓòÓÎÈĞÓĞÓàµØº½ĞĞĞèÒª¸ß³¬µÄ¼¼ÇÉ£¡;Ce n'est pas facile de coucher avec tous les hommes qui me plaisent. Ces femmes jalouses, ces mères trop vigilantes, ces courtisans indiscrets, et ces grossesses non désirées... il faut un certain talent pour naviguer dans ces eaux dangereuses?;Es ist gar nicht so leicht, jeden Mann, der mir gefällt, ins Bett zu bekommen! Eifersüchtige Ehefrauen, wachsame Mütter, Hofdiener und ungewollte Schwangerschaften... Es erfordert einiges an Können!;;No es fácil acostarse con cada hombre que me llama la atención. Esposas celosas, madres atentos, cortesanos entrometidos, embarazos no deseados ¡se precisa habilidad para navegar tales aguas traicioneras! ;;;;;;;;;x
EVTDESC_WOL_81_M;Åİæ¤¿ÉÊÇÒ»¼şÎ£ÏÕµÄ¹¤×÷¡£ÉÆ¶ÊµÄÕÉ·ò£¬¾¯ÌèµÄ¸¸Ä¸£¬ÍµÌıµÄÅ®ÆÍ......»¹ÓĞÄÇĞ©Ğ¡ÔÓÖÖ¡£[Root.Religion.GetRandomGodName]ÔÚÉÏ£¬ÎÒÄÜ»îµ½½ñÌì¼òÖ±¾ÍÊÇ¸öÆæ¼££¡;La course aux jupons peut parfois s'avérer très dangereuse. Les maris jaloux, les parents vigilants, les domestiques qui écoutent aux portes et les petits bâtards... nom de [Root.Religion.GetRandomGodName], c'est un miracle que je sois toujours en vie?;Das Leben als Schürzenjäger kann gefährlich sein. Eifersüchtige Ehemänner, wachsame Eltern, lauschende Mägde... und kleine Bastarde. Bei [Root.Religion.GetRandomGodName], es ist ein Wunder, dass ich noch am Leben bin!;;La persecución de faldas puede ser un negocio peligroso. Maridos celosos, padres vigilantes, criadas cotillas... pequeños bastardos. ¡Por [Root.Religion.GetRandomGodName], es un milagro que todavía siga vivo! ;;;;;;;;;x
EVTDESC_WOL_81_HOMO;ÔÚÕâ¸öÓŞÃÁµÄÊ±´ú£¬×·ÇóÆäËû[Root.GetMenWomen]ÊÇ³äÂúÎ£ÏÕµÄ¡£¼´±ãÈç´Ë£¬±»´«³óÎÅµÄ·çÏÕÈÃÕâÒ»ÇĞ¸üÁîÈËĞË·Ü¡£³ı´ËÒÔÍâ£¬Õâ¿ÉÃ»ÓĞÒâÍâ»³ÔĞµÄ·çÏÕ£¡;En cette période sombre, la poursuite des époux et des épouses est remplie de dangers . Qu'?cela ne tienne, le risque du scandale rend l'affaire encore plus palpitante. De plus, il n'y a aucun risque de grossesse indésirable?;In diesem dunklen Zeitalter ist es gefährlich, anderen [Root.GetMenWomen] nachzustellen. Allerdings macht das die Sache noch interessanter! Außerdem besteht kein Risiko ungewollter Schwangerschaften!;;En esta edad ignorante, la persecución de otras / otros [Root.GetMenWomen] est?cargada de peligro. Pero el riesgo de escándalo lo hace aún más excitante. ¡Además, no hay peligro de embarazos no deseados!;;;;;;;;;x
EVTOPTA_WOL_81;ÎÒ¶àÉÙÑ§»áÁËÒ»Ğ©¹ØÓÚÃÜÄ±µÄ¶«Î÷£¡;J'ai appris une chose ou deux sur l'art de l'intrigue?;Ich habe etwas über Intrigen gelernt!;;¡He aprendido un par de cosas sobre intriga!;;;;;;;;;x
EVTDESC_WOL_99;ÎÒµÄ×ÔĞÅÈçÉ½Ò»Ñù¸ß£¬ÎÒµÄ÷ÈÁ¦²»¿É¿¹¾Ü£¬ÎÒµÄ¹¦¼¨¾ÍÏñ´«ÆæÒ»°ã¡£ÎÒ¾ÍÊÇ[Root.GetFirstName] - ÷È»óµÄ»¯Éí¡£;Ma confiance est une véritable montagne, mon charme est irrésistible, et mes exploits sont légendaires. Je suis [Root.GetFirstName], la tentation incarnée.;Mein Selbstvertrauen ist unerschütterlich und mein Charme unwiderstehlich. Ich bin [Root.GetFirstName], die fleischgewordene Versuchung!;;Mi confianza es una montaña, mi encanto irresistible, mis hazañas legendarias. Soy [Root.GetFirstName], la tentación encarnada.;;;;;;;;;x
EVTOPTA_WOL_99;Ê¤¹ı°£¼°ÑŞºó£¡;Faites place, Cléopâtre?;Verzieh dich, Kleopatra!;;¡Aparta, Cleopatra!;;;;;;;;;x
EVTOPTA_WOL_99_PERS;Ê¤¹ıĞ»ºÕÀ­É¯µÂ£¡;Faites place, Shéhérazade?;Verzieh dich, Scheherazade!;;¡Aparta, Sherezade!;;;;;;;;;x
EVTOPTB_WOL_99;ÎÒÄÑÒÔµÖµ²×Ô¼ºµÄ÷ÈÁ¦£¡;J'ai du mal ?me contenir?;Ich kann mir kaum noch selbst widerstehen!;;¡Apenas me resisto a m?mismo!;;;;;;;;;x
EVTOPTC_WOL_99;µ«...ÕâÊÀÉÏ»¹ÓĞÈç´ËÖÚ¶àµÄ×ï¶ñµÈ´ıÎÒÈ¥Ì½Ë÷£¡;Mais... il y a tellement de péchés ?découvrir?;Aber... es gibt noch so viele unbegangene Sünden!;;¡Pero... hay tantos pecados para explorar!;;;;;;;;;x
EVTOPTD_WOL_99;ÕâÊÇ×ÔÈ»µØ£¬µ«ÎÒ²»»áÈÃ×ï¶ñÈ¥¶¨ÒåÎÒ×Ô¼º¡£;Naturellement, mais je ne laisserai pas les vices me définir.;Natürlich würde ich mich nie über Laster definieren.;;Naturalmente, pero no dejar?que los vicios me definan.;;;;;;;;;x
EVTTITLE_WOL_100;×·Öğ¿ªÊ¼£¡;La chasse est ouverte?;Die Jagd beginnt!;;¡Comienza la persecución!;;;;;;;;;x
EVTDESC_WOL_100;ÎÒÓ¦¸Ã°ÑËùÓĞ¹´Òı¼¼ÇÉ¶¼ÓÃÔÚ[From.GetTitledFirstName]ÉíÉÏ£¬Ö±µ½ÎÒ×îÖÕÓë[From.GetObjectPronoun]Ê®Ö¸Ïà²ø£¡;J'utiliserai tous mes talents de séduction pour m'emparer de [From.GetTitledFirstName] jusqu'?ce que je sois le centre de son univers?;Ich werde bei [From.GetTitledFirstName] sämtliche Künste der Verführung einsetzen, bis ich [From.GetObjectPronoun] um den Finger gewickelt habe!;;¡Usar?todas mis habilidades de seducción sobre [From.GetTitledFirstName] hasta que [From.GetObjectPronoun] estén en mis manos!;;;;;;;;;x
EVTOPTA_WOL_100;[From.GetSubjectPronounCap]»áÊÇÎÒµÄ£¡;[From.GetSubjectPronounCap] m'appartiendra?;[From.GetSubjectPronounCap] wird mein sein!;;¡[From.GetSubjectPronounCap] ser?mío/a!;;;;;;;;;x
EVTDESC_WOL_101;ÎÒÄ¿²»×ª¾¦µØ¿´×Å[From.GetTitledFirstName]£¬µ«Èç¹ûÄÇĞ©¹¬Í¢°ËØÔ×¢Òâµ½ÁËÎÒµÄÅ¬Á¦£¬ÄêÁäµÄ²î¾à¾Í»áÕĞÀ´´Ì¶úµÄ³óÎÅ......;J'ai mes vues sur [From.GetTitledFirstName], mais la différence d'âge pourrait provoquer un scandale si les membres de la cour venaient ?remarquer mes efforts...;Ich habe ein Auge auf [From.GetTitledFirstName] geworfen, doch der Altersunterschied könnte zu einem Skandal führen, falls wir am Hof ins Gerede kommen.;;Me he fijado en [From.GetTitledFirstName], pero la diferencia de edad podría causar un pequeño escándalo si los chismosos del corte se fijan en mis esfuerzos...;;;;;;;;;x
EVTOPTA_WOL_101;µ«ÎÒ¾ÍÊÇÏ²»¶ÄÇĞ©ÖåÎÆ£¡;Mais j'adore les rides?;Aber ich liebe Fältchen doch!;;¡Pero me encantan las arrugas!;;;;;;;;;x
EVTOPTB_WOL_101;µ«[From.GetSubjectPronoun]ÊÇÄÇÃ´µØ½¿Ğ¡£¡;Mais [From.GetSubjectPronoun] est une véritable bouffée de jeunesse?;Aber [From.GetSubjectPronoun] ist solch ein Appetithappen!;;¡Pero [From.GetSubjectPronoun] es un bocado tan suculento!;;;;;;;;;x
EVTOPTC_WOL_101;ÎÒÓ¦¸ÃÑ°ÕÒÆäËûÁÔÎï......;Je devrais chercher une autre proie...;Ich sollte andere Felder beackern...;;Debería buscar otra cantera;;;;;;;;;x
EVTTITLE_WOL_102;È«¼ÒµÄÓÎÏ·;Un jeu pour toute la famille;Ein Spiel für die ganze Familie;;Un juego para toda la familia;;;;;;;;;x
EVTDESC_WOL_102;ÎÒ¾ö¶¨¹´ÒıÎÒ×Ô¼ºµÄ[GetFromRelation][From.GetFirstName]¡£Æä´¿´âµÄ½û¼ÉÁîÈËĞË·Ü²»ÒÑ£¬µ«³óÎÅ......[Root.Religion.GetRandomGodName]ÔÚÉÏ£¬ÕâÆğ³óÎÅ½«»á³ÉÎªÊ·Ê«¡£;J'ai décid?de séduire m[From.GetHerHis] propre [GetFromRelation] [From.GetFirstName]. L'aspect tabou de cette aventure m'excite, mais le scandale... par [Root.Religion.GetRandomGodName], le scandale serait d'une ampleur colossale.;Mein/e [GetFromRelation] [From.GetFirstName] wurde von mir verführt. Dass ich damit ein Tabu breche, macht die Sache noch interessanter. Bei [Root.Religion.GetRandomGodName], es würde ein gesellschaftliches Erdbeben auslösen, wenn dies bekannt würde.;;He decidido a seducir mi propio/a [GetFromRelation] [From.GetFirstName]. El mero tab?de esto es emocionante, pero el escándalo... Por [Root.Religion.GetRandomGodName], el escándalo sería épico.;;;;;;;;;x
EVTOPTA_WOL_102;ËüµÄ·çÏÕÊ¹Ö®¸ü¼ÓÁîÈËĞË·Ü£¡;Le risque ne rend tout cela que plus excitant?;Das Risiko macht es nur noch interessanter!;;¡El riesgo lo hace aún más emocionante!;;;;;;;;;x
EVTOPTB_WOL_102;ÔÙÈı¿¼ÂÇ£¬ÎÒÓÖ²»ÊÇÊ²Ã´²»Õı³£µÄÈË¡£;Après réflexion, la perversion ne m'attire guère.;Wenn ich genauer darüber nachdenke, bin ich nicht abartig.;;Pensándolo mejor, no soy ningún desviado.;;;;;;;;;x
EVTDESC_WOL_103;¹´Òı[From.GetTitledFirstName] - Ò»¸ö·¢ÊÄÊÌ·îÉñµÄ[From.GetManWoman] - µÄÏë·¨ÕæÊÇÁîÈËĞË·Ü£¡È»¶ø£¬ÎÒ¿Ï¶¨Òª³Ğµ£Õâ³óÎÅµÄ·çÏÕ......;L'idée de séduire [From.GetTitledFirstName], un membre de l'église, est si palpitante? Cependant, je risquerais certainement un scandale...;Der Gedanke daran, [From.GetTitledFirstName] zu verführen, ist so erregend! Ein/e [From.GetManWoman] des Ordens! Allerdings riskiere ich damit einen ziemlichen Skandal...;;La idea de seducir a [From.GetTitledFirstName] - un/una [From.GetManWoman] del clero- es tan emocionante! Sin embargo, desde luego aqu?me arriesgo a un escándalo aqu?..;;;;;;;;;x
EVTOPTA_WOL_103;ÕâÑù×öÊÇÖµµÃµÄ£¡;Cela vaudra le coup?;Das ist es mir wert!;;¡Valdr?la pena!;;;;;;;;;x
EVTOPTB_WOL_103;²»£¬ÎÒÌ«¹ı¾åÅÂ[Root.Religion.GetRandomGodName]ÁË¡£;Non, [Root.Religion.GetRandomGodName] m'effraie trop.;Nein, ich fürchte [Root.Religion.GetRandomGodName] zu sehr.;;No, temo demasiado a [Root.Religion.GetRandomGodName]. ;;;;;;;;;x
EVTDESC_WOL_104;Éç»á´óÖÚ¿ÉÄÜ¶ÔÎÒÕâÒ»Æ«°®±£³Ö·´¶ÔµÄÌ¬¶È£¬µ«Ã°×Å³óÎÅµÄ·çÏÕ£¬ÎÒÒÀÈ»Òª¹´Òı[From.GetTitledFirstName]¡£;La sociét?prendra peut-être un avis obscur sur mes préférences, mais, au risque du scandale, je m'apprête ?séduire [From.GetTitledFirstName].;Die Gesellschaft mag mich verurteilen, aber ich scheue das Risiko eines Skandals nicht und werde [From.GetTitledFirstName] verführen.;;La sociedad puede tomar una mala opinión sobre mis preferencias, pero a riesgo de un escándalo, voy a seducir a [From.GetTitledFirstName];;;;;;;;;x
EVTOPTA_WOL_104;½¾°ÁµØ£¡;Avec fierté !;Voller Stolz!;;¡Con orgullo!;;;;;;;;;x
EVTOPTB_WOL_104;Õâ²¢²»ÖµµÃÃ°Õâ¸öÏÕ;Cela n'en vaut pas le coup.;Nein, das Risiko ist einfach zu gro?;;Simplemente no vale la pena correr el riesgo.;;;;;;;;;x
EVTTOOLTIP_WoL_110;ÎÒ¿ªÊ¼¼Æ»®ÎÒµÄÏÂÒ»²½¡£;Je commence ?préparer ma prochaine tentative;Ich plane meinen nächsten Zug.;;Comienzo a planear mi próximo movimiento.;;;;;;;;;x
EVTDESC_WOL_111;ÎÒ¹´ÒıµÄÄ¿±ê - [FromFromFrom.GetTitledFirstName] - ÒÑ¾­²»ĞÒµØÈ¥ÊÀ£¡;L'objet de mes envies, [FromFromFrom.GetTitledFirstName], est tragiquement décédé !;Das Ziel meiner Verführung, [FromFromFrom.GetTitledFirstName], ist tragischerweise verstorben!;;¡El objetivo de mi seducción, [FromFromFrom.GetTitledFirstName], ha fallecido trágicamente!;;;;;;;;;x
EVTOPTA_WOL_111;ÄÇºÃ°É£¬ÌìÑÄºÎ´¦ÎŞ·¼²İ£¡;Eh bien, un de perdu, dix de retrouvés?;Na ja, es gibt ja noch andere!;;¡Bueno, hay más peces en el mar!;;;;;;;;;x
EVTDESC_WOL_112;ÎÒ¶Ô[FromFromFrom.GetTitledFirstName]µÄ¹´ÒıÓĞÁË¸öÒâÏë²»µ½µÄ½á¾Ö - [FromFromFrom.GetSubjectPronoun]×îÖÕ±»¹ØÔÚ´óÀÎÀï£¡;Mon jeu de séduction envers [FromFromFrom.GetTitledFirstName] a pris une tournure inattendue... derrière les barreaux.;Die Verführung von [FromFromFrom.GetTitledFirstName] hat ein überraschendes Ende gefunden, denn [FromFromFrom.GetSubjectPronoun] ist nun im Kerker gelandet!;;¡Mi seducción de [FromFromFrom.GetTitledFirstName] ha llegado a un final inesperado, ya que [FromFromFrom.GetSubjectPronoun] ha terminado en la cárcel!;;;;;;;;;x
EVTOPTA_WOL_112;ÎÒÒªµ½±ğ´¦Ñ°ÕÒÎÒµÄ¼¤Çé;Je devrai trouver une autre source de sensations fortes;Ich werde mich anderweitig umsehen müssen.;;Tendr?que conseguir mis emociones en otra parte.;;;;;;;;;x
EVTDESC_WOL_113;[FromFromFrom.GetTitledFirstName]£¬ÎÒÏ×ÒóÇÚµÄÄ¿±ê£¬±¯¾çµØÏİÈëÁË»èÃÔÖ®ÖĞ£¬ÏÖÔÚÒÑ¾­ÍêÈ«Ê§È¥ÁËĞÀÉÍÎÒÅ¬Á¦µÄÄÜÁ¦¡£;[FromFromFrom.GetTitledFirstName], l'objet de mes envies sensuelles, vient de tomber dans le coma et ne peut donc pas apprécier mes efforts.;[FromFromFrom.GetTitledFirstName], das Objekt meiner amourösen Bemühungen, ist bedauerlicherweise ins Koma gefallen und kann daher meine Anstrengungen nicht mehr würdigen.;;[FromFromFrom.GetTitledFirstName], el objetivo de mi atención amorosa, trágicamente ha caído en coma y ahora es totalmente incapaz de apreciar mi esfuerzos.;;;;;;;;;x
EVTOPTA_WOL_113;¹´ÒıÒ»¸öÖ²ÎïÈËºÁÎŞÌôÕ½ĞÔ¿ÉÑÔ£¡;Séduire un légume n'a rien d'un défi?;Jemanden zu verführen, der im Koma liegt, wäre viel zu einfach!;;¡Seducir a un vegetal no es un desafío!;;;;;;;;;x
EVTTITLE_WOL_200;Ò»·âÇéÊé;Une lettre d'amour;Ein Liebesbrief;;Una carta de amor;;;;;;;;;x
EVTDESC_WOL_200;½ñÌì£¬ÎÒÔÚÎÒµÄÕíÍ·ÉÏ·¢ÏÖÁËÒ»·âÉ¢·¢Õâ·¼ÏãµÄĞÅ¼ş¡£¿´ÆğÀ´[From.GetTitledFirstName]ÒÑ¾­ÍêÈ«ÎªÎÒ×ÅÃÔ£¡;Aujourd'hui, j'ai trouv?une lettre parfumée sur mon oreiller. Il semblerait que [From.GetTitledFirstName] cherche mes faveurs?;Heute fand ich auf meinem Kopfkissen einen parfümierten Brief. Wie es scheint, ist [From.GetTitledFirstName] sehr angetan von mir!;;Hoy encontr?una carta perfumada en mi almohada. ¡Parece que [From.GetTitledFirstName] est?muy colado/a por m?;;;;;;;;;x
EVTDESC_WOL_200_CR;½ñÌì£¬ÎÒÔÚÎÒµÄÕíÍ·ÉÏ·¢ÏÖÁËÒ»·âÉ¢·¢Õâ·¼ÏãµÄĞÅ¼ş......ÎÒ²»Ì«ÖªµÀÈçºÎÈ¥»ØÓ¦ - ¿´ÆğÀ´ÎÒ×Ô¼ºµÄ[GetFromRelation][From.GetFirstName]ÒÑ¾­ÍêÈ«ÎªÎÒ×ÅÃÔ£¡;Aujourd'hui, j'ai trouv?une lettre parfumée sur mon oreiller... je ne sais pas trop comment réagir, il semblerait que m[From.GetHerHis] propre [GetFromRelation] [From.GetFirstName] cherche mes faveurs?;Heute fand ich auf meinem Kopfkissen einen parfümierten Brief. Wie es scheint, ist mein/e [GetFromRelation] [From.GetFirstName] sehr angetan von mir!;;Hoy encontr?una carta perfumada en mi almohada. No s?bien cómo reaccionar, ¡parece que mi propio [GetFromRelation] [From.GetFirstName] est?muy enamorado de m?;;;;;;;;;x
EVTOPTA_WOL_200;àŞ£¬ÕâÊÇ¶àÃ´ÀËÂş°¡£¡;Oh, que c'est romantique?;Oh, wie romantisch!;;¡Vaya, qu?romántico!;;;;;;;;;x
EVTOPTB_WOL_200;ËäÈ»±äÌ¬£¬µ«ÁîÈË¸ßĞË£¡;Délicieusement pervers?;Wie wunderbar abartig!;;¡Que deliciosamente pervertido!;;;;;;;;;x
EVTOPTC_WOL_200;¸ÉÊ²Ã´ÉµÊÂ£¡;Quelle stupidité !;Was für ein Unfug!;;¡Qu?locura!;;;;;;;;;x
EVTOPTD_WOL_200;ÓŞ´À¡£ÎÒÒÑ¾­Óë[Root.GetManWoman]½á»éÁË£¡;Imbécile. Et mon mariage??;Unfug. Ich bin ein/e [Root.GetManWoman] im Ehebund!;;Tonto. ¡Soy [Root.GetManWoman] casado/casada!;;;;;;;;;x
EVTOPTE_WOL_200;ÎÒ±»Ã°·¸ÁË£¡;Quelle offense?;Ich bin empört!;;¡Me ofende!;;;;;;;;;x
EVTOPTF_WOL_200;¶àÃ´¶ñĞÄ±äÌ¬£¡;Quel pervers écœurant?;Das ist einfach krank!;;¡Qu?enfermo pervertido!;;;;;;;;;x
EVTTOOLTIP_WoL_201;µÃµ½¹ÄÀø......;Encourager cela...;Das verdient Ermutigung...;;Animar esto...;;;;;;;;;x
EVTTOOLTIP_WoL_202;ÎÒµÄ³ÁÄ¬½«È°×è[This.GetObjectPronoun]¡£;Mon silence l'en dissuadera.;Mein Schweigen wird [This.GetObjectPronoun] entmutigen.;;Mi silencio le disuadir? ;;;;;;;;;x
EVTTOOLTIP_WoL_203;Ç¿ÁÒÈ°×è[This.GetObjectPronoun]£¡;Il faut l'en décourager ?tout prix?;Jemand soll es [This.GetObjectPronoun] ausreden!;;¡Desaconsejar[This.GetObjectPronoun] con fuerza!;;;;;;;;;x
EVTTITLE_WOL_201;»ØĞÅ;Lettres d'amour;Liebesbriefe;;Cartas de amor;;;;;;;;;x
EVTDESC_WOL_201;ÎÒÔÚ[From.GetFirstName]µÄÕíÍ·ÉÏÁôÏÂÁËÒ»·â³äÂú·¼ÏãµÄÇéÊéÒÔÓ®µÃ[From.GetObjectPronoun]µÄ·¼ĞÄ......ÕâÒ»ÇĞ¿´ÆğÀ´ºÃÏñÕæµÄ³É¹¦ÁË - [From.GetSubjectPronoun]Í¬ÑùÁôÏÂÁËÒ»·âÇéÊéÔÚÎÒµÄÕíÍ·ÉÏ£¬ÏòÎÒ±í°×£º[From.GetPossPronoun]ÒÔÉîÉîµØ±»ÎÒÎüÒıÁË£¡;J'ai fait en sorte qu'une lettre d'amour parfumée soit déposée sur l'oreiller de [From.GetFirstName] dans l'espoir de la séduire... et il semble que ce soit un succès, car [From.GetSubjectPronoun] a laiss?une lettre sur mon oreiller, confessant son attraction envers moi?;Ich habe dafür gesorgt, dass [From.GetFirstName] auf dem Kopfkissen einen parfümierten Liebesbrief findet, in dem ich um sie werbe. Ich glaube, es funktioniert, denn auch auf meinem Kopfkissen habe ich einen Brief gefunden, in dem [From.GetSubjectPronoun] [From.GetSubjectPronoun] Zuneigung bekundet.;;Arregl?que dejasen una carta de amor perfumada en la almohada de [From.GetFirstName] en un intento de conquistarla... y parece que lo ha logrado por cierto, porque [From.GetSubjectPronoun] ha dejado una en la mía, confesando su [From.GetSubjectPronoun] atracción por m?;;;;;;;;;x
EVTOPTA_WOL_201;Ì«ºÃÁË£¡ÊÇÊ±ºòÒªÔö¼Ó¶Ä×¢ÁË£¿;Oho? Serait-il temps d'augmenter la mise?;Oha! Sollen wir vielleicht den Einsatz erhöhen?;;¡Aj? ¿Hay que subir la apuesta?;;;;;;;;;x
EVTOPTB_WOL_201;Ì«ºÃÁË£¬¿ÉÏ§ÎÒÒÑ¾­²»ÔÙ¿ÊÍû[From.GetObjectPronoun];Superbe, mais le désir m'a quitt?Schön, aber ich verlange nicht mehr nach [From.GetObjectPronoun];;Genial, pero ya no deseo a [From.GetObjectPronoun]. ;;;;;;;;;x
WOL_SEDUCE_END_TOOLTIP;×·Öğ½áÊø\n;La tentative de séduction est terminée\n;Die Jagd ist vorbei\n;;La persecución ha finalizado\n;;;;;;;;;x
EVTDESC_WOL_202;[From.GetFirstName]Ã»ÓĞ¶ÔÎÒÁôÔÚ[From.GetPossPronoun]ÕíÍ·ÉÏµÄÇéÊé×÷ÈÎºÎ»ØÓ¦¡£;[From.GetFirstName] n'a pas répondu ?la lettre d'amour que j'ai laissée sur son oreiller.;[From.GetFirstName] hat auf den Brief, den ich auf [From.GetPossPronoun] Kopfkissen hinterlie? nicht geantwortet.;;[From.GetFirstName] no ha respondido a la carta de amor que dej?en [From.GetPossPronoun] almohada.;;;;;;;;;x
;#EVTOPTA_WOL_202;Silence is not a no!;;Schweigen bedeutet nicht unbedingt Nein!;;?El silencio no es un no!;;;;;;;;;x;
EVTOPTB_WOL_202;ÊÇÊ±ºòÒª·ÅÆúÁË;Il est temps d'abandonner;Es ist Zeit, die Sache aufzugeben.;;Hora de rendirse.;;;;;;;;;x
EVTDESC_WOL_203;ÎÒÔÚ[From.GetFirstName]µÄÕíÍ·ÉÏÁôÏÂÁËÒ»·â³äÂú·¼ÏãµÄÇéÊéÒÔÓ®µÃ[From.GetObjectPronoun]µÄ·¼ĞÄ.....½ñÌì£¬ÎÒ·¢ÏÖÔÚ²ŞËùÀï·¢ÏÖÁË[From.GetPossPronoun]µÄ»Øº¯¡£ËüºÁÎŞÃµ¹åµÄ·¼Ïã¡£;J'ai fait en sorte qu'une lettre d'amour parfumée soit déposée sur l'oreiller de [From.GetFirstName] dans l'espoir de la séduire... et aujourd'hui, j'ai trouv?sa réponse dans les latrines. Elle ne sentait pas la rose.;Ich habe dafür gesorgt, dass [From.GetFirstName] auf dem Kissen einen parfümierten Brief findet, in dem ich um sie werbe. Heute habe ich die Antwort im Abtritt entdeckt. Sie roch nicht gerade nach Rosen.;;Arregl?para que una carta de amor perfumada quedar?a la almohada de [From.GetFirstName] en un intento de conquistarla...Hoy he encontrado su respuesta en el excusado. No huele a rosas.;;;;;;;;;x
EVTOPTA_WOL_203;ÔİÊ±µÄ´ìÕÛ£¡;Un contretemps temporaire?;Ein vorübergehender Rückschlag, nichts weiter!;;¡Un revés temporal!;;;;;;;;;x
EVTOPTB_WOL_203;¸ÃÊÇÖØĞÂ³ö·¢µÄÊ±ºòÁË£¡;Il est temps de passer ?autre chose;Zeit, nach vorne zu schauen;;Hora de seguir adelante;;;;;;;;;x
EVTTITLE_WOL_210;Ò»·İ°®µÄÀñÎï;Un présent d'amour;Liebesgabe;;Un regalo de amor;;;;;;;;;x
EVTDESC_WOL_210;ÎÒµÄÎÔÊÒ²¼ÂúÒ°»¨£¡¶øÇÒ£¬ÕâÊÇÊ²Ã´£¿Ò»´®×ºÂú±¦Ê¯µÄÃÀÀöÏîÁ´£¡ÕâÀïÒ²ÓĞÒ»ÕÅÖ½Ìõ£º¡°À´×ÔÄãÇ«±°µÄÇãÄ½Õß£¬[From.GetTitledFirstName]£¬ËüÓëÄãÃÔÈËµÄÑÛ¾¦ÏàÅä¡±¡£;Ma chambre est recouverte de fleurs sauvages? Et que vois-je ici? Un magnifique collier incrust?de pierres précieuses? Il y a également un mot? 'De la part de votre admirateur, [From.GetTitledFirstName], un présent digne de la beaut?de vos yeux'.;Mein Gemach ist über und über mit Wildblumen geschmückt. Und was ist das? Eine wunderschöne Halskette mit Edelsteinen! Auch eine Nachricht liegt bei: 'Von Eurem Bewunderer, [From.GetTitledFirstName]. Sie passt sicherlich gut zu Euren Augen'.;;¡Mi dormitorio est?cubierto de flores silvestres! ¿Y qu?es esto? ¡Un hermoso collar con piedras preciosas! También hay una nota: "De tu humilde admirador, [From.GetTitledFirstName], a juego con tus ojos!";;;;;;;;;x
EVTDESC_WOL_210_CR;ÎÒµÄÎÔÊÒ²¼ÂúÒ°»¨£¡¶øÇÒ£¬ÕâÊÇÊ²Ã´£¿Ò»´®×ºÂú±¦Ê¯µÄÃÀÀöÏîÁ´£¡ÕâÀïÒ²ÓĞÒ»ÕÅÖ½Ìõ£º¡°À´×ÔÄãÇ«±°µÄÇãÄ½Õß£¬[From.GetFirstName]£¬ËüÓëÄãÃÔÈËµÄÑÛ¾¦ÏàÅä¡±¡£µÈµÈ£¬Ê²Ã´£¬Õâ²»¿ÉÄÜÊÇÎÒµÄ[GetFromRelation][From.GetFirstName]£¿£¡;Ma chambre est recouverte de fleurs sauvages? Et que vois-je ici? Un magnifique collier incrust?de pierres précieuses? Il y a également un mot? 'De la part de votre admirateur, [From.GetFirstName], un présent digne de la beaut?de vos yeux'. Non, cela ne peut pas être mon propre [GetFromRelation] [From.GetFirstName]?!;Mein Gemach ist über und über mit Wildblumen geschmückt. Und was ist das? Eine wunderschöne Halskette mit Edelsteinen! Auch eine Nachricht liegt bei: 'Von Eurem Bewunderer, [From.GetFirstName]. Sie passt sicherlich gut zu Euren Augen'. Aber das ist doch nicht etwa mein [GetFromRelation] [From.GetFirstName]?!;;¡Mi dormitorio est?cubierto de flores silvestres! ¿Y qu?es esto? ¡Un hermoso collar con piedras preciosas! También hay una nota: "De tu humilde admirador, [From.GetTitledFirstName], a juego con tus ojos!" Espera,¿¡no puede ser mi [GetFromRelation] [From.GetFirstName]?!;;;;;;;;;x
