#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! ¿ÉÒÔ¸ºµ£ [GetHerHis] ×Ô¼ºµÄÊê½ğ;§Y[GetTitledFirstName]? peut payer sa propre rançon;§Y[GetTitledFirstName]? Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]? puede permitirse su propio rescate;;;;;;;;;x
EVTOPTA_SOA_4122;ËÍÈ¥100¤ÒÔ±íĞ»Ò?Envoyons 100?pour lui témoigner notre gratitude;Schickt 100?als Zeichen meines Danks;;Enviar 100?para mostrar mi gratitud;;;;;;;;;x
EVTOPTB_SOA_4122;ÏòÈ«ÊÀ½ç³ÆËÌ[From.Holder.TopLiege.GetTitledFirstName]µÄò¯³Ï;Faisons l'éloge de la piét?du [From.Holder.TopLiege.GetTitledFirstName];Berichtet der Welt von [From.Holder.TopLiege.GetTitledFirstName]s Frömmigkeit;;Proclamar la piedad de [From.Holder.TopLiege.GetTitledFirstName] ante el mundo;;;;;;;;;x
EVTOPTC_SOA_4122;»Ö¸´[From.Holder.TopLiege.GetTitledFirstName]µÄ½Ì¼®;Demandons la levée de l'excommunication de [From.Holder.TopLiege.GetTitledFirstName];Hebt die Exkommunikation von [From.Holder.TopLiege.GetTitledFirstName] auf;;Levantar la excomunión a [From.Holder.TopLiege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP_SOA_4123;[This.GetTitledFirstName]ÊÕµ½ÁËÎÒµÄÀñÎï;[This.GetTitledFirstName] reçoit mon présent;[This.GetTitledFirstName] erhält mein Geschenk;;[This.GetTitledFirstName] recibe mi regalo;;;;;;;;;x
EVTTOOLTIP_SOA_4124;[This.GetTitledFirstName]»ñµÃÁË200ò¯³Ï;[This.GetTitledFirstName] obtient 200 de piét?[This.GetTitledFirstName] erhält 200 Frömmigkeit;;[This.GetTitledFirstName] recibe 200 de Piedad;;;;;;;;;x
EVTTOOLTIP_SOA_4125;[This.GetTitledFirstName]»Ö¸´ÁË½Ì¼®;[This.GetTitledFirstName] n'est plus excommuni?Die Exkommunikation von [This.GetTitledFirstName] ist aufgehoben;;Se levanta la excomunión a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC_SOA_4123;Ê¥×ù[From.PrimaryTitle.GetRulerTitle]ËÍ¸øÎÒ100¤£¬ÒÔ¸ĞĞ»ÎÒ¶ÔÏû³ı[FromFrom.GetName]µÄÒì¶Ë×ö³öµÄ¹¤×÷¡£;Sa Saintet?le [From.PrimaryTitle.GetRulerTitle] m'a fait don de 100?en remerciement de l'éradication des hérétiques de ses terres de [FromFrom.GetName].;Seine Heiliglkeit der [From.PrimaryTitle.GetRulerTitle] hat mir zum Dank für meine Ausrottung der Ketzer in [FromFrom.GetName] 100?geschenkt.;;Su Santidad el [From.PrimaryTitle.GetRulerTitle] me ha hecho entrega de 100?como agradecimiento por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTOPTA_SOA_4123;ÔŞÃÀ[Root.Religion.GetRandomGodName];Lou?soit [Root.Religion.GetRandomGodName];Preist [Root.Religion.GetRandomGodName];;¡Alabado sea [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTDESC_SOA_4124;[From.GetPossPronounCap][From.PrimaryTitle.GetRulerTitle]¹«¿ªÔŞÑïÁËÎÒ¶ÔÇå³ı[FromFrom.GetName]µÄÒì¶Ë×ö³öµÄ¹¤×÷£¬.;[From.PrimaryTitle.GetRulerTitle] a fait l'éloge de mes vertus en remerciement de l'éradication des hérétiques en [FromFrom.GetName].;[From.GetPossPronounCap] der [From.PrimaryTitle.GetRulerTitle] hat aus Dankbarkeit für meine Ausrottung der Ketzer in [FromFrom.GetName] der Welt meine Tugend gepriesen..;;[From.GetPossPronounCap] el [From.PrimaryTitle.GetRulerTitle] ha ensalzado mis virtudes ante el mundo como agradecimiento por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTDESC_SOA_4125;[From.GetPossPronounCap][From.PrimaryTitle.GetRulerTitle]ÒòÎªÎÒ¶ÔÇå³ı[FromFrom.GetName]µÄÒì¶Ë×ö³öµÄ¹¤×÷£¬»Ö¸´ÁËÎÒµÄ½Ì¼®¡£;[From.PrimaryTitle.GetRulerTitle] a fait lev?mon excommunication en remerciement de l'éradication des hérétiques en [FromFrom.GetName].;[From.GetPossPronounCap] der [From.PrimaryTitle.GetRulerTitle] hat als Dank für meine Ausrottung der Ketzer in [FromFrom.GetName] meine Exkommunikation aufgehoben.;;[From.GetPossPronounCap] el [From.PrimaryTitle.GetRulerTitle] me ha levantado la excomunión como gratitud por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTDESC_SOA_4130;[From.GetTitledFirstName]ËÍÀ´ÁËÒ»¶Ó½Ü³öµÄÉñÑ§¼Ò£¬¿ªÊ¼ÔÚ[Root.GetName]ºÍÒì¶Ë½øĞĞºÍÆ½µÄ¶Ô»°£¡;[From.GetTitledFirstName] a envoy?un groupe de théologiens érudits initier une discussion pacifique avec les hérétiques de [Root.GetName]?;[From.GetTitledFirstName] hat zur Initiierung eines friedlichen Dialogs mit den Ketzern eine  Gruppe prominenter Theologen nach [Root.GetName] geschickt!;;[From.GetTitledFirstName] ha enviado un grupo de destacados teólogos para iniciar un diálogo pacífico con los herejes en [Root.GetName]!;;;;;;;;;x
EVTOPTA_SOA_4130;[From.PrimaryTitle.GetRulerTitle]ÕæÊÇî£ÖÇ;[From.GetHerHimCap] [From.PrimaryTitle.GetRulerTitle] est sage;Der [From.PrimaryTitle.GetRulerTitle] ist weise;;El [From.PrimaryTitle.GetRulerTitle] es sabio;;;;;;;;;x
#EVTDESC_SOA_4131;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning to [FromFrom.Capital.GetName] with their tails between their legs.;;Die von [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren mit eingezogenem Schwanz nach [FromFrom.Capital.GetName] zur¨¹ck.;;Los te¨®logos que el [FromFrom.PrimaryTitle.GetRulerTitle] envi¨® a [Root.GetName] regresan a [FromFrom.Capital.GetName] con el rabo entre las piernas.;;;;;;;;;x;
EVTOPTA_SOA_4131;ÎÒ»¹ÒÔÎªËûÃÇÓĞ¶à³öÉ«;Et moi qui les pensais efficaces...;Ich hatte gedacht, sie seien gut;;Creía que se suponía que eran buenos;;;;;;;;;x
EVTDESC_SOA_4132;ÅÉÍù[From.GetName]µÄÉñÑ§¼ÒÃÇÊ§°ÜÁË¡£Òì¶ËÃÇºÜÓĞÑ§ÎÊ£¬Ôç¾Í×öºÃÁË×¼±¸¡£;Les théologiens que nous avons envoy??[From.GetName] ont échou? Les hérétiques étaient étrangement bien instruits et préparés.;Die nach [From.GetName] geschickten Theologen sind gescheitert - die Ketzer waren sehr belesen und gut vorbereitet.;;Los teólogos que enviamos a [From.GetName] han fracasado, los herejes sabían leer y estaban bien preparados.;;;;;;;;;x
EVTOPTA_SOA_4132;ÅÑ½ÌÕß£¡ÅÑÍ½£¡;Apostats? Renégats? ;Abtrünnige! Renegaten!;;¡Apóstatas! ¡Renegados!;;;;;;;;;x
#EVTDESC_SOA_4133;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning to [FromFrom.Capital.GetName] in triumph. The heretics have renounced their false beliefs!;;Die vom [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren im Triumphzug nach [FromFrom.Capital.GetName] zur¨¹ck. Die Ketzer haben ihrem falschen Glauben abgeschworen!;;Los te¨®logos que el [FromFrom.PrimaryTitle.GetRulerTitle] envi¨® a [Root.GetName] regresan a [FromFrom.Capital.GetName] triunfales. ?Los herejes han renunciado a sus falsas creencias!;;;;;;;;;x;
EVTOPTA_SOA_4133;ºÜºÄ£¡;Qu'ils soient loués?;Gut!;;¡Bien!;;;;;;;;;x
EVTDESC_SOA_4134;ÅÉÍù[From.GetName]µÄÉñÑ§¼ÒÃÇËµ·şÁËÒì¶ËÃÇ»Øµ½ÕıµÀ£¬¿­Ğı¶ø¹é¡£;Les théologiens que nous avons envoyés ?[From.GetName] sont retournés triomphants après avoir convaincu les brebis égarées de rejoindre le troupeau.;Die von uns nach [From.GetName] geschickten Theologen sind im Triumph zurückgekehrt, nachdem sie die Ketzer zur Rückkehr zum wahren Glauben bewegen konnten.;;Los teólogos que enviamos a [From.GetName] han regresado triunfales tras convencer a los herejes de que volvieran al redil.;;;;;;;;;x
EVTOPTA_SOA_4134;ÔŞÃÀ[Root.Religion.GetRandomGodName]£¡;Gloire ?[Root.Religion.GetRandomGodName]?;Preist [Root.Religion.GetRandomGodName]!;;¡Alabado sea [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTTITLE_SOA_4200;[From.Religion.GetName]»ñµÃÊ¤Àû;La foi [From.Religion.GetName] triomphe;Der [From.Religion.GetName] Glaube triumphiert;;La fe [From.Religion.GetName] se alza triunfante;;;;;;;;;x
EVTDESC_SOA_4200;[FromFrom.Religion.GetName]ĞÅÑöµÄÓµ»¤ÕßÕıÔÚÂıÂı¼õÉÙ£¬[From.Religion.GetName]µÄĞÅÍ½ÒÑ³ÉÎªÖ÷Á÷¡£ÕâÒ»Çé¿öÊ¹µÃ[FromFrom.Religion.GetName]³ÉÎªÁËÊÂÊµÉÏµÄÒì¶Ë£¡ËùÓĞÖ®Ç°ĞÅÑö[FromFrom.Religion.GetName]µÄÊ¥Õ½Ê¿£¬Èç½ñ¶¼»áÎª[From.Religion.GetName]¶øÕ½¡£;Les adeptes de la religion [FromFrom.Religion.GetName] ont lentement déclin?en nombre, tant et si bien que ce sont ceux de la religion [From.Religion.GetName] qui sont désormais majoritaires. Ce nouveau contexte fait de la religion [FromFrom.Religion.GetName] une hérésie de fait?\nTous les anciens ordres saints de la religion [FromFrom.Religion.GetName] se sont donc convertis.;Die Anhänger des [FromFrom.Religion.GetName] Glaubens sind immer weniger geworden, so dass jetzt die [From.Religion.GetName] die Mehrheit stellen. Durch diese neue Lage ist der [FromFrom.Religion.GetName] Glaube faktisch zur Ketzerei geworden!  Alle früheren [FromFrom.Religion.GetName] Heiligen Orden sind nun [From.Religion.GetName].;;Los seguidores de la fe [FromFrom.Religion.GetName] han disminuido de manera constante hasta el punto de que los creyentes del [From.Religion.GetName] son mayoría. ¡Esta nueva situación ha reducido la fe  [FromFrom.Religion.GetName] a una herejía de facto! Todas las antiguas Órdenes Santas de la fe [FromFrom.Religion.GetName] son ahora de la fe[From.Religion.GetName].;;;;;;;;;x
EVTOPTA_SOA_4200;[From.Religion.GetRandomGodNameCap]°ô¼«ÁË£¡;[From.Religion.GetRandomGodNameCap] leur a montr?la voie?;[From.Religion.GetRandomGodNameCap] ist gut!;;¡[From.Religion.GetRandomGodNameCap] es bueno!;;;;;;;;;x
EVTOPTB_SOA_4200;[FromFrom.Religion.GetRandomGodNameCap]Õü¾ÈÎÒÃÇ£¡;Que [FromFrom.Religion.GetRandomGodName] nous garde?;[FromFrom.Religion.GetRandomGodNameCap] rette uns!;;[FromFrom.Religion.GetRandomGodNameCap], ¡sálvanos!;;;;;;;;;x
EVTOPTC_SOA_4200;ÎÒ²Å²»¹ØĞÄÕâÈº´À»õµÄÕù³³;Ces querelles imbéciles ne me concernent pas;Dieses Narrengezänk geht mich nichts an;;La disputa de los necios no me concierne;;;;;;;;;x
active_inquisition;ÕıÔÚ½øĞĞ×Ú½Ì²ÃÅĞ;Inquisition en cours;Die Inquisition dauert an;;Inquisición en curso;;;;;;;;;x
theological_dialogue;ÉñÑ§¶Ô»°;Débat théologique;Theologischer Dialog;;Diálogo teológico;;;;;;;;;x
failed_inquisition;Ê§°ÜµÄ×Ú½Ì²ÃÅĞ;Inquisition échouée;Inquisition gescheitert;;Inquisición fallida;;;;;;;;;x
successful_inquisition;³É¹¦µÄ×Ú½Ì²ÃÅĞ;Inquisition réussie;Inquisition erfolgreich;;Inquisición triunfal;;;;;;;;;x
failed_heretic_dialogue;ÉñÑ§±çÂÛÊ§°Ü;Débat théologique perdu;In der theologischen Debatte unterlegen;;Debate teológico perdido;;;;;;;;;x
successful_heretic_dialogue;ÉñÑ§±çÂÛÊ¤Àû;Débat théologique remport?In der theologischen Debatte siegreich;;Debate teológico ganado;;;;;;;;;x
opinion_refused_request_holy_order;²»ÔÊĞí¼ÓÈëÊ¥Õ½Ê¿;M'a interdit de rejoindre un ordre saint;Verbot, dem Heiligen Orden beizutreten;;Prohibido unirse a la Orden Santa;;;;;;;;;x
BANISH_ALL_OF_RELIGION_EFFECT;½«ËùÓĞµÄ§Y$RELIGION$§!½ÇÉ«ÇıÖğ³ö¾³\n;Bannir toute personne de religion §Y$RELIGION$? du pays.\n;Allel §Y$RELIGION$? Charaktere aus dem Reich verbannen\n;;Desterrar a todos los personajes de §Y$RELIGION$? del reino\n;;;;;;;;;x
DOES_NOT_HAVE_HERESIES;¸Ã×Ú½ÌÃ»ÓĞÒì¶Ë;Cette religion n'a pas d'hérésies;Religion hat KEINE Häresien;;La religión NO tiene herejías;;;;;;;;;x
HAS_HERESIES;¸Ã×Ú½ÌÓĞÒì¶Ë;Cette religion a des hérésies;Religion hat Häresien;;La religión tiene herejías;;;;;;;;;x
THE_EPISTLES_OF_WISDOM;ÖÇ»ÛÊé;les Épitres de la sagesse;Die Episteln der Weisheit;;Las Epístolas de la Sabiduría;;;;;;;;;x
THE_BOOK_OF_ILLUMINATION;ÆôÊ¾Êé;le Livre de l'Illumination;Das Buch der Erleuchtung;;El Libro de la Iluminación;;;;;;;;;x
GOD_THE_PEACOCK_ANGEL;¿×È¸ÌìÊ¹;l'Ange-Paon;Der Pfauen-Engel;;El Ángel Pavo Real;;;;;;;;;x
GOD_TAWUSE_MELEK;¿×È¸ÌìÊ¹;Tawuse Melek;Tawuse Melek;;Tawûs?Melek;;;;;;;;;x
GOD_SHAYTAN;Èöµ©;Shaytan;Shaytan;;Shaytan;;;;;;;;;x
temple_barony_druze;¹ş¶ûÍß;Khalwat;Barc Khalkwat ;;Khalwat;;;;;;;;;x
temple_barony_of_druze;¹ş¶ûÍß;Khalwat de;Barc Khalwat von;;Khalwat de;;;;;;;;;x
temple_barony_yazidi;Ê¥Ëù;Temple;Barc-Tempel;;Templo;;;;;;;;;x
temple_barony_of_yazidi;Ê¥Ëù;Temple de;Barc-Tempel von;;Templo de;;;;;;;;;x
d_fraticelli;Ğ¡ĞÖµÜ»á½Ì×Ú;Papaut?fraticelle;Das Fraticelli-Pontifikat;;El Papado Fraticelli;;;;;;;;;x
d_fraticelli_adj;Ğ¡ĞÖµÜ»á½Ì×Ú;fraticelle;Fraticelli Papst!;;del Papado Fraticelli;;;;;;;;;x
d_iconoclast;Ê¥ÏñÆÆ»µ½Ì»áÄÁÊ×;Patriarcat iconoclaste;Das Bilderstürmer-Patriarchat;;El Patriarcado Iconoclasta;;;;;;;;;x
d_iconoclast_adj;Ê¥ÏñÆÆ»µ½Ì»áÄÁÊ×;iconoclaste patriarcale;Bilderstürmer-Patriarchat;;del Patriarcado Iconoclasta;;;;;;;;;x
d_yazidi;ÑÅ×ÈµÏÅÉĞ»ºÕ;Cheikat yézidi;Das Jazidi-Scheichtum;;El Yazidismo;;;;;;;;;x
d_yazidi_adj;ÑÅ×ÈµÏ;yézidi;Jazidi;;del Yazidismo;;;;;;;;;x
d_ibadi;ÒÁ°ÍµÏÅÉ¹şÀï·¢;Caliphat ibadite;Das Ibadi-Kalifat;;El Califato ibad?;;;;;;;;x
d_ibadi_adj;ÒÁ°ÍµÏÅÉ¹şÀï·¢;ibadite;Ibadi-Kalifal;;del Califato ibad?;;;;;;;;x
d_hurufi;ºúÂ³·ÆÅÉĞ»ºÕ;Cheikat hurufite;Das Hurufi-Scheichtum;;Hurufismo;;;;;;;;;x
d_hurufi_adj;ºúÂ³·Æ;hurufite;Hurufi;;del Hurufismo;;;;;;;;;x
SHEIKH;Ğ»ºÕ;Cheik;Scheich;;Jeque;;;;;;;;;x
SHEIKHA;Å®Ğ»ºÕ;Cheika;Scheicha;;Jequesa;;;;;;;;;x
VASSAL_RETRACTION_SETUP;ÒÑÊÕ»ØÒ»Ãû·â³¼;Un vassal s'est retir?Ein Vasall wurde zurückgezogen;;Un vasallo se ha retractado;;;;;;;;;x
papacy_instituted;½Ì×Ú±»´´Á¢;Papaut?instituée;Pontifikat etabliert;;Papado instituido;;;;;;;;;x
patriarchy_instituted;ÄÁÊ×±»´´Á¢;Patriarcat institu?Patriarchat etabliert;;Patriarcado instituido;;;;;;;;;x
create_fraticelli_papacy;´´½¨Ğ¡ĞÖµÜ»á½Ì×Ú;Instaurer la papaut?fraticelle;Fraticelli-Pontifikat erschaffen;;Crear el Papado Fraticelli ;;;;;;;;;x
create_fraticelli_papacy_desc;Èç¹ûÎÒ×ã¹»ò¯³Ï²¢ÇÒ¿ØÖÆÂŞÂí£¬ÎÒ¾ÍÄÜ´´½¨Ğ¡ĞÖµÜ»á½Ì×Ú×÷ÎªÎÒÃÇµÄ×Ú½ÌÁìĞä£¬À´¶Ô¿¹±°±ÉµÄÌìÖ÷½Ì»á½Ì×Ú¡£;Si je fais preuve d'assez de piét?et que je contrôle Rome, je pourrais nommer un pape fraticelle qui sera le chef d'une foi vertueuse, par opposition au pape catholique corrompu.;Wenn ich fromm genug bin und Rom beherrsche, kann ich einen Fraticelli-Papst ernennen, der als Oberhaupt des Glaubens in Opposition zum abscheulichen katholischen Papst dient;;Si soy lo suficientemente piadoso y controlo Roma, puedo nombrar un Papa Fraticelli como cabeza de la fe frente al vil Papa católico.;;;;;;;;;x
create_iconoclast_patriarchy;´´½¨Ê¥ÏñÆÆ»µ½Ì»áÄÁÊ×;Créer le patriarcat iconoclaste;Schaffen Sie das Bilderstürmer-Patriarchat;;Crear el Patriarcado Iconoclasta;;;;;;;;;x
create_iconoclast_patriarchy_desc;Èç¹ûÎÒ×ã¹»ò¯³Ï²¢ÇÒ¿ØÖÆ¾ıÊ¿Ì¹¶¡±¤£¬ÎÒ¾ÍÄÜ´´½¨Ê¥ÏñÆÆ»µ½Ì»áÄÁÊ××÷ÎªÎÒÃÇµÄ×Ú½ÌÁìĞä£¬À´¶Ô¿¹ÃÔÁµÊ¥Ïñ³ç°İµÄÄÁÊ×¡£;Si je fais preuve d'assez de piét?et que je contrôle Rome, je pourrais nommer un patriarche œcuménique iconoclaste qui sera le chef d'une foi vertueuse, par opposition au patriarche actuel, perdu dans l'idôlatrie des icônes.;Wenn ich fromm genug bin und Konstaninopel beherrsche, kann ich einen Bilderstürmer zum Ökumänischen Patriarchen ernennen, der als Oberhaupt des Glaubens in Opposition zum irrgeführten ikonenanbetenden Patriarchen dient.;;Si soy lo suficientemente piadoso y controlo Constantinopla, puedo nombrar un Patriarca Ecuménico Iconoclasta como cabeza de la fe frente al iluso Patriarca venerador de iconos.;;;;;;;;;x
welcome_jews;»¶Ó­ÓÌÌ«ÈË;Accueillir les juifs;Heißen Sie die Juden willkommen;;Recibir a los judíos;;;;;;;;;x
welcome_jews_desc;ÓÌÌ«ÈË½«ÖØĞÂ±»»¶Ó­½øÈë¹úÍÁ£¬²¢ÏíÊÜºÍÄãÆäËû³¼ÃñÏàÍ¬µÄÈ¨Á¦¡£;Les juifs seront accueillis ?bras ouverts dans le pays et bénéficieront des mêmes droits et des mêmes libertés que vos autres citoyens.;Die Juden werden wieder mit offenen Armen in Ihrem Reich empfangen und genießen dieselben Rechte und Freiheiten wie Ihre übrigen Bürger.;;Los judíos serán readmitidos en el reino con los brazos abiertos, con los mismos derechos y libertades que los demás ciudadanos.;;;;;;;;;x
expel_jews;ÇıÖğÓÌÌ«ÈË;Expulser les juifs;Vertreibt die Juden;;Expulsar a la judería;;;;;;;;;x
expel_jews_desc;ËùÓĞÓÌÌ«ÈË½«±»ÇıÖğ³ö¹ú¡£ÄãÇ·ÓÌÌ«Õ®Ö÷µÄÕ®Îñ½«»áÒ»±Ê¹´Ïú£¬µ«Î´À´ÊıÄêÄÚÓÌÌ«ÈË¶¼²»»áÔÙÀ´µ½ÄãµÄ¹úÍÁÉÏ¡£;Tous les juifs seront expulsés du pays. Les emprunts que vous avez contractés auprès des prêteurs juifs seront annulés et ne devront pas être remboursés, mais les juifs ne reviendront pas avant de nombreuses années.;Alle Juden werden aus dem Reich vertrieben. Darlehen von jüdischen  Geldverleihern verfallen und müssen nicht zurückgezahlt werden und die Juden werden viele Jahre lang nicht zrückkehren.;;Todos los judíos serán expulsados del reino. Los préstamos recibidos de los prestamistas judíos se cancelarán y no ser?necesario devolverlos, porque los judíos no regresarán durante muchos años.;;;;;;;;;x
jews_are_expelled;ËùÓĞµÄÓÌÌ«ÈË¶¼±»ÇıÖğ³ö¹úÍÁ¡£;Tous les juifs ont ét?expulsés du pays.;Alle Juden werden aus dem Reich vertrieben. Darlehen von jüdischen  Geldverleihern verfallen und müssen nicht zurückgezahlt werden und die Juden werden viele Jahre lang nicht zrückkehren.;;Todos los judíos son expulsados del reino.;;;;;;;;;x
jews_are_welcome;ÓÌÌ«ÈË±»ÖØĞÂ»¶Ó­À´µ½¹úÍÁ¡£;Les juifs sont ?nouveau les bienvenus dans le pays.;Die Juden kehren ins Reich zurück und werden willkommen geheißen.;;Los judíos son readmitidos en el reino.;;;;;;;;;x
expelled_jewish;ÇıÖğÁËÓÌÌ«ÈË¡£;Juifs expulsés;Vertriebene Juden;;Judíos expulsados;;;;;;;;;x
EVTDESC_SoA_105;Äã¾ö¶¨½«Äã¹úÍÁÉÏµÄËùÓĞÓÌÌ«ÈËÇıÖğ³ö¾³¡£ÔÚÄãµÄÎÀ±ø²é³­ÁËÓÌÌ«ÈËÉçÇøºó£¬ËûÃÇ²»µÃ²»ÔÙ´ÎÀë¿ªÈ¥Ñ°ÕÒÒ»¸ö¶ÔËûÃÇ¸üÎªÓÑÉÆµÄµØ·½¡£ÄãÔÊĞíËûÃÇ±£Áô²¿·Ö²ÆÎï£¬µ«´ÓËûÃÇÊÖÀïÃ»ÊÕÁË´óÁ¿µÄ½ğ×Ó¡£;Vous avez décid?d'expulser tous les juifs de votre pays. Une fois les juifs rassemblés par vos gardes, ils seront contraints ?connaître un nouvel exode de masse vers des terres plus accueillantes pour eux.\nIls auront le droit d'emporter avec eux un grand nombre de leurs possessions, cependant, vous confisquerez une grande partie de leur or.;Ihr habt beschlossen, alle Juden aus Eurem Reich zu vertreiben. Nachdem Eure Wachen alle jüdischen Bewohner zusammengetrieben haben, müssen diese abermals einen Exodus in Länder antreten, wo man ihnen freundlicher gesonnen ist. Sie dürfen einen Teil ihres Besitzes mitnehmen, doch Ihr beschlagnahmt den größten Teil ihres Goldes.;;Has decidido expulsar a todos los judíos del reino. Después de que tus guardias rodeen la judería, se ven obligados a iniciar otro gran éxodo en busca de tierras más amigables para su casta. Se les permite mantener muchas de sus pertenencias, pero confiscas gran parte de su oro.;;;;;;;;;x
EVTOPTA_SoA_105;ËüÃÇ¶¼¸Ã½øÎÒµÄ½ğ¿â;Cet or ira ?la Couronne.;Das geht an die Krone.;;Ir?a la Corona.;;;;;;;;;x
EVTDESC_SoA_106;ÓÌÌ«ÈË±»ÇıÖğ³öÄãµÄ¹úÍÁÒÑ¾­ÓĞÒ»Õó×ÓÁË¡£µ«ÊÇ¿´ÆğÀ´¼¢»Ä¡¢Òß²¡ÕâĞ©±»¿´×öÊÇÓÌÌ«ÈË´øÀ´µÄ»µÊÂÈ´Ã»ÓĞ¼õÉÙ¡£Èç½ñĞí¶àÓÌÌ«ÈËÒÑ¾­Ô­ÁÂÁËÄã¶ÔËûÃÇµÄÃ°·¸£¬ÄãÒ²¾ö¶¨ÕÅ¿ªË«±ÛÓ­½ÓËûÃÇ»Øµ½ÄãµÄ¹úÍÁ¡£;Les juifs ont ét?bannis de notre royaume pendant un certain temps, mais curieusement, cela ne semble nullement remédier aux maux dont on les tenait pour responsables, comme la famine et la maladie. A présent, de nombreux juifs semblent avoir pardonn?vos offenses ?leur égard et vous décidez donc de les accueillir ?nouveau ?bras ouverts.;Die Juden sind seit einiger Zeit aus Eurem Reich verbannt, doch seltsamerweise sind dadurch die Übel nicht verschwunden, für die man sie verantwortlich gemacht hatte, etwa Hungersnöte und Seuchen. Mittlerweile scheinen die meisten Juden Euch Eure Vergehen verziehen zu haben,und Ihr habt beschlossen, sie mit offenen Armen wieder aufzunehmen.;;Los judíos han tenido el acceso prohibido a tu reino durante algún tiempo pero, curiosamente, no parece haber tenido efecto alguno sobre los muchos males que se les atribuían, como hambrunas y enfermedades. A estas alturas, la mayoría de los judíos parecen haber perdonado tus ofensas y t?has decidido readmitirlos con los brazos abiertos.;;;;;;;;;x
EVTOPTA_SoA_106;´íÒÑÖı³É¡£ÈÃÎÒÃÇ²»ÒªÔÙÌ¸ËüÃÇÁË¡£;Des erreurs ont ét?commises, n'y pensons plus.;Es wurden Fehler gemacht. Lasst uns nicht länger dabei verweilen.;;Se cometieron errores. Superémoslo.;;;;;;;;;x
health_travel_condition;½¡¿µ×´¿öÔÊĞíÂÃĞĞ;Est en état de voyager\n;Ist gesund genug um zu reisen\n;;Est?lo suficientemente sano para viajar\n;;;;;;;;;x
CARDINAL_VOTE;Í¶Æ±:;Vote? ;Wahl:;;Voto:;;;;;;;;;x
CURRENT_CHOICE;µ±Ç°µÄÑ¡Ôñ;Décision actuelle;Aktuelle Wahl;;Elección actual;;;;;;;;;x
CURRENT_CHOICE_DESC;ÕâÊÇÕâÎ»Êà»úÖ÷½Ìµ±Ç°Ñ¡ÔñµÄÏÂÒ»ÈÎ½Ì×Ú¡£;Voici pour qui compte voter ce cardinal.;Dies ist der Favorit des Kardinals für die nächste Papstwahl;;Esta es la elección actual del Cardenal como próximo Papa.;;;;;;;;;x
