;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
;#tp_barracks_6_muslim;Huge Mosque Militia Grounds;;Stattliches Moschee-Milizgel?nde;;Campos de la milicia de la mezquita enormes;;;;;;;;;x;
;#tp_elite_barracks_1_muslim;Mosque Guard Quarters;;Moschee-Wachenquartiere;;Cuartos de guardia de la mezquita;;;;;;;;;x;
;#tp_elite_barracks_2_muslim;Small Mosque Barracks;;Kleine Moschee-Wachenquartiere;;Barracones de mezquita peque?os;;;;;;;;;x;
;#tp_elite_barracks_3_muslim;Medium Mosque Barracks;;Mittelgro?e Moschee-Wachenquartiere;;Barracones de mezquita medianos;;;;;;;;;x;
;#tp_elite_barracks_4_muslim;Large Mosque Barracks;;Gro?e Moschee-Wachenquartiere;;Barracones de mezquita grandes;;;;;;;;;x;
;#tp_elite_barracks_5_muslim;Great Mosque Barracks;;Sehr gro?e Moschee-Wachenquartiere;;Barracones de mezquita muy grandes;;;;;;;;;x;
;#tp_elite_barracks_6_muslim;Huge Mosque Barracks;;Stattliche Moschee-Wachenquartiere;;Barracones de mezquita enormes;;;;;;;;;x;
;#tp_town_1_muslim;Mosque Village;;Moschee-Dorf;;Villa de la mezquita;;;;;;;;;x;
tp_town_1_muslim;ËÂÊô¾ÛÂä;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
tp_town_2_muslim;ËÂÊô´å×¯;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
tp_town_3_muslim;ËÂÊô³ÇÕò;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
tp_town_4_muslim;ËÂÊô³ÇÊĞ;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
tp_town_5_muslim;ËÂÊô´ó³Ç;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
tp_town_6_muslim;ËÂÊô¾Ş³Ç;Ville de mosquée;Moschee-Stadt;;Pueblo de la mezquita;;;;;;;;;x
;#tp_town_3_muslim;Large Mosque Town;;Gro?e Moschee-Stadt;;Gran pueblo de la mezquita;;;;;;;;;x;
;#tp_town_4_muslim;Mosque City;;Moschee-Gro?stadt;;Ciudad de la mezquita;;;;;;;;;x;
;#tp_town_5_muslim;Large Mosque City;;Gro?e Moschee-Gro?stadt;;Gran ciudad de la mezquita;;;;;;;;;x;
tp_school_1_muslim;ÒÁË¹À¼Ñ§Ğ£;Madrassa;Madrasa Islamische Schule;;Escuela islámica Madraza;;;;;;;;;x
tp_school_2_muslim;´óĞÍÒÁË¹À¼Ñ§Ğ£;Madrassa;Madrasa Islamische Schule;;Escuela islámica Madraza;;;;;;;;;x
;#tp_school_2_muslim;Large Madrasah Islamic School;;Gro?e Madrasa Islamische Schule;;Gran escuela isl¨¢mica Madraza;;;;;;;;;x;
;#ca_keep_1_muslim;Castle Ribat;;Burg-Ribat;;Castillo R¨¢bida;;;;;;;;;x;
;#ca_keep_2_muslim;Castle Qasbah;;Burg-Kasbah;;Castillo Casbah;;;;;;;;;x;
;#ca_keep_3_muslim;Expanded Qasbah;;Erweiterte Kasbah;;Casbah expandida;;;;;;;;;x;
;#ca_keep_4_muslim;Large Qasbah;;Gro?e Kasbah;;Casbah grande;;;;;;;;;x;
;#ca_keep_5_muslim;Great Qasbah;;Sehr gro?e Kasbah;;Casbah enorme;;;;;;;;;x;
;#ca_keep_6_muslim;Epic Qasbah;;Epische Kasbah;;Casbah ¨¦pica;;;;;;;;;x;
;#ct_marketplace_1_muslim;Town Bazaar;;St?dtischer Basar;;Bazar de pueblo;;;;;;;;;x;
;#ct_marketplace_2_muslim;City Bazaar;;Gro?st?dtischer Basar;;Bazar de ciudad;;;;;;;;;x;
ct_marketplace_3_muslim;ÀÏÊĞ¼¯;Médina;Suq-Marktviertel;;Distrito del zoco;;;;;;;;;x
ct_marketplace_4_muslim;ÀÏ³ÇÇø;Bazar;Medina-Viertel;;Cuarto de medina;;;;;;;;;x
ct_marketplace_5_muslim;ÊĞ³¡Çø;Bazar;Medina-Viertel;;Cuarto de medina;;;;;;;;;x
ct_marketplace_6_muslim;´ó°ÍÔú;Grand Bazar;Großer Basar;;Gran bazar;;;;;;;;;x
ct_university_1_muslim;³õ¼¶Ñ§Ğ£;École Maktab;Maktab-Schule;;Escuela coránica;;;;;;;;;x
ct_university_2_muslim;ÖĞ¼¶Ñ§Ğ£;Universit?madrassa;Madrasa-Universität;;Universidad Madraza;;;;;;;;;x
ct_university_3_muslim;´óÑ§;Universit?madrassa;Madrasa-Universität;;Universidad Madraza;;;;;;;;;x
;#ct_university_3_muslim;Large Madrasah University;;Gro?e Madrasa-Universit?t;;Gran Madraza;;;;;;;;;x;
opinion_good_work;¸ÉµÃºÃ!;Bon travail?;Gute Arbeit!;;¡Buen trabajo!;;;;;;;;;x
opinion_committed_zina;Í¨¼é;A commis la zina (péch?d'adultère) ;Zina Begangen (Geschlechtsverkehr mit anderem/ anderer Mann/Frau als dem Ehepartner);;Comet?Zina (relación sexual con otro hombre/mujer distinto del cónyuge);;;;;;;;;x
ignored_muslim_sins;ºöÊÓËûÈËµÄ×ïÄõ;A détourn?mes yeux des péchés des autres;Habe meine Augen von den Sünden der Anderen abgewendet;;Apart?mis ojos de los pecados ajenos;;;;;;;;;x
opinion_court_calligrapher;¹¬Í¢Êé·¨¼Ò;Maître-calligraphe ;Hofkalligraph;;Calígrafo de la corte;;;;;;;;;x
opinion_disappointed_calligrapher;¶Ô¹¬Í¢Êé·¨¼ÒºÜÊ§Íû;Déçu par le Maître-calligraphe ;Vom Hofkalligraphen enttäuscht;;Decepcionado con el calígrafo de la corte;;;;;;;;;x
opinion_grateful_calligrapher;¶Ô¹¬Í¢Êé·¨¼ÒµÄÓÅĞã×÷Æ··Ç³£ÂúÒâ;Reconnaissant pour l'excellent travail du Maître-calligraphe ;Dankbar für die gute Arbeit des Hofkalligraphen;;Agradecido del buen trabajo del calígrafo de la corte;;;;;;;;;x
mod_satisfied_work_calligrapher;ÁîÈËÂúÒâµÄÊé·¨×÷Æ·;Satisfait du travail du Maître-Calligraphe;Zufriedenstellende Kalligraphiearbeit;;Trabajo de caligrafía satisfactorio;;;;;;;;;x
mod_bad_work_calligrapher;²î¾¢µÄÊé·¨×÷Æ·;Mauvais travail de calligraphie;Schlechte Kalligraphiearbeit;;Trabajo de caligrafía insatisfactorio;;;;;;;;;x
FURUSIYYATITLE;ÆïÊõ´ó»á;Furusiyya;Furusiyya;;Furusiyya;;;;;;;;;x
furusiyya_invite;ÑûÇëËùÓĞÉĞÎäÖ®ÈË;Invitons tous ceux qui bénéficient de l'aptitude martiale.;Es sollen alle, die eine Kampfkunst beherrschen, eingeladen werden;;Que todos los que profesan el arte marcial sean invitados;;;;;;;;;x
FAM_FORMER_HUSBANDS;Ç°·ò;Anciens maris;Ehemalige Ehemänner;;Antiguos esposos;;;;;;;;;x
FAM_SECONDARY_WIVES;ĞøÏÒ;Femmes secondaires;Sekundäre Ehefrauen;;Esposas secundarias;;;;;;;;;x
FAM_FORMER_WIVES;Ç°ÆŞ;Anciennes femmes;Ehemalige Ehefrauen;;Antiguas esposas;;;;;;;;;x
CHURCH_NAME;$RELIGION$ĞÅÑö;la religion $RELIGION$;Glaube: $RELIGION$;;La Fe $RELIGION$;;;;;;;;;x
diligent_poet;ÇÚ·ÜµÄÊ«ÈË;Poète diligent;Tüchtiger Dichter;;Poeta diligente;;;;;;;;;x
diligent_musician;ÇÚ·ÜµÄÀÖÊ¦;Musicien diligent;Tüchtiger Musiker;;Músico diligente;;;;;;;;;x
diligent_architect;ÇÚ·ÜµÄÊ×Ï¯¼Ü¹¹Ê¦;Maître-Architecte diligent;Tüchtiger Chef-Architekt;;Arquitecto Jefe diligente;;;;;;;;;x
RAMADANTITLE;Õ«ÔÂ;Ramadan;Ramadan;;Ramadán;;;;;;;;;x
observed_ramadan;ÊØ½ä³ÖÕ«;A observ?le Ramadan;Ramadan Eingehalten;;Ha observado el Ramadán;;;;;;;;;x
plot_kill_character_desc;§Y[From.GetTitledFirstName]§! ¾ö¶¨ÊÇÊ±ºòÈÃ §Y[This.GetTitledFirstName]§! Àë¿ªÈËÊÀÁË.  §Y[From.GetTitledFirstName]§! ºÍ  [From.GetPossPronoun] µÄÖ§³ÖÕß½«Ñ°ÕÒ»ú»áÄ±É± §Y[This.GetTitledFirstName]§! ¡ª¡ª ÒõÄ±²ÎÓë¶ÈÔ½¸ß, ËûÃÇÕÒµ½»ú»áµÄ¿ÉÄÜĞÔ¾ÍÔ½¸ß.;§Y[From.GetTitledFirstName]? a décid?qu'il était grand temps pour §Y[This.GetTitledFirstName]? de quitter ce monde. §Y[From.GetTitledFirstName]? et ses partisans vont attendre l'opportunit?de tuer §Y[This.GetTitledFirstName]?? plus la puissance du complot est élevée, plus ils ont de chance de réussir.;§Y[From.GetTitledFirstName]? hat entschieden, dass es für §Y[This.GetTitledFirstName]? an der Zeit ist, diese Welt zu verlassen. Die Unterstützer von §Y[From.GetTitledFirstName]? und [From.GetPossPronoun] werden nach Möglichkeiten Ausschau halten, um §Y[This.GetTitledFirstName]?;;§Y[From.GetTitledFirstName]? ha decidido que es hora de que §Y[This.GetTitledFirstName]? abandone este mundo. §Y[From.GetTitledFirstName]? y sus partidarios buscarán oportunidades para matar a §Y[This.GetTitledFirstName]?. Cuanto mayor sea la potencia del complot, más probable ser?encontrar un resquicio.;;;;;;;;;x
EVTDESC8150;¿´µ½[Root.PlotTarget.GetTitledName]Á¬[Root.PlotTarget.GetPossPronoun]±Ç×Ó¶¼Ì½Èë±­ÖĞ, Ò»¸öÄîÍ·Í»È»»÷ÖĞÁËÎÒ: Çå³ı[Root.PlotTarget.GetObjectPronoun], ½öĞèÒ»·İºÃµÄ¶¾Ò©...;En voyant [Root.PlotTarget.GetTitledName] le nez plong?dans sa coupe, il m'est soudainement venu ?l'esprit que tout ce dont j'ai besoin pour m'en débarrasser est un poison efficace...;Als ich [Root.PlotTarget.GetTitledName] mit [Root.PlotTarget.GetPossPronoun] Nase tief in der Tasse sah, wurde mir plötzlich klar, dass ich nur etwas feines Gift brauche, um [Root.PlotTarget.GetObjectPronoun] loszuwerden...;;Al ver a [Root.PlotTarget.GetTitledName] con la nariz enterrada en la copa, me di cuenta que lo único que necesitaba para librarme de [Root.PlotTarget.GetObjectPronoun] era un buen veneno...;;;;;;;;;x
EVTOPTA8150;ÎÒµÄÍ¬Ä±ÃÇ»áÌá¹©µÄ...;Mes complices me le fourniront...;Versorgung durch meine Mitverschwörer...;;Mis cómplices me lo proporcionarán...;;;;;;;;;x
EVTOPTB8150;ÂòÒ»·İº±¼ûµÄ¶¾Ò©;Acheter un poison rare...;Kauft ein seltenes Gift;;Comprar un veneno raro;;;;;;;;;x
EVTOPTC8150;¶¾ºúÂÜ²·µÄºìÉ«ÕıÆ¥Åä...;La cigüe se mélange parfaitement au vin...;Der Schierling passt gut zum Rot...;;La cicuta va bien con el rojo...;;;;;;;;;x
EVTOPTD8150;Ì«¹óÁË- ÎÒ»¹ÊÇ¼ÌĞøµÈ´ıÊ±»ú°É;Trop cher - je vais attendre encore un peu.;Zu teuer ?ich werde warten;;Demasiado caro, esperar?a que llegue mi hora;;;;;;;;;x
EVTTOOLTIP8155;ÔÚÏÂ¸öÔÂµÄÑç»áÉÏ¶¾É±[This.GetTitledName];Empoisonner [This.GetTitledName] lors de la fête du mois prochain.;Vergiftet [This.GetTitledName] bei den Festlichkeiten im  nächsten Monat;;Envenenar a [This.GetTitledName] en el festín del próximo mes;;;;;;;;;x
EVTDESC8151;Í»È»,ÎÒÏëµ½ÁËÒ»¸ö¾ø¼ÑµÄµã×Ó - ¶¾Ò©! ÕâÊÇÇå³ıÄÇĞ©·³ÈËµÄ...º¦³æµÄ×î°²È«µÄ·½·¨.;La solution a fus?dans mon esprit de façon soudaine? du poison? C'est sans doute le meilleur moyen de se débarrasser de la vermine devenue trop nuisible.;Plötzlich traf mich die Erkennung - Gift! Sicherlich der sicherste Weg, um lästige...Schädlinge loszuwerden.;;De repente, lo vi claro: ¡veneno! La forma más segura de librarse de molestas... plagas.;;;;;;;;;x
EVTOPTB8151;ÒªÇóÖ÷Ä±Õß×ÊÖú;Demander de l'argent au chef du complot;Bittet den Kopf des Komplotts um Geld;;Pedir fondos al líder del complot;;;;;;;;;x
EVTTOOLTIP8160;¸æËß[This.GetTitledName]ÈçºÎÉ±µô[This.PlotTarget.GetTitledName]µÄÏë·¨;Exposer ?[This.GetTitledName] le projet de tuer [This.PlotTarget.GetTitledName].;Erzählt [This.GetTitledName] von der Idee, [This.PlotTarget.GetTitledName] zu töten;;Contar a [This.GetTitledName] la idea para matar a [This.PlotTarget.GetTitledName];;;;;;;;;x
EVTTOOLTIP8152;ÕÒ[This.GetTitledName]×ÊÖúÈ¥É±[This.PlotTarget.GetTitledName];Demander de l'argent ?[This.GetTitledName] pour tuer [This.PlotTarget.GetTitledName].;Bittet [This.GetTitledName] um Geld, um [This.PlotTarget.GetTitledName] zu töten;;Pedir a [This.GetTitledName] fondos para matar a [This.PlotTarget.GetTitledName];;;;;;;;;x
EVTDESC8152;ÎÒµÄÍ¬Ä±, [From.GetTitledName], ÕıÔÚÑ°Çó×ÊÖú, ÓÃÒÔÏÂ´ÎÑç»áÊ±¶¾É±[Root.PlotTarget.GetTitledName]...;Mon complice, [From.GetTitledName], demande de l'argent afin d'empoisonner [Root.PlotTarget.GetTitledName] lors d'un prochain banquet.;Mein Mitverschwörer, [From.GetTitledName], bittet um Geld, um [Root.PlotTarget.GetTitledName] beim bevorstehenden Bankett töten zu können...;;Mi cómplice, [From.GetTitledName], pide fondos para envenenar a [Root.PlotTarget.GetTitledName] en un próximo banquete...;;;;;;;;;x
EVTOPTA8152;ºÜºÃ - ¿ÉÏ§ÎÒ²»ÄÜÇ×ÑÛ¿´µ½ÕâÒ»Ä»!;Excellent? Dommage que je ne sois pas l?pour assister ?ce spectacle.;Nun gut ?schade, dass ich das nicht sehen werde!;;¡Muy bien! ¡Una pena no poder verlo!;;;;;;;;;x
EVTOPTB8152;¾ÍËãÊÇ[Root.PlotTarget.GetHerHis]µÄËÀÒ²²»ÖµÕâ»¨·Ñ.;Même sa mort n'en vaut pas la peine.;Sogar [Root.PlotTarget.GetHerHis] Tod ist das nicht wert.;;Ni siquiera su muerte lo merece.;;;;;;;;;x
EVTTOOLTIP8153;[This.GetTitledName]ÊÕµ½ÁË×ÊÖú;[This.GetTitledName] reçoit l'argent.;[This.GetTitledName] bekommt das Geld;;[This.GetTitledName] recibe los fondos;;;;;;;;;x
EVTTOOLTIP8154;Í¨Öª[This.GetTitledName]ÎÒ²»»áÌÍÇ®;Informer [This.GetTitledName] que je ne paierai pas.;Benachrichtigt [This.GetTitledName], dass ich nicht zahlen werde;;Informa a [This.GetTitledName] de que no voy a pagar;;;;;;;;;x
EVTDESC8153;[From.GetTitledName]ÒÑ¾­°Ñ¶¾É±[From.PlotTarget.GetTitledName]ËùĞè×Ê½ğ²¦¸¶¸øÁËÎÒ...;[From.GetTitledName] m'a envoy?l'argent nécessaire pour empoisonner [From.PlotTarget.GetTitledName]...;[From.GetTitledName] hat mir das nötige Geld zugeschickt, um [From.PlotTarget.GetTitledName] vergiften zu können...;;[From.GetTitledName] me ha enviado los fondos necesarios para envenenar a [From.PlotTarget.GetTitledName]...;;;;;;;;;x
EVTDESC8154;[From.GetTitledName]¾Ü¾ø×ÊÖú¹ºÂòÇå³ı[From.PlotTarget.GetTitledName]ËùĞèµÄÕäÏ¡¶¾Ò©.;[From.GetTitledName] a refus?de me donner l'argent pour acheter le poison nécessaire au meurtre de [From.PlotTarget.GetTitledName].;[From.GetTitledName] hat sich geweigert, das seltene Gift zu finanzieren, das nötig ist, um [From.PlotTarget.GetTitledName] zu vergiften.;;[From.GetTitledName] ha rechazado sufragar el raro veneno, necesario para librarnos de [From.PlotTarget.GetTitledName].;;;;;;;;;x
EVTOPTA8154;ÎÒ×Ô¼ºÌÍÇ®ËãÁË!;Je paierai moi-même?;Ich werde selbst dafür bezahlen!;;¡Lo pagar?yo mismo!;;;;;;;;;x
EVTOPTB8154;°ÕÁË;Oubliez ça.;Vergesst es;;Olvídalo;;;;;;;;;x
EVTDESC8155;¶àÃ´âùÈËµÄÑç»á, Ç×ÅóºÃÓÑ»·¾Û... ÎÒÏë¶àºÈ¼¸±­. ÊÌÕß, µ¹¾Æ!;Quelle fête formidable, en compagnie de mes amis et de mes proches... La soif commence ?me chatouiller la gorge. Serviteur, apportez-nous du vin?;Was für ein fröhliches Fest, umgeben von Freunden und Geliebten... Ich glaube, ich habe Durst. Page, mehr Wein!;;Que festín tan alegre, rodeado de mis amigos y seres queridos... Siento como me viene la sed. Paje, ¡más vino!;;;;;;;;;x
EVTOPTA8155;°¡¹ş, ÒªµÄ¾ÍÊÇÕâ¸ö!;Aaahh, ça fait du bien?;Aaah, das ist das Zeug!;;¡Ah, aqu?est?;;;;;;;;;x
EVTOPTB8155;ÇÒÂı, ÕâÎÅ×Å²»¶Ô¾¢!;Tiens, ce vin a une drôle de goût?;Wartet, das riecht seltsam!;;¡Espera! Esto no huele bien...;;;;;;;;;x
EVTDESC8156;ÓĞ¶¾! ÎÒµÄÉíÌåÖğ½¥ÂéÄ¾, µ«ÔÚÎÒÊ§È¥Öª¾õÖ®Ç°, ÎÒºğ³öÁËĞ×ÊÖµÄÃû×Ö!;Du poison? J'ai le corps totalement engourdi, ma vue se brouille, et je me meurs devant tous mes invités, en maudissant le nom de mon assassin?;Gift! Mein Körper wird allmählich völlig taub, doch als mein Augenlicht schwindet, sterbe ich, den Namen meines Mörders laut verfluchend!;;¡Veneno! ¡Mi cuerpo se entumece, mientras mi vista se torna borrosa! Muero maldiciendo a gritos el nombre de mi asesino.;;;;;;;;;x
EVTOPTA8156;Òª½«[FromFrom.GetTitledFirstName]ËéÊ¬Íò¶Î!;Que [FromFrom.GetTitledFirstName] soit maudit?;Möge [FromFrom.GetTitledFirstName] unzählige Male sterben!;;¡Un millón de muertes para [FromFrom.GetTitledFirstName]!;;;;;;;;;x
EVTDESC8157;ÓĞ¶¾! ÎÒµÄÉíÌåÖğ½¥ÂéÄ¾. À´ÈË, ¾È¾ÈÎÒ! [Root.Religion.GetRandomGodNameCap]...;Du poison? Mon corps est tout engourdi. S'il vous plaît, j'ai besoin d'aide? [Root.Religion.GetRandomGodNameCap]...;Gift! Mein Körper wird allmählich völlig taub. Helft mir bitte! [Root.Religion.GetRandomGodNameCap]...;;¡Veneno! Mi cuerpo se entumece. ¡Que alguien me ayude! [Root.Religion.GetRandomGodNameCap]...;;;;;;;;;x
EVTOPTA8157;Ë­ÕâÃ´ºŞÎÒ?;Qui me déteste tant pour vouloir m'empoisonner?;Wer hasst mich nur so?;;¿Quién podría odiarme tanto?;;;;;;;;;x
EVTDESC8158;¶¾¾Æ? ÕâÃ´ÀÏÌ×µÄÊÖ·¨? ÕâĞ©ÒµÓà°®ºÃÕß½«±»ÉşÖ®ÒÔ·¨!;Du vin empoisonné ? Quel cliché ! Ces amateurs seront traînés en justice?;Vergifteter Wein? Wie klischeehaft. Diese Amateure werden ihrer gerechten Strafe zugeführt! ;;¿Vino envenenado? Qu?típico. ¡Llevar?a estos aficionados ante la justicia!;;;;;;;;;x
EVTOPTA8158;[FromFrom.GetTitledFirstName]¿Ï¶¨ÓĞ×ï!;[FromFrom.GetTitledFirstName] est sûrement coupable.;[FromFrom.GetTitledFirstName] ist bestimmt schuldig!;;¡[FromFrom.GetTitledFirstName] seguramente sea culpable!;;;;;;;;;x
EVTDESC8159;ÎÒÄÜ¸Ğµ½ËÀÍöµÄÆøÏ¢ÕıË³×ÅÎÒµÄºíÁü¶øÏÂ... Ë­»áÊÇÄÇÏëÒªÎÒËÀµÄÈË?;J'ai senti le souffle de la mort me hérisser les poils du cou... Qui peut bien vouloir ma mort?;Ich konnte fühlen, wie der Tod mir im Nacken sa?.. Wer möchte, dass ich sterbe?;;Pude sentir la Muerte resoplando en mi nuca... ¿Quién podría querer verme muerto?;;;;;;;;;x
EVTOPTA8159;¿ÖÅÂÎÒÃ»»ú»áÖªµÀÁË;Malheureusement, je ne le saurai jamais.;I fürchte, ich werde es nie wissen;;Me temo que nunca lo sabr?;;;;;;;;x
EVTDESC8160;ÎÒµÄÍ¬Ä±, [From.GetTitledName], ¸æËßÎÒ[Root.PlotTarget.GetTitledName]½«»áÔÚ¼´½«µ½À´µÄÑç»áÉÏ±»¶¾ËÀ...;Mon complice, [From.GetTitledName], me fait savoir que [Root.PlotTarget.GetTitledName] sera empoisonn?avec du vin frelat?lors d'un prochain banquet...;Mein Mitverschwörer, [From.GetTitledName], hat mich wissen lassen, dass [Root.PlotTarget.GetTitledName] durch vergifteten Wein beim bevorstehenden Bankett sterben wird...;;Mi cómplice, [From.GetTitledName], me ha hecho saber que [Root.PlotTarget.GetTitledName] morir?envenenado en un futuro banquete...;;;;;;;;;x
EVTOPTA8160;¾­µä!;Un grand classique?;Klassisch!;;¡Clásico!;;;;;;;;;x
EVTTOOLTIP8161;Í¬ÒâÕâ¸ö·½°¸;Approuver le plan;Stimmt dem Plan zu;;Aprobar el plan;;;;;;;;;x
EVTDESC8161;[From.GetTitledName]Í¬ÒâÁËÎÒ¶¾É±[From.PlotTarget.GetTitledName]µÄµã×Ó. Ô¸[Root.Religion.GetRandomGodName]Ô­ÁÂÎÒ!;[From.GetTitledName] approuve mon idée consistant ?empoisonner [From.PlotTarget.GetTitledName]. Que [Root.Religion.GetRandomGodName] me pardonne?;[From.GetTitledName] stimmt meine Idee zu, [From.PlotTarget.GetTitledName] zu vergiften. Möge [Root.Religion.GetRandomGodName] mir verzeihen!;;[From.GetTitledName] aprueba mi idea de envenenar a [From.PlotTarget.GetTitledName]. ¡Que [Root.Religion.GetRandomGodName] me perdone!;;;;;;;;;x
EVTOPTA8161;×ÅÊÖ×¼±¸;Procéder aux préparatifs.;Vorbereitungen treffen;;Realizar los preparativos;;;;;;;;;x
EVTDESC8162;[From.GetTitledName]¸æËßÎÒÄ±É±[From.PlotTarget.GetTitledName]µÄÒõÄ±½øÕ¹Ë³Àû. [From.PlotTarget.GetSubjectPronounCap]½«ÔÚÒ»¸öÔÂÄÚµÄÑç»áÉÏ±»¶¾É±.;[From.GetTitledName] m'a inform?que le plan visant ?tuer [From.PlotTarget.GetTitledName] progresse sans encombre. [From.PlotTarget.GetSubjectPronounCap] périra en buvant du vin empoisonn?lors d'une fête qui se tiendra le mois prochain.;[From.GetTitledName] hat mich wissen lassen, dass die Verschwörung, [From.PlotTarget.GetTitledName] zu töten, gut voranschreitet. [From.PlotTarget.GetSubjectPronounCap] wird durch vergifteten Wein bei einem Fest in einem Monat sterben.;;[From.GetTitledName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledName] va viento en popa. [From.PlotTarget.GetSubjectPronounCap] morir?envenenado por vino dentro de un mes en un festín.;;;;;;;;;x
EVTOPTA8162;¾­µä!;Un grand classique?;Klassisch!;;¡Clásico!;;;;;;;;;x
EVTDESC8163;³É¹¦ÁË! [From.GetTitledName]ËÀÓÚ¶¾¾Æ. ²»ĞÒµÄÊÇ, ÎÒµÄÍ¬Ä±±»·¢ÏÖÁË.;Victoire? [From.GetTitledName] est mort en buvant du vin empoisonn? Malheureusement, ma participation au meurtre a ét?dévoilée.;Erfolg! [From.GetTitledName] ist durch den vergifteten Wein gestorben. Leider wurde meine Mittäterschaft aufgedeckt.;;¡Buenas noticias! [From.GetTitledName] ha muerto al tomar vino envenenado. Desafortunadamente, se ha descubierto mi complicidad.;;;;;;;;;x
EVTOPTA8163;ºÃ... ²»ºÃ.;Superbe? ... Ou pas.;Gut. Aber...schlecht.;;Bien. Pero... mal.;;;;;;;;;x
EVTDESC8164;³É¹¦ÁË! ¿´À´¾ÆÒ²¸ú[From.GetTitledName]×÷¶Ô. [From.GetSubjectPronounCap]ËÀÊ±ÍêÈ«²»ÖªµÀ[From.GetPossPronoun]Ğ×ÊÖµÄÃû×Ö.;Victoire? Il semble que le vin n'a pas réussi ?[From.GetTitledName]. [From.GetSubjectPronounCap] a péri sans connaître le nom de son assassin.;Erfolg! Es scheint, der Wein ist [From.GetTitledName] nicht bekommen. [From.GetSubjectPronounCap] ist gestorben, ohne den Namen von [From.GetPossPronoun] Mörder zu kennen.;;¡Buenas noticias! Parece que el vino no estaba de acuerdo con [From.GetTitledName]. [From.GetSubjectPronounCap] muri?sin saber el nombre de su asesino.;;;;;;;;;x
EVTOPTA8164;ÎÒÏëÎÒ¿ÉÒÔÓÃ...Æ¡¾ÆÀ´Çì×£Ò»ÏÂ.;Fêtons ça... Avec de la bière?;Ich glaube, ich werde mit...Bier feiern!;;Creo que lo celebrar?con... cerveza.;;;;;;;;;x
EVTDESC8165;Ê§°ÜÁË! [From.GetTitledName]Ã»ÓĞºÈÏÂ¶¾¾Æ, ²¢ÇÒÎÒµÄÍ¬Ä±±»·¢ÏÖÁË.;Quel échec cuisant? [From.GetTitledName] n'a pas bu le vin et ma complicit?a ét?mise au jour.;Fehlschlag! [From.GetTitledName] hat den Wein nicht getrunken und meine Mittäterschaft wurde aufgedeckt.;;¡Malas noticias! [From.GetTitledName] no bebi?el vino y mi complicidad fue descubierta.;;;;;;;;;x
EVTOPTA8165;Ì«ÔãÁË...;C'est une catastrophe...;Das ist schlecht...;;Malas noticias...;;;;;;;;;x
EVTDESC8166;Ê§°ÜÁË! [From.GetTitledName]Ã»ÓĞºÈÏÂ¶¾¾Æ, ²»¹ıÒ²Ã»ÄÜ·¢ÏÖÎÒµÄÍ¬Ä±.;Quel échec cuisant? [From.GetTitledName] n'a pas bu le vin mais au moins, le complot n'a pas ét?découvert.;Fehlschlag! [From.GetTitledName] hat den Wein nicht getrunken, aber er konnte die Verschwörung nicht aufdecken.;;¡Malas noticias! [From.GetTitledName] no bebi?el vino, pero fue incapaz de descubrir la conspiración.;;;;;;;;;x
EVTOPTA8166;ÎÒÃÇĞèÒªÔÙ³¢ÊÔÒ»´Î;Il va nous falloir recommencer.;Wir werden es einfach noch einmal versuchen müssen;;Tendremos que volver a intentarlo;;;;;;;;;x
EVTDESC8170;¿´µ½³øÊ¦µÄ¶ù×Ó´ÓÊ÷ÉÏµôÏÂÀ´, ÎÒÁé¹âÒ»ÉÁ. ¶ùÍ¯ÊÇ¶àÃ´ÓŞ´ÀºÍÎŞÄÜµÄÉúÎï°¡ - Èç¹û[Root.PlotTarget.GetTitledName]´Ó»¤À¸ÉÏË¤ÏÂÀ´ÄÇ»áÊÇ¶à±¯¾ç...;En voyant le fils de la cuisinière tomber d'un arbre, j'ai eu comme un éclair de génie? Les enfants sont des créatures tellement stupides et maladroites... Ce serait une vraie tragédie si [Root.PlotTarget.GetTitledName] venait ?tomber du parapet...;Als ich sah, wie der Sohn des Kochs vom Baum fiel, hatte ich einen Geistesblitz. Kinder sind so dumme und ungeschickte Kreaturen ?wie tragisch wäre es, wenn [Root.PlotTarget.GetTitledName] von den Zinnen fallen würde...;;Al ver al hijo de la cocinera caer de un árbol, me vino la inspiración. Los niños son criaturas tan estúpidas y torpes... qu?tragedia sería que [Root.PlotTarget.GetTitledName] cayera de las almenas...;;;;;;;;;x
EVTOPTA8170;ÎÒµÄÍ¬Ä±Ó¦¸ÃÈÏÊ¶Ò»Ğ©ÈË...;Mes complices connaissent sûrement quelqu'un...;Meine Mitverschwörer werden jemanden kennen...;;Mi cómplice conocer?a alguien...;;;;;;;;;x
EVTOPTB8170;ÊÕÂòÒ»ÃûÊØÎÀ;Soudoyer un garde.;Bestecht eine Wache;;Sobornar a un guarda;;;;;;;;;x
