;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
LEDGER_SORT_DELAYED;点击后按此栏排序;Cliquez pour trier cette colonne;Zum Sortieren nach dieser Spalte hier klicken;;Clic para ordenar usando esta columna;;;;;;;;;x
EVTDESC64088;我几乎已经对 [Root.Spouse.GetTitledFirstName] 私奔的决定产生了动摇,因为我们现在都被 [From.GetTitledFirstName] 流放了. 但是,常言道爱情能战胜一切,现在至少我还有 [Root.Spouse.GetFirstName] 与我共患难.;Je regrette presque d'avoir fui avec [Root.Spouse.GetTitledFirstName], cela nous a valu d'阾re bannis par [From.GetTitledFirstName]. Mais on dit que l'amour est plus fort que tout, heureusement, j'ai [Root.Spouse.GetFirstName] avec moi pour porter ce fardeau.;Fast bereue ich die Flucht mit [Root.Spouse.GetTitledFirstName], denn dies ist der Grund, dass [From.GetTitledFirstName] uns verbannte. Aber es hei遲 schlie遧ich, nichts auf der Welt sei st鋜ker als die Liebe... und wenigstens habe ich [Root.Spouse.GetFirstName] in diesem Ungl點k an meiner Seite.;;Casi me arrepiento de escaparme con [Root.Spouse.GetTitledFirstName]. Debido a ello, [From.GetTitledFirstName] nos desterr? Dicen que el amor todo lo puede y al menos tengo a [Root.Spouse.GetFirstName] conmigo en mi desgracia.;;;;;;;;;x
EVTOPTA64088;就因为我们结婚就放逐我们? 你真是太low了!;Nous bannir ?cause de notre mariage? C'est d'une bassesse?;Wir werden ob unserer Eheschlie遳ng verbannt? Ein sch鋌iger Zug, selbst f黵 Euch.;;緿esterrarnos por habernos casado? so es bajo incluso para vos!;;;;;;;;;x
EVTDESC64090; [Root.Spouse.GetFirstName] 和我都想要个孩子, 但我们总是得不到命运的垂青. 是我们做错了什么吗?;[Root.Spouse.GetFirstName] et moi voulons tous deux des enfants, mais nous n'avons toujours pas r閡ssi ?en avoir. Qu'est-ce qui ne va pas?;[Root.Spouse.GetFirstName] und ich, wir beide m鯿hten Kinder haben, doch bisher hatten wir keinen Erfolg. Was machen wir falsch?;;Ambos queremos tener hijos, [Root.Spouse.GetFirstName] y yo, pero no hemos sido bendecidos con ninguno a鷑. 縌u?estamos haciendo mal?;;;;;;;;;x
EVTOPTA64090;向 [Root.Religion.GetRandomGodName] 祈求解决无子之事;Puisse [Root.Religion.GetRandomGodName] nous aider ?arranger ce mariage st閞ile;F黵 Nachwuchs beten;;Pedir ayuda a [Root.Religion.GetRandomGodName] para nuestro matrimonio sin hijos;;;;;;;;;x
EVTOPTB64090;和 [Root.Spouse.GetTitledFirstName] 每夜多多耕耘;Rejoindre [Root.Spouse.GetTitledFirstName] toutes les nuits;Jede Nacht mit [Root.Spouse.GetTitledFirstName] treffen;;Ver a [Root.Spouse.GetTitledFirstName] cada noche;;;;;;;;;x
EVTDESC64100;我同我的妻子 [Root.Spouse.GetFirstName]大吵了一架,我对她的愤怒远超过去.我的情人想来"取悦"我,我现在也需要一些"愉悦".;Je me suis violemment disput?avec ma femme [Root.Spouse.GetFirstName], la pire des disputes que j'ai jamais eues avec elle. Ma ma顃resse souhaite me consoler, et j'en aurais vraiment besoin en ce moment.;Es gab eine Auseinandersetzung mit meiner Gemahlin [Root.Spouse.GetFirstName] - schlimmer als je zuvor. Meine Geliebte will mir Trost spenden, und den k鰊nte ich jetzt wirklich gut gebrauchen.;;Tuve una dura pelea con mi esposa [Root.Spouse.GetFirstName], peor que cualquiera de las anteriores. Mi amante desea reconfortarme y realmente me servir韆 algo de complacencia en este momento.;;;;;;;;;x
EVTOPTA64100;到乡间同我的情人放松一下;Faire une escapade dans mon manoir en province avec ma ma顃resse;Die Geliebte auf mein Landhaus mitnehmen;;Retirarme a la casa rural con mi amante durante una temporada;;;;;;;;;x
EVTOPTB64100;我要把她带进我的城堡;Inviter ma ma顃resse au ch鈚eau;Meine Geliebte kann mich auf dem Schloss besuchen;;Acoger a mi amante en mi castillo;;;;;;;;;x
EVTTOOLTIP64102;你的风流韵事被你的妻子 [This.GetTitledFirstName] 发现了;Votre femme [This.GetTitledFirstName] a d閏ouvert votre relation adult鑢e;Dein au遝rehelicher Seitensprung wurde von deiner Gemahlin [This.GetTitledFirstName] bemerkt;;Tu romance ad鷏tero ha sido descubierto por tu esposa [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC64100;我够坚强,能顶得住!;Je suis fort, je n'ai pas besoin qu'on me console?;Ich bin stark und brauche keinen Trost!;;Soy fuerte, o necesito complacencia!;;;;;;;;;x
EVTDESC64101;在同我的情人"放松"之后,我发现她怀孕了!;La 'consolation' de ma ma顃resse l'a rendue enceinte?;Meine Geliebte ist beim 'Tr鰏ten' versehentlich schwanger geworden!;;a 'complacencia' que me ofreci?mi amante ha hecho que se quede embarazada!;;;;;;;;;x
EVTOPTA64101;太好了!;Merveilleux?;Wie wunderbar!;;aravilloso!;;;;;;;;;x
EVTDESC64102;我还在为着和[From.GetTitledFirstName]的争吵而耿耿于怀时,又撞见了[From.GetHerHim]在花园里亲吻另一个女人,接着带她去了一个更私密的地方.;Suite ?ma violente dispute avec [From.GetTitledFirstName], je l'ai vu embrasser une autre femme dans le jardin et la prendre par la main pour aller dans un endroit plus intime, j'en suis sure.;Ich war immer noch erz黵nt von der Auseinandersetzung mit [From.GetTitledFirstName], da sah ich [From.GetHerHim] im Garten, wie er eine Fremde k黶ste und bei der Hand nahm. Bestimmt hat er sie fortgef黨rt zu einer intimeren Umgebung ?;A鷑 furiosa de rabia con [From.GetTitledFirstName], [From.GetHerHim] vi besar a otra mujer en el jard韓 y luego tomarla de la mano en direcci髇 a un lugar m醩 privado, estoy segura.;;;;;;;;;x
EVTOPTA64102;我恨他!;Je le d閠este?;Ich hasse ihn!;;e odio!;;;;;;;;;x
EVTDESC64105;同[From.GetTitledFirstName]的持续争吵和[From.GetHerHis]风流韵事让我火冒三丈.如果说之前我还爱着[From.GetHerHim],那么这份爱也随着这不忠的行为而彻底消失.;Mes disputes incessantes avec [From.GetTitledFirstName] et ses tromperies m'ont rendues totalement folle. Si je l'ai aim?jadis, cet amour a disparu avec sa derni鑢e infid閘it?;Von der st鋘digen Streiterei mit [From.GetTitledFirstName] und den au遝rehelichen Aff鋜en habe ich jetzt genug. Wenn ich [From.GetHerHim] jemals liebte, so ist das mit diesem letzten Betrug jetzt endg黮tig vorbei.;;Las constantes discusiones con [From.GetTitledFirstName] y sus aventuras ad鷏teras me han llevado a un punto final. Si alguna vez [From.GetHerHim] am? ese amor se ha ido con esta 鷏tima traici髇.;;;;;;;;;x
EVTOPTA64105;我讨厌,不,我恨 [From.GetTitledFirstName];J'ex鑓re, non, je hais [From.GetTitledFirstName];Ich hasse - nein - ich verabscheue [From.GetTitledFirstName];;Detesto a [From.GetTitledFirstName], es m醩, le odio.;;;;;;;;;x
EVTTOOLTIP64105;对[This.GetHerHis]配偶[This.Spouse.GetTitledFirstName]造成了伤害;A rompu avec son 閜ouse [This.Spouse.GetTitledFirstName];verkracht sich mit [This.GetHerHis] Ehepartner [This.Spouse.GetTitledFirstName];;se encuentra con [This.GetHerHis] c髇yuge [This.Spouse.GetTitledFirstName];;;;;;;;;x
EVTDESC64110;无论我同我的情人多么小心,我的配偶[Root.Spouse.GetFirstName]仍然对我产生了怀疑.我觉得我这样遮遮掩掩好辛苦...;Malgr?toute la discr閠ion dont j'ai fait preuve au sujet de ma relation sentimentale, [Root.Spouse.GetFirstName] a de plus en plus de soup鏾ns. Ma discr閠ion excessive en est s鹯ement la cause...;Ich habe mich um Diskretion mit meiner Aff鋜e bem黨t, aber [Root.Spouse.GetFirstName] sch鰌ft dennoch Verdacht. Vielleicht habe ich zu angestrengt versucht, mich unauff鋖lig zu verhalten ?;No importa lo discreto que trate de ser con mi amante, mi [Root.Spouse.GetFirstName] siempre acaba sospechando de mi comportamiento. Creo que he tratado demasiado de pasar desapercibido.;;;;;;;;;x
EVTOPTA64110;告诉[Root.Spouse.GetHerHim]这不关[Root.Spouse.GetHerHis]的事;Disons-lui de se m阬er de ses affaires;Ich sage [Root.Spouse.GetHerHim], dass es nicht [Root.Spouse.GetHerHis] Sache ist;;Decirle [Root.Spouse.GetHerHim] que no es de [Root.Spouse.GetHerHis] incumbencia;;;;;;;;;x
EVTOPTB64110;告诉[Root.Spouse.GetHerHim]我在做很重要的事情;Disons-lui que nous sommes sur une affaire tr鑣 importante;Ich sage [Root.Spouse.GetHerHim], dass ich mit Wichtigerem besch鋐tigt bin;;Decirle [Root.Spouse.GetHerHim] que gestionas asuntos importantes;;;;;;;;;x
EVTOPTC64110;给[Root.Spouse.GetHerHim]开空头支票许诺;Faisons la fausse promesse de passer plus de temps en sa compagnie;Ich mache [Root.Spouse.GetHerHim] leere Versprechungen von mehr gemeinsamer Zeit;;Prometerle [Root.Spouse.GetHerHim]  en vano que le dedicar?m醩 tiempo;;;;;;;;;x
EVTOPTD64110;和[Root.Spouse.GetSheHe]一起共度时光;Passons plus de temps en sa compagnie;Ich verbringe mehr Zeit daheim, wie [Root.Spouse.GetSheHe] gefordert hat;;Pasar m醩 tiempo en casa como [Root.Spouse.GetSheHe] desea;;;;;;;;;x
EVTDESC64115;我的情人抱怨我爱自己的妻子[Root.Spouse.GetTitledFirstName]爱的比爱[Root.GetHerHimOpp]更多.;Ma ma顃resse m'a accus?d'aimer mon 閜ouse [Root.Spouse.GetTitledFirstName] plus qu'elle.;Meine Aff鋜e hat mir vorgeworfen, ich w黵de [Root.Spouse.GetTitledFirstName] mehr lieben als [Root.GetHerHimOpp].;;Mi amante me ha acusado de amar a mi c髇yuge [Root.Spouse.GetTitledFirstName] m醩 que a [Root.GetSheHeOpp].;;;;;;;;;x
EVTOPTA64115;为[Root.GetHerHimOpp]买一件贵重的礼物来表达我的爱;Lui acheter un cadeau de grande valeur pour lui prouver mon amour;Ich kaufe [Root.GetHerHimOpp] ein teures Geschenk als Beweis meiner Liebe;;Comprarle [Root.GetHerHimOpp] un regalo valioso como prueba de mi amor;;;;;;;;;x
EVTOPTB64115;带[Root.GetHerHimOpp]到我的乡间别墅度过一段美好的时光;L'amener dans mon manoir de campagne pour passer des moments inoubliables;Ich nehme [Root.GetHerHimOpp] mit auf mein Landhaus f黵 ein paar sch鰊e Stunden;;Llevarle [Root.GetHerHimOpp] a mi casa rural y disfrutar de la estancia;;;;;;;;;x
EVTOPTC64115;让[Root.GetHerHimOpp]相信[Root.GetHerHisOpp]重要性;La rassurer sur mes sentiments en paroles uniquement;Ich beschr鋘ke mich auf Worte, um [Root.GetHerHimOpp] zu beschwichtigen;;Asegurarle [Root.GetHerHimOpp] que me importa con solo palabras.;;;;;;;;;x
EVTOPTD64115;告诉[Root.GetHerHimOpp],[Root.GetSheHeOpp]猜对了;Lui dire qu' [Root.GetSheHeOpp] a tout ?fait raison;Ich best鋞ige [Root.GetHerHimOpp], dass ihr Eindruck der Wahrheit entspricht;;Decirle que [Root.GetSheHeOpp] est?en lo cierto;;;;;;;;;x
EVTDESC64120;我是从我的情人那里最先听到这个消息的,但是接着整个宫廷里面都在议论纷纷.我的妻子[Root.Spouse.GetTitledFirstName]竟然将我的风流韵事公之于众!;Toute la Cour en parle. [Root.Spouse.GetTitledFirstName] a rendu public mon adult鑢e?;Erst h鰎te ich es von meiner Aff鋜e, dann 黚erall im Hof: [Root.Spouse.GetTitledFirstName] hat die Aff鋜e ganz 鰂fentlich enth黮lt!;;Mi amante me lo cont?primero, pero toda la corte ya murmuraba sobre el tema. i c髇yuge [Root.Spouse.GetTitledFirstName] hab韆 hecho p鷅lico nuestro romance ad鷏tero!;;;;;;;;;x
EVTOPTA64120;我要赶紧辟谣;D閟avouer la relation;Die Aff鋜e abstreiten;;Negar el asunto;;;;;;;;;x
EVTOPTB64120;不理睬[Root.Spouse.GetHerHis]的言论;Ignorer ses dires;[Root.Spouse.GetHerHis] Vorw黵fe ignorieren;;Ignorar [Root.Spouse.GetHerHis] palabras;;;;;;;;;x
EVTDESC64125;我的配偶 [Root.Spouse.GetTitledFirstName] 公开地羞辱我! [Root.Spouse.GetSheHeCap] 在大庭广众下亲吻 [Root.Spouse.GetHerHis] 情人,现在每个人都知道他们之间的丑事!;M[Root.Spouse.GetHerHis] [Root.Spouse.GetHusbandWife] [Root.Spouse.GetTitledFirstName] m'a humili閇Root.GetNoneE] publiquement? [Root.Spouse.GetSheHeCap] embrasse sa ma顃resse en public, et maintenant, tout le monde est au courant de son infid閘it闋!;[Root.Spouse.GetTitledFirstName] hat mich 鰂fentlich gedem黷igt! [Root.Spouse.GetSheHeCap] hat [Root.Spouse.GetHerHis] Aff鋜e in aller 謋fentlichkeit gek黶st ... Und jetzt wei?jeder von ihrer au遝rehelichen Liebelei!;;i c髇yuge [Root.Spouse.GetTitledFirstName] me ha humillado p鷅licamente! Root.Spouse.GetSheHeCap] bes?a [Root.Spouse.GetHerHis] amante en p鷅lico y ahora todos conocen su aventura ad鷏tera!;;;;;;;;;x
EVTOPTA64125;强行忍耐;L'endurer sto飍uement;Gleichm黷ig bleiben;;Soportarlo estoicamente;;;;;;;;;x
EVTOPTB64125;逮捕[Root.Spouse.GetHerHis]情人;Arr阾er sa ma顃resse;[Root.Spouse.GetHerHim] Aff鋜e festnehmen;;Arrestar a [Root.Spouse.GetHerHis] amante;;;;;;;;;x
EVTOPTC64125;逮捕[Root.Spouse.GetHerHim];L'arr阾er;[Root.Spouse.GetHerHim] festnehmen;;Arrestar[Root.Spouse.GetHerHim] a [Root.Spouse.GetSheHe];;;;;;;;;x
EVTOPTD64125;把这对狗男女全抓了;Les arr阾er tous les deux;Beide festnehmen;;Arrestar a ambos;;;;;;;;;x
EVTDESC64126;我因为公开地亲吻[From.Spouse.GetTitledFirstName]被[From.GetSheHe]发现而搞的人尽皆知,结果被[From.GetTitledFirstName]发现而被关了起来.;J'ai 閠?arr阾?par [From.GetTitledFirstName] lorsqu'elle m'a vu embrasser [From.Spouse.GetTitledFirstName] en public, r関閘ant ainsi notre adult鑢e ?tout le monde.;Ich wurde von [From.GetTitledFirstName] festgenommen und eingesperrt, als [From.GetSheHe] sah, wie ich [From.Spouse.GetTitledFirstName] in aller 謋fentlichkeit k黶ste und so meine au遝reheliche Aff鋜e offenbarte.;;Fui arrestado y encarcelado por [From.GetTitledFirstName] cuando [From.GetSheHe] me vio besar a [From.Spouse.GetTitledFirstName] en p鷅lico. Todos se enteraron de nuestra aventura ad鷏tera.;;;;;;;;;x
EVTOPTA64126;一失足...;Je n'ai pas 閠?tr鑣 discret...;Das war ein bisschen leichtsinnig?;Eso fue algo arriesgado...;;;;;;;;;x
EVTDESC64127;我从没想过我的配偶[From.GetTitledFirstName]会因我的风流韵事被曝光就愤怒的把我关起来.;Je n'avais pas vraiment pr関u que mon 閜ouse [From.GetTitledFirstName] me fasse fait arr阾er et emprisonner pour avoir embrass?ma ma顃resse et montr??tout le monde notre adult鑢e.;Ich hatte nicht wirklich damit gerechnet, dass [From.GetTitledFirstName] mich festnehmen und einsperren l鋝st, sobald ich meine Liebschaft in aller 謋fentlichkeit k黶se und die Aff鋜e offenbare.;;No me imagin?que mi c髇yuge [From.GetTitledFirstName] me har韆 arrestar y encarcelar por besar a mi amante y hacer nuestro romance p鷅lico.;;;;;;;;;x
EVTOPTA64127;在这种事上再小心也不为过;J'aurais d?阾re plus discret sur ce coup;Ich h鋞te wohl diskreter mit der Aff鋜e umgehen sollen.;;Deber韆 haber sido m醩 discreto/a con el romance;;;;;;;;;x
EVTDESC64130;我同我爱的[Root.Spouse.GetManWoman]结婚了,现在是我们如此地幸福.希望每个人都能和我们一样幸福!;Je suis mari??la personne que j'aime, c'est tellement merveilleux que je souhaite ?tout le monde de pouvoir vivre cela.;Ich bin mit einem/r [Root.Spouse.GetManWoman] verm鋒lt, die ich liebe. Das ist ein so herrliches Gef黨l... Ich w黱schte, jeder h鋞te so viel Gl點k!;;Estoy casad/a con el/la [Root.Spouse.GetManWoman] que amo. Me encuentro en un estado tan placentero que desear韆 que todos pudieran experimentarlo.;;;;;;;;;x
EVTOPTA64130;我现在一身轻松;Tous mes tracas ont disparu;Es entlastet mich vom Stress;;Es un gran alivio;;;;;;;;;x
EVTOPTB64130;我觉得身体变得健康了;Cela vous fait vous sentir bien;Es ist gut f黵 meine Gesundheit;;Te hace sentir muy saludable;;;;;;;;;x
EVTDESC64135;我想给我爱的人一个惊喜，选什么好呢?一首包含我对[Root.GetHerHimOpp]深情的诗，一束同我的爱一样美丽的花，又或者一件能永久见证我对[Root.GetHerHimOpp]的爱的首饰?;Je souhaite faire une surprise ?la personne que j'aime, mais quoi? Un po鑝e d'amour versant l'amour profond que je lui porte, trouver la plus belle fleur de la for阾 pour en gage d'amour, ou peut-阾re trouver un petit bijou au march?qui l'accompagnera pour toujours?;Ich m鯿hte meine Liebe mit einem besonderen Geschenk 黚erraschen. Aber was soll es sein? Ein Gedicht, das meine Gef黨le zu [Root.GetHerHimOpp] beschreibt, oder die sch鰊ste Blume des ganzen Waldes als Beweis meiner Liebe, oder vielleicht ein kleines Schmuckst點k vom Markt, das [Root.GetHerHimOpp] f黵 immer erhalten bleibt?;;Quiero dar una sorpresa especial a mi amor. 縌u?podr韆 ser? 縐n poema que exprese mi profundo amor por [Root.GetSheHeOpp], la m醩 bella flor del bosque como prueba o tal vez un peque駉 abalorio del mercado que [Root.GetSheHeOpp] atesore para siempre?;;;;;;;;;x
EVTOPTA64135;我应该写首情诗;Je vais 閏rire un po鑝e d'amour;Ich werde ein Liebesgedicht schreiben;;Le escribir?un poema de amor;;;;;;;;;x
EVTOPTB64135;我应该找出森林中最美丽的花朵;Je vais trouver la plus belle fleur de la for阾;Ich werde die sch鰊ste Blume im ganzen Wald suchen;;Le regalar?la m醩 bella flor del bosque;;;;;;;;;x
EVTOPTC64135;我应该在市场上买些好东西;Je vais acheter quelque chose de pr閏ieux au march?Ich werde etwas Sch鰊es auf dem Markt kaufen;;Le comprar?algo bonito en el mercado;;;;;;;;;x
EVTDESC64140;战争虽然凶险，但是战场上的创伤远远比不上因为同爱人分离带来的寂寞.现在军营里到处是愿意投怀送抱的女人，她们或许可以让我暂时忘记战火...;Cette guerre est n閏essaire, mais aucune blessure re鐄e au combat ne me ferait plus souffrir que mon c渦r d閏hir?de devoir s'閘oigner de mon amour. Le camp ne manque pas de femmes d閟irant embrasser les hommes qui les esp鑢ent. Elles devraient pouvoir soulager ma peine, pour un moment seulement...;Dieser Krieg ist alternativlos, doch viel mehr als an jeder m鰃lichen Verletzung leide ich unter der Trennung von meinem Schatz. Im Lager herrscht kein Mangel an Frauen, die jeden Mann freudig empfangen werden, der sie aufsucht... Sie m鰃en meinen Schmerz wohl lindern, aber nur f黵 eine kurze Weile ?;Esta guerra es necesaria, pero el coraz髇 me duele m醩 que la peor de las heridas de guerra, no soporto estar lejos de mi amor. En el campamento no faltan mujeres dispuestas a abrazar a los hombres que las soliciten, que podr韆n aliviar mi dolor, aunque fuera por un corto per韔do...;;;;;;;;;x
EVTOPTA64140;这场战争是对我爱情的考验;Cette guerre renforcera mon amour;Dieser Krieg wird meine Liebe noch verst鋜ken;;Esta guerra har?que mi amor sea m醩 profundo;;;;;;;;;x
EVTOPTB64140;我会拒绝撒旦的诱惑;Je ne succomberai pas aux tentations du Diable;Ich werde mich der Versuchung durch Satan widersetzen;;Resistir?a las tentaciones de Sat醤;;;;;;;;;x
EVTOPTC64140;那些营妓应该能减轻我的痛苦;C魌oyer quelques filles devrait soulager ma douleur;Ich werde meinen Schmerz lindern, indem ich Lager-Begleiter aufsuche;;Visitar a las chicas del campamento deber韆 calmar mi dolor;;;;;;;;;x
EVTTOOLTIP72052;你对这杯酒的推辞冒犯了[This.GetTitledFirstName];Vous refusez une autre tourn閑 de [This.GetTitledFirstName];[This.GetTitledFirstName] ist gekr鋘kt, weil du keinen Wein mehr haben m鯿htest;;Tu rechazo a tomar m醩 vino ofende a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC72052;每个人都喝得很开心,只有[From.GetTitledFirstName]在推辞!这失礼的行为表示[From.GetSheHe]不领我的情!;Tout le monde a bu de bon c渦r, sauf [From.GetTitledFirstName] qui a refus?un suppl閙ent de vin? Ce geste insultant signifie que cette personne n'appr閏ie pas mon hospitalit闋!;Alle haben getrunken und sich vergn黦t, au遝r [From.GetTitledFirstName]. Den Wein abzulehnen, das ist ein Affront... [From.GetSheHe] weiss meine Gastfreundschaft nicht zu w黵digen!;;Todo el mundo bebi?y se divirti? excepto [From.GetTitledFirstName], quien rechaz?tomar m醩 vino. ste gesto insultante significa que [From.GetSheHe] no aprecia mi hospitalidad!;;;;;;;;;x
